Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
Kocuria rosea,1487,CRW_16S_B_3065,Bacteria,Actinobacteriota
Streptomyces echinatus,1471,CRW_16S_B_307,Bacteria,Actinobacteriota
Streptomyces fradiae,1499,CRW_16S_B_315,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1477,CRW_16S_B_3154,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1472,CRW_16S_B_3168,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1473,CRW_16S_B_3169,Bacteria,Actinobacteriota
Streptomyces griseolus,1504,CRW_16S_B_317,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1472,CRW_16S_B_3170,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1471,CRW_16S_B_3184,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1473,CRW_16S_B_3186,Bacteria,Actinobacteriota
Salinispora arenicola,1479,CRW_16S_B_3239,Bacteria,Actinobacteriota
Salinispora arenicola,1479,CRW_16S_B_3240,Bacteria,Actinobacteriota
Salinispora arenicola,1479,CRW_16S_B_3241,Bacteria,Actinobacteriota
Corynebacterium glutamicum,1486,CRW_16S_B_3255,Bacteria,Actinobacteriota
Streptomyces violaceusniger,1488,CRW_16S_B_3295,Bacteria,Actinobacteriota
Streptomyces indonesiensis,1489,CRW_16S_B_3296,Bacteria,Actinobacteriota
Salinispora arenicola,1482,CRW_16S_B_3442,Bacteria,Actinobacteriota
Frankia sp. R43,1474,CRW_16S_B_3487,Bacteria,Actinobacteriota
Streptomyces avermitilis,1471,CRW_16S_B_3649,Bacteria,Actinobacteriota
Streptomyces sp. SM5,1496,CRW_16S_B_3682,Bacteria,Actinobacteriota
Dermabacter hominis,1481,CRW_16S_B_3703,Bacteria,Actinobacteriota
Dietzia maris,1475,CRW_16S_B_3706,Bacteria,Actinobacteriota
Dietzia maris,1473,CRW_16S_B_3708,Bacteria,Actinobacteriota
Eggerthella lenta,1501,CRW_16S_B_3735,Bacteria,Actinobacteriota
Gardnerella vaginalis,1477,CRW_16S_B_3795,Bacteria,Actinobacteriota
Geodermatophilus obscurus,1482,CRW_16S_B_3796,Bacteria,Actinobacteriota
Geodermatophilus obscurus,1477,CRW_16S_B_3799,Bacteria,Actinobacteriota
Gordonia amarae,1484,CRW_16S_B_3804,Bacteria,Actinobacteriota
Gordonia bronchialis,1472,CRW_16S_B_3805,Bacteria,Actinobacteriota
Gordonia rubripertincta,1485,CRW_16S_B_3811,Bacteria,Actinobacteriota
Gordonia sputi,1486,CRW_16S_B_3815,Bacteria,Actinobacteriota
Gordonia terrae,1481,CRW_16S_B_3816,Bacteria,Actinobacteriota
Kocuria rosea,1481,CRW_16S_B_3822,Bacteria,Actinobacteriota
Kocuria varians,1481,CRW_16S_B_3823,Bacteria,Actinobacteriota
Kocuria polaris,1480,CRW_16S_B_3853,Bacteria,Actinobacteriota
Kytococcus sedentarius,1480,CRW_16S_B_3856,Bacteria,Actinobacteriota
Microbacterium lacticum,1474,CRW_16S_B_3868,Bacteria,Actinobacteriota
Micromonospora citrea,1476,CRW_16S_B_3878,Bacteria,Actinobacteriota
Micromonospora echinaurantiaca,1474,CRW_16S_B_3883,Bacteria,Actinobacteriota
Micromonospora echinofusca,1472,CRW_16S_B_3884,Bacteria,Actinobacteriota
Micromonospora endolithica,1477,CRW_16S_B_3886,Bacteria,Actinobacteriota
Micrococcus luteus,1510,CRW_16S_B_3891,Bacteria,Actinobacteriota
Micrococcus lylae,1472,CRW_16S_B_3893,Bacteria,Actinobacteriota
Nocardia cyriacigeorgica,1475,CRW_16S_B_39,Bacteria,Actinobacteriota
Micromonospora aurantiaca,1476,CRW_16S_B_3902,Bacteria,Actinobacteriota
Micromonospora purpureochromogenes,1475,CRW_16S_B_3903,Bacteria,Actinobacteriota
Micromonospora chalcea,1476,CRW_16S_B_3905,Bacteria,Actinobacteriota
Micromonospora chersina,1477,CRW_16S_B_3906,Bacteria,Actinobacteriota
Micromonospora echinospora,1471,CRW_16S_B_3908,Bacteria,Actinobacteriota
Micromonospora halophytica,1476,CRW_16S_B_3912,Bacteria,Actinobacteriota
Micromonospora inositola,1478,CRW_16S_B_3913,Bacteria,Actinobacteriota
Micromonospora chalcea,1478,CRW_16S_B_3914,Bacteria,Actinobacteriota
Micromonospora purpureochromogenes,1472,CRW_16S_B_3915,Bacteria,Actinobacteriota
Micromonospora echinospora,1476,CRW_16S_B_3916,Bacteria,Actinobacteriota
Micromonospora rosaria,1477,CRW_16S_B_3918,Bacteria,Actinobacteriota
Micromonospora peucetia,1477,CRW_16S_B_3932,Bacteria,Actinobacteriota
Micromonospora viridifaciens,1479,CRW_16S_B_3956,Bacteria,Actinobacteriota
Mycobacterium celatum,1479,CRW_16S_B_3988,Bacteria,Actinobacteriota
Mycobacterium celatum,1494,CRW_16S_B_3989,Bacteria,Actinobacteriota
Nocardia cyriacigeorgica,1476,CRW_16S_B_40,Bacteria,Actinobacteriota
Mycobacterium haemophilum,1488,CRW_16S_B_4023,Bacteria,Actinobacteriota
Mycobacterium leprae,1485,CRW_16S_B_4050,Bacteria,Actinobacteriota
Mycobacterium marinum,1489,CRW_16S_B_4062,Bacteria,Actinobacteriota
Mycobacterium sp.,1484,CRW_16S_B_4076,Bacteria,Actinobacteriota
Mycobacterium sp.,1486,CRW_16S_B_4086,Bacteria,Actinobacteriota
Mycobacterium xenopi,1474,CRW_16S_B_4110,Bacteria,Actinobacteriota
Nocardiopsis aegyptia,1487,CRW_16S_B_4111,Bacteria,Actinobacteriota
Nocardioides plantarum,1484,CRW_16S_B_4117,Bacteria,Actinobacteriota
Pimelobacter simplex,1483,CRW_16S_B_4119,Bacteria,Actinobacteriota
Nocardia asteroides,1472,CRW_16S_B_4126,Bacteria,Actinobacteriota
Nocardia asteroides,1471,CRW_16S_B_4128,Bacteria,Actinobacteriota
Nocardia brasiliensis,1474,CRW_16S_B_4133,Bacteria,Actinobacteriota
Nocardia carnea,1472,CRW_16S_B_4138,Bacteria,Actinobacteriota
Nocardia farcinica,1474,CRW_16S_B_4143,Bacteria,Actinobacteriota
Nocardia nova,1472,CRW_16S_B_4145,Bacteria,Actinobacteriota
Nocardia otitidiscaviarum,1477,CRW_16S_B_4147,Bacteria,Actinobacteriota
Nocardia seriolae,1472,CRW_16S_B_4152,Bacteria,Actinobacteriota
Nocardia transvalensis,1472,CRW_16S_B_4154,Bacteria,Actinobacteriota
Nocardia transvalensis,1474,CRW_16S_B_4155,Bacteria,Actinobacteriota
Nocardia puris,1474,CRW_16S_B_4170,Bacteria,Actinobacteriota
Planobispora longispora,1499,CRW_16S_B_4179,Bacteria,Actinobacteriota
Pilimelia terevasa,1478,CRW_16S_B_4181,Bacteria,Actinobacteriota
Pilimelia terevasa,1496,CRW_16S_B_4182,Bacteria,Actinobacteriota
Planomonospora parontospora,1508,CRW_16S_B_4183,Bacteria,Actinobacteriota
Propionibacterium freudenreichii,1506,CRW_16S_B_4193,Bacteria,Actinobacteriota
Rubrobacter xylanophilus,1509,CRW_16S_B_4215,Bacteria,Actinobacteriota
Gordonia sputi,1484,CRW_16S_B_4216,Bacteria,Actinobacteriota
Rhodococcus coprophilus,1481,CRW_16S_B_4218,Bacteria,Actinobacteriota
Rhodococcus erythropolis,1476,CRW_16S_B_4227,Bacteria,Actinobacteriota
Rhodococcus globerulus,1473,CRW_16S_B_4238,Bacteria,Actinobacteriota
Rhodococcus opacus,1473,CRW_16S_B_4243,Bacteria,Actinobacteriota
Rhodococcus opacus,1481,CRW_16S_B_4245,Bacteria,Actinobacteriota
Rhodococcus percolatus,1498,CRW_16S_B_4246,Bacteria,Actinobacteriota
Rhodococcus rhodnii,1478,CRW_16S_B_4248,Bacteria,Actinobacteriota
Rhodococcus rhodnii,1482,CRW_16S_B_4249,Bacteria,Actinobacteriota
Rhodococcus rhodnii,1476,CRW_16S_B_4251,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1474,CRW_16S_B_4252,Bacteria,Actinobacteriota
Rhodococcus rhodochrous,1471,CRW_16S_B_4256,Bacteria,Actinobacteriota
Rhodococcus ruber,1481,CRW_16S_B_4257,Bacteria,Actinobacteriota
Rothia dentocariosa,1476,CRW_16S_B_4274,Bacteria,Actinobacteriota
Rathayibacter rathayi,1474,CRW_16S_B_4277,Bacteria,Actinobacteriota
Rathayibacter tritici,1471,CRW_16S_B_4278,Bacteria,Actinobacteriota
Streptomyces fradiae,1485,CRW_16S_B_429,Bacteria,Actinobacteriota
Saccharomonospora viridis,1490,CRW_16S_B_4293,Bacteria,Actinobacteriota
Saccharomonospora viridis,1490,CRW_16S_B_4294,Bacteria,Actinobacteriota
Saccharomonospora viridis,1490,CRW_16S_B_4295,Bacteria,Actinobacteriota
Streptomyces albidoflavus,1485,CRW_16S_B_431,Bacteria,Actinobacteriota
Streptomyces alboviridis,1506,CRW_16S_B_432,Bacteria,Actinobacteriota
Streptomyces melanosporofaciens,1483,CRW_16S_B_4323,Bacteria,Actinobacteriota
Spirilliplanes yamanashiensis,1505,CRW_16S_B_4326,Bacteria,Actinobacteriota
Streptomyces albus subsp. albus,1493,CRW_16S_B_433,Bacteria,Actinobacteriota
Streptomyces asiaticus,1483,CRW_16S_B_4343,Bacteria,Actinobacteriota
Streptomyces cangkringensis,1482,CRW_16S_B_4344,Bacteria,Actinobacteriota
Streptomyces rhizosphaericus,1480,CRW_16S_B_4347,Bacteria,Actinobacteriota
Streptomyces aurantiacus,1495,CRW_16S_B_435,Bacteria,Actinobacteriota
Streptomyces sp.,1487,CRW_16S_B_4352,Bacteria,Actinobacteriota
Streptomyces sp.,1486,CRW_16S_B_4353,Bacteria,Actinobacteriota
Streptomyces sp.,1483,CRW_16S_B_4354,Bacteria,Actinobacteriota
Streptomyces sp.,1482,CRW_16S_B_4355,Bacteria,Actinobacteriota
Streptomyces sp.,1483,CRW_16S_B_4356,Bacteria,Actinobacteriota
Streptomyces sp.,1481,CRW_16S_B_4357,Bacteria,Actinobacteriota
Streptomyces albidoflavus,1482,CRW_16S_B_4358,Bacteria,Actinobacteriota
Streptomyces aureocirculatus,1483,CRW_16S_B_436,Bacteria,Actinobacteriota
Rhodococcus sp.,1472,CRW_16S_B_4361,Bacteria,Actinobacteriota
Streptomyces albidoflavus,1476,CRW_16S_B_4365,Bacteria,Actinobacteriota
Streptomyces coelicolor,1476,CRW_16S_B_4379,Bacteria,Actinobacteriota
Streptomyces gougerotii,1476,CRW_16S_B_4391,Bacteria,Actinobacteriota
Streptomyces megasporus,1490,CRW_16S_B_4404,Bacteria,Actinobacteriota
Streptomyces odorifer,1476,CRW_16S_B_4408,Bacteria,Actinobacteriota
Streptomyces rutgersensis,1476,CRW_16S_B_4415,Bacteria,Actinobacteriota
Streptomyces sampsonii,1476,CRW_16S_B_4417,Bacteria,Actinobacteriota
Streptomyces sp.,1481,CRW_16S_B_4428,Bacteria,Actinobacteriota
Streptomyces sp.,1481,CRW_16S_B_4429,Bacteria,Actinobacteriota
Streptomyces sp.,1481,CRW_16S_B_4430,Bacteria,Actinobacteriota
Streptomyces thermodiastaticus,1483,CRW_16S_B_4432,Bacteria,Actinobacteriota
Streptomyces thermovulgaris,1486,CRW_16S_B_4434,Bacteria,Actinobacteriota
Streptomyces thermovulgaris,1486,CRW_16S_B_4437,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1488,CRW_16S_B_4517,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1476,CRW_16S_B_4518,Bacteria,Actinobacteriota
Tsukamurella paurometabola,1476,CRW_16S_B_4519,Bacteria,Actinobacteriota
Rhodococcus wratislaviensis,1474,CRW_16S_B_4522,Bacteria,Actinobacteriota
Streptomyces lydicus,1502,CRW_16S_B_455,Bacteria,Actinobacteriota
Streptomyces malachitofuscus,1502,CRW_16S_B_456,Bacteria,Actinobacteriota
Streptomyces melanosporofaciens,1502,CRW_16S_B_457,Bacteria,Actinobacteriota
Streptomyces microflavus,1503,CRW_16S_B_458,Bacteria,Actinobacteriota
Streptomyces misionensis,1503,CRW_16S_B_459,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,1495,CRW_16S_B_4595,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1495,CRW_16S_B_4596,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1495,CRW_16S_B_4597,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1495,CRW_16S_B_4598,Bacteria,Proteobacteria
Streptomyces nashvillensis,1503,CRW_16S_B_460,Bacteria,Actinobacteriota
Streptomyces rectiverticillatus,1479,CRW_16S_B_469,Bacteria,Actinobacteriota
Nocardia cyriacigeorgica,1478,CRW_16S_B_47,Bacteria,Actinobacteriota
Streptomyces roseoviolaceus,1480,CRW_16S_B_471,Bacteria,Actinobacteriota
Streptomyces sampsonii,1475,CRW_16S_B_472,Bacteria,Actinobacteriota
Streptomyces varsoviensis,1481,CRW_16S_B_479,Bacteria,Actinobacteriota
Nocardia cyriacigeorgica,1479,CRW_16S_B_48,Bacteria,Actinobacteriota
Streptomyces venezuelae,1481,CRW_16S_B_481,Bacteria,Actinobacteriota
Bartonella elizabethae,1484,CRW_16S_B_4877,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1484,CRW_16S_B_4880,Bacteria,Proteobacteria
Streptomyces violarus,1477,CRW_16S_B_489,Bacteria,Actinobacteriota
Nocardia beijingensis,1479,CRW_16S_B_49,Bacteria,Actinobacteriota
Acetobacter aceti,1480,CRW_16S_B_4901,Bacteria,Proteobacteria
Acetobacter pasteurianus,1482,CRW_16S_B_4903,Bacteria,Proteobacteria
Streptomyces yokosukanensis,1473,CRW_16S_B_492,Bacteria,Actinobacteriota
Acidomonas methanolica,1481,CRW_16S_B_4921,Bacteria,Proteobacteria
Zymomonas mobilis,1490,CRW_16S_B_4956,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1489,CRW_16S_B_4968,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1489,CRW_16S_B_4969,Bacteria,Proteobacteria
Streptomyces exfoliatus,1476,CRW_16S_B_497,Bacteria,Actinobacteriota
Brucella melitensis,1485,CRW_16S_B_4973,Bacteria,Proteobacteria
Brucella melitensis,1485,CRW_16S_B_4974,Bacteria,Proteobacteria
Brucella melitensis,1485,CRW_16S_B_4975,Bacteria,Proteobacteria
Streptomyces parvulus,1472,CRW_16S_B_499,Bacteria,Actinobacteriota
Nocardia beijingensis,1477,CRW_16S_B_50,Bacteria,Actinobacteriota
Bradyrhizobium elkanii,1471,CRW_16S_B_5003,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1489,CRW_16S_B_5004,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1472,CRW_16S_B_5006,Bacteria,Proteobacteria
Streptomyces calvus,1476,CRW_16S_B_502,Bacteria,Actinobacteriota
Afipia felis,1474,CRW_16S_B_5023,Bacteria,Proteobacteria
Streptomyces alboniger,1475,CRW_16S_B_504,Bacteria,Actinobacteriota
Streptomyces humidus,1471,CRW_16S_B_505,Bacteria,Actinobacteriota
Streptomyces humidus,1475,CRW_16S_B_506,Bacteria,Actinobacteriota
Streptomyces humidus,1479,CRW_16S_B_507,Bacteria,Actinobacteriota
Streptomyces humidus,1475,CRW_16S_B_508,Bacteria,Actinobacteriota
Streptomyces humidus,1476,CRW_16S_B_509,Bacteria,Actinobacteriota
Nocardia beijingensis,1476,CRW_16S_B_51,Bacteria,Actinobacteriota
Streptomyces humidus,1475,CRW_16S_B_510,Bacteria,Actinobacteriota
Streptomyces humidus,1477,CRW_16S_B_511,Bacteria,Actinobacteriota
Streptomyces humidus,1477,CRW_16S_B_512,Bacteria,Actinobacteriota
Streptomyces antibioticus,1472,CRW_16S_B_513,Bacteria,Actinobacteriota
Streptomyces griseus subsp. griseus,1476,CRW_16S_B_515,Bacteria,Actinobacteriota
Streptomyces clavuligerus,1482,CRW_16S_B_516,Bacteria,Actinobacteriota
Streptomyces zaomyceticus,1480,CRW_16S_B_518,Bacteria,Actinobacteriota
Streptomyces griseus subsp. griseus,1475,CRW_16S_B_519,Bacteria,Actinobacteriota
Nocardia beijingensis,1474,CRW_16S_B_52,Bacteria,Actinobacteriota
Streptomyces niger,1475,CRW_16S_B_524,Bacteria,Actinobacteriota
Bradyrhizobium japonicum,1482,CRW_16S_B_5272,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1480,CRW_16S_B_5273,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1483,CRW_16S_B_5274,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1482,CRW_16S_B_5275,Bacteria,Proteobacteria
Agrobacterium rubi,1472,CRW_16S_B_5297,Bacteria,Proteobacteria
Nocardia beijingensis,1472,CRW_16S_B_53,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,1472,CRW_16S_B_5300,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1472,CRW_16S_B_5306,Bacteria,Proteobacteria
Agrobacterium tumefaciens,1489,CRW_16S_B_5310,Bacteria,Proteobacteria
Agrobacterium vitis,1500,CRW_16S_B_5314,Bacteria,Proteobacteria
Streptomyces phaeofaciens,1473,CRW_16S_B_532,Bacteria,Actinobacteriota
Streptomyces griseoluteus,1479,CRW_16S_B_534,Bacteria,Actinobacteriota
Streptomyces coelescens,1478,CRW_16S_B_536,Bacteria,Actinobacteriota
Streptomyces glomeroaurantiacus,1477,CRW_16S_B_537,Bacteria,Actinobacteriota
Streptomyces violaceoruber,1474,CRW_16S_B_539,Bacteria,Actinobacteriota
Streptomyces galilaeus,1478,CRW_16S_B_547,Bacteria,Actinobacteriota
Archaeoglobus fulgidus,1493,CRW_16S_A_17115,Archaea,Halobacteriota
Haloferax volcanii,1474,CRW_16S_A_17120,Archaea,Halobacteriota
Methanobacterium formicicum,1477,CRW_16S_A_17121,Archaea,Methanobacteriota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17123,Archaea,Methanobacteriota
Methanothermobacter thermautotrophicus,1481,CRW_16S_A_17124,Archaea,Methanobacteriota
Natronorubrum bangense,1476,CRW_16S_A_17126,Archaea,Halobacteriota
Pyrococcus horikoshii,1500,CRW_16S_A_17131,Archaea,Methanobacteriota_B
Pyrodictium occultum,1498,CRW_16S_A_17132,Archaea,Thermoproteota
Picrophilus torridus DSM 9790,1472,CRW_16S_A_17133,Archaea,Thermoplasmatota
Sulfolobus acidocaldarius,1495,CRW_16S_A_17134,Archaea,Thermoproteota
Bacteroides fragilis,1496,CRW_16S_B_17135,Bacteria,Bacteroidota
Acidobacterium capsulatum,1498,CRW_16S_B_17142,Bacteria,Acidobacteriota
Anabaena sp.,1489,CRW_16S_B_17147,Bacteria,Cyanobacteria
Agrobacterium tumefaciens,1489,CRW_16S_B_17149,Bacteria,Proteobacteria
Bartonella bacilliformis,1488,CRW_16S_B_17153,Bacteria,Proteobacteria
Bartonella henselae,1487,CRW_16S_B_17161,Bacteria,Proteobacteria
Streptomyces luteogriseus,1473,CRW_16S_B_548,Bacteria,Actinobacteriota
Bradyrhizobium japonicum,1490,CRW_16S_B_17164,Bacteria,Proteobacteria
Brucella melitensis,1489,CRW_16S_B_17166,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_17169,Bacteria,Proteobacteria
Prosthecochloris vibrioformis,1507,CRW_16S_B_17195,Bacteria,Bacteroidota
Deinococcus radiodurans,1504,CRW_16S_B_17198,Bacteria,Deinococcota
Deinococcus radiodurans,1502,CRW_16S_B_17199,Bacteria,Deinococcota
Fusobacterium necrophorum,1507,CRW_16S_B_17210,Bacteria,Fusobacteriota
Gluconacetobacter liquefaciens,1494,CRW_16S_B_17214,Bacteria,Proteobacteria
Gemmata obscuriglobus,1497,CRW_16S_B_17215,Bacteria,Planctomycetota
Helicobacter pylori 26695,1503,CRW_16S_B_17226,Bacteria,Campylobacterota
Helicobacter pylori,1503,CRW_16S_B_17227,Bacteria,Campylobacterota
Helicobacter pylori J99,1505,CRW_16S_B_17228,Bacteria,Campylobacterota
Leptospira interrogans,1508,CRW_16S_B_17234,Bacteria,Spirochaetota
Methylobacterium sp.,1480,CRW_16S_B_17243,Bacteria,Proteobacteria
Mesorhizobium loti,1486,CRW_16S_B_17249,Bacteria,Proteobacteria
Rhodoblastus acidophilus,1491,CRW_16S_B_17279,Bacteria,Proteobacteria
Rickettsia bellii,1502,CRW_16S_B_17280,Bacteria,Proteobacteria
Rickettsia felis URRWXCal2,1508,CRW_16S_B_17282,Bacteria,Proteobacteria
Rhodobium orientis,1486,CRW_16S_B_17283,Bacteria,Proteobacteria
Rickettsia prowazekii,1502,CRW_16S_B_17284,Bacteria,Proteobacteria
Rickettsia rickettsii,1499,CRW_16S_B_17286,Bacteria,Proteobacteria
Synechococcus elongatus PCC 6301,1488,CRW_16S_B_17338,Bacteria,Cyanobacteria
Synechocystis sp. PCC 6803,1489,CRW_16S_B_17339,Bacteria,Cyanobacteria
Streptomyces werraensis,1475,CRW_16S_B_550,Bacteria,Actinobacteriota
Bradyrhizobium japonicum,1490,CRW_16S_B_5507,Bacteria,Proteobacteria
Streptomyces lavenduligriseus,1473,CRW_16S_B_551,Bacteria,Actinobacteriota
Streptomyces diastaticus subsp. diastaticus,1479,CRW_16S_B_555,Bacteria,Actinobacteriota
Streptomyces griseochromogenes,1476,CRW_16S_B_556,Bacteria,Actinobacteriota
Rhizobium tropici,1477,CRW_16S_B_5571,Bacteria,Proteobacteria
uncultured bacterium,1471,CRW_16S_B_5599,Bacteria,Actinobacteriota
Nocardia beijingensis,1476,CRW_16S_B_56,Bacteria,Actinobacteriota
uncultured bacterium,1482,CRW_16S_B_5601,Bacteria,Actinobacteriota
Streptomyces avidinii,1477,CRW_16S_B_564,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5694,Bacteria,Actinobacteriota
uncultured bacterium,1475,CRW_16S_B_5695,Bacteria,Actinobacteriota
uncultured bacterium,1475,CRW_16S_B_5696,Bacteria,Actinobacteriota
uncultured bacterium,1475,CRW_16S_B_5697,Bacteria,Actinobacteriota
uncultured bacterium,1480,CRW_16S_B_5699,Bacteria,Actinobacteriota
uncultured bacterium,1475,CRW_16S_B_5701,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5702,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5703,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5704,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5705,Bacteria,Actinobacteriota
uncultured bacterium,1476,CRW_16S_B_5706,Bacteria,Actinobacteriota
uncultured bacterium,1475,CRW_16S_B_5707,Bacteria,Actinobacteriota
uncultured bacterium,1477,CRW_16S_B_5708,Bacteria,Actinobacteriota
Streptomyces fradiae,1476,CRW_16S_B_572,Bacteria,Actinobacteriota
Streptomyces durhamensis,1473,CRW_16S_B_574,Bacteria,Actinobacteriota
Streptomyces katrae,1475,CRW_16S_B_577,Bacteria,Actinobacteriota
Bradyrhizobium betae,1483,CRW_16S_B_5778,Bacteria,Proteobacteria
Streptomyces mirabilis,1477,CRW_16S_B_580,Bacteria,Actinobacteriota
Streptomyces avellaneus,1480,CRW_16S_B_581,Bacteria,Actinobacteriota
Streptomyces griseosporeus,1478,CRW_16S_B_587,Bacteria,Actinobacteriota
Streptomyces bluensis,1475,CRW_16S_B_589,Bacteria,Actinobacteriota
Rhizobium leguminosarum,1475,CRW_16S_B_5941,Bacteria,Proteobacteria
Rhizobium leguminosarum,1475,CRW_16S_B_5942,Bacteria,Proteobacteria
Streptomyces sp.,1477,CRW_16S_B_600,Bacteria,Actinobacteriota
Streptomyces sp.,1478,CRW_16S_B_601,Bacteria,Actinobacteriota
Streptomyces fulvissimus,1475,CRW_16S_B_602,Bacteria,Actinobacteriota
Streptomyces ochraceiscleroticus,1480,CRW_16S_B_603,Bacteria,Actinobacteriota
Afipia massiliensis,1487,CRW_16S_B_6047,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1480,CRW_16S_B_6048,Bacteria,Proteobacteria
Streptomyces poonensis,1478,CRW_16S_B_605,Bacteria,Actinobacteriota
uncultured Sphingomonas sp.,1473,CRW_16S_B_6050,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1481,CRW_16S_B_6051,Bacteria,Proteobacteria
uncultured Methylobacterium sp.,1482,CRW_16S_B_6053,Bacteria,Proteobacteria
Streptomyces violens,1480,CRW_16S_B_606,Bacteria,Actinobacteriota
Bradyrhizobium canariense,1481,CRW_16S_B_6066,Bacteria,Proteobacteria
Streptomyces bacillaris,1475,CRW_16S_B_607,Bacteria,Actinobacteriota
Streptomyces longispororuber,1473,CRW_16S_B_608,Bacteria,Actinobacteriota
Hoeflea marina,1477,CRW_16S_B_6083,Bacteria,Proteobacteria
Streptomyces alanosinicus,1474,CRW_16S_B_610,Bacteria,Actinobacteriota
Streptomyces phaeochromogenes,1476,CRW_16S_B_611,Bacteria,Actinobacteriota
Streptomyces agglomeratus,1474,CRW_16S_B_615,Bacteria,Actinobacteriota
Bradyrhizobium elkanii,1478,CRW_16S_B_6184,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1487,CRW_16S_B_6186,Bacteria,Proteobacteria
uncultured bacterium,1476,CRW_16S_B_6198,Bacteria,Actinobacteriota
Rhizobium lusitanum,1473,CRW_16S_B_6280,Bacteria,Proteobacteria
Streptomyces rubrolavendulae,1476,CRW_16S_B_631,Bacteria,Actinobacteriota
Streptomyces lavendulae subsp. lavendulae,1473,CRW_16S_B_637,Bacteria,Actinobacteriota
Streptomyces lavendulae subsp. lavendulae,1472,CRW_16S_B_638,Bacteria,Actinobacteriota
Phyllobacterium trifolii,1478,CRW_16S_B_6381,Bacteria,Proteobacteria
Streptomyces scabiei,1476,CRW_16S_B_639,Bacteria,Actinobacteriota
Nocardia abscessus,1476,CRW_16S_B_64,Bacteria,Actinobacteriota
Acetobacter oeni,1484,CRW_16S_B_6405,Bacteria,Proteobacteria
Streptomyces celluloflavus,1475,CRW_16S_B_644,Bacteria,Actinobacteriota
Nocardia abscessus,1476,CRW_16S_B_65,Bacteria,Actinobacteriota
Agrobacterium rhizogenes,1473,CRW_16S_B_6527,Bacteria,Proteobacteria
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_6529,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1494,CRW_16S_B_6555,Bacteria,Proteobacteria
Streptomyces sp.,1477,CRW_16S_B_660,Bacteria,Actinobacteriota
Bartonella bacilliformis,1471,CRW_16S_B_6606,Bacteria,Proteobacteria
Bartonella quintana,1493,CRW_16S_B_6617,Bacteria,Proteobacteria
Bartonella vinsonii,1478,CRW_16S_B_6623,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1479,CRW_16S_B_6629,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6637,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1490,CRW_16S_B_6638,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1484,CRW_16S_B_6641,Bacteria,Proteobacteria
Bradyrhizobium lupini,1484,CRW_16S_B_6651,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6669,Bacteria,Proteobacteria
Bradyrhizobium sp.,1483,CRW_16S_B_6673,Bacteria,Proteobacteria
Streptomyces cacaoi subsp. asoensis,1475,CRW_16S_B_670,Bacteria,Actinobacteriota
Rhodopseudomonas palustris,1482,CRW_16S_B_6742,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1482,CRW_16S_B_6743,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6744,Bacteria,Proteobacteria
Bartonella henselae,1492,CRW_16S_B_6745,Bacteria,Proteobacteria
