Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Actinobaculum suis,1526,CRW_16S_B_1237,Bacteria,Actinobacteria
Streptomyces avermitilis,1517,CRW_16S_B_1273,Bacteria,Actinobacteria
Bacillus subtilis,1521,CRW_16S_B_12800,Bacteria,
Bacillus subtilis,1514,CRW_16S_B_12804,Bacteria,
Bacillus cereus,1535,CRW_16S_B_12813,Bacteria,
Bacillus subtilis,1534,CRW_16S_B_12814,Bacteria,
Corynebacterium glutamicum,1523,CRW_16S_B_1288,Bacteria,Actinobacteria
Bacillus pumilus,1512,CRW_16S_B_12926,Bacteria,
Mycobacterium montefiorense,1517,CRW_16S_B_1301,Bacteria,Actinobacteria
Lactobacillus gasseri,1526,CRW_16S_B_13133,Bacteria,
Bacillus licheniformis,1542,CRW_16S_B_13252,Bacteria,
Bacillus licheniformis,1564,CRW_16S_B_13254,Bacteria,
Bacillus cereus,1513,CRW_16S_B_13294,Bacteria,
Streptomyces violaceoruber,1513,CRW_16S_B_1339,Bacteria,Actinobacteria
Streptomyces coelescens,1515,CRW_16S_B_1341,Bacteria,Actinobacteria
Bacillus subtilis,1547,CRW_16S_B_13360,Bacteria,
Bacillus subtilis,1542,CRW_16S_B_13454,Bacteria,
Paenibacillus polymyxa,1512,CRW_16S_B_13506,Bacteria,
Staphylococcus pettenkoferi,1535,CRW_16S_B_13545,Bacteria,
Staphylococcus pettenkoferi,1535,CRW_16S_B_13546,Bacteria,
Staphylococcus pettenkoferi,1535,CRW_16S_B_13547,Bacteria,
Staphylococcus pettenkoferi,1535,CRW_16S_B_13548,Bacteria,
Bacillus subtilis,1520,CRW_16S_B_13553,Bacteria,
Agromyces mediolanus,1519,CRW_16S_B_1381,Bacteria,Actinobacteria
Bacillus subtilis,1541,CRW_16S_B_13838,Bacteria,
Bacillus subtilis,1511,CRW_16S_B_14879,Bacteria,
Bacillus subtilis,1511,CRW_16S_B_14960,Bacteria,
Enterococcus faecalis,1541,CRW_16S_B_15071,Bacteria,
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,
Gemella haemolysans,1537,CRW_16S_B_15101,Bacteria,
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,
Geobacillus thermoleovorans,1524,CRW_16S_B_15105,Bacteria,
Halobacillus litoralis,1559,CRW_16S_B_15107,Bacteria,
Halobacillus karajensis,1529,CRW_16S_B_15108,Bacteria,
Kurthia zopfii,1525,CRW_16S_B_15115,Bacteria,
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,
Lactobacillus acidophilus,1568,CRW_16S_B_15118,Bacteria,
Lactobacillus acidophilus,1539,CRW_16S_B_15119,Bacteria,
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,
Lactococcus lactis subsp. cremoris,1536,CRW_16S_B_15154,Bacteria,
Lactococcus lactis subsp. lactis,1551,CRW_16S_B_15155,Bacteria,
Trichococcus pasteurii,1554,CRW_16S_B_15166,Bacteria,
Lactobacillus delbrueckii,1512,CRW_16S_B_15168,Bacteria,
Lactobacillus gasseri,1521,CRW_16S_B_15176,Bacteria,
Listeria monocytogenes,1521,CRW_16S_B_15197,Bacteria,
Lactobacillus delbrueckii subsp. lactis,1544,CRW_16S_B_15205,Bacteria,
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,
Saccharococcus thermophilus,1538,CRW_16S_B_15292,Bacteria,
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,
Sulfobacillus thermosulfidooxidans,1519,CRW_16S_B_15309,Bacteria,
Staphylococcus piscifermentans,1544,CRW_16S_B_15317,Bacteria,
Staphylococcus piscifermentans,1545,CRW_16S_B_15318,Bacteria,
Sporolactobacillus inulinus,1531,CRW_16S_B_15323,Bacteria,
Mycobacterium immunogenum,1521,CRW_16S_B_1540,Bacteria,Actinobacteria
Staphylococcus haemolyticus,1544,CRW_16S_B_15442,Bacteria,
Staphylococcus saccharolyticus,1527,CRW_16S_B_15453,Bacteria,
Weissella confusa,1516,CRW_16S_B_15482,Bacteria,
Weissella confusa,1525,CRW_16S_B_15484,Bacteria,
Weissella halotolerans,1529,CRW_16S_B_15485,Bacteria,
Weissella kandleri,1517,CRW_16S_B_15486,Bacteria,
Weissella kandleri,1528,CRW_16S_B_15487,Bacteria,
Weissella minor,1516,CRW_16S_B_15488,Bacteria,
Weissella minor,1524,CRW_16S_B_15489,Bacteria,
Weissella paramesenteroides,1524,CRW_16S_B_15490,Bacteria,
Weissella viridescens,1517,CRW_16S_B_15491,Bacteria,
Weissella viridescens,1550,CRW_16S_B_15493,Bacteria,
Weissella paramesenteroides,1527,CRW_16S_B_15494,Bacteria,
Amycolatopsis orientalis,1515,CRW_16S_B_1672,Bacteria,Actinobacteria
Acidaminococcus fermentans,1516,CRW_16S_B_15496,Bacteria,
Clostridium perfringens,1517,CRW_16S_B_15507,Bacteria,
Nocardia farcinica,1513,CRW_16S_B_1690,Bacteria,Actinobacteria
Nocardia farcinica,1513,CRW_16S_B_1691,Bacteria,Actinobacteria
Clostridium sardiniense,1519,CRW_16S_B_15533,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15534,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15535,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15536,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15537,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15538,Bacteria,
Clostridium sardiniense,1519,CRW_16S_B_15539,Bacteria,
Nocardia farcinica,1512,CRW_16S_B_1692,Bacteria,Actinobacteria
Clostridium sardiniense,1519,CRW_16S_B_15540,Bacteria,
Arthrobacter globiformis,1531,CRW_16S_B_1714,Bacteria,Actinobacteria
Butyrivibrio fibrisolvens,1533,CRW_16S_B_15856,Bacteria,
Clostridium algidicarnis,1511,CRW_16S_B_15877,Bacteria,
Clostridium formicaceticum,1521,CRW_16S_B_15949,Bacteria,
Tissierella praeacuta,1521,CRW_16S_B_15954,Bacteria,
Caloramator fervidus,1519,CRW_16S_B_15974,Bacteria,
Clostridium nexile,1517,CRW_16S_B_15981,Bacteria,
Clostridium perfringens,1513,CRW_16S_B_15993,Bacteria,
Clostridium polysaccharolyticum,1523,CRW_16S_B_15999,Bacteria,
Clostridium populeti,1512,CRW_16S_B_16000,Bacteria,
Clostridium paraputrificum,1511,CRW_16S_B_16002,Bacteria,
Clostridium botulinum,1513,CRW_16S_B_16009,Bacteria,
Coprothermobacter proteolyticus,1525,CRW_16S_B_16053,Bacteria,Coprothermobacterota
Clostridium tyrobutyricum,1513,CRW_16S_B_16054,Bacteria,
Desulfitobacterium dehalogenans,1514,CRW_16S_B_16061,Bacteria,
Desulfitobacterium hafniense,1530,CRW_16S_B_16063,Bacteria,
Dialister pneumosintes,1553,CRW_16S_B_16073,Bacteria,
Eubacterium barkeri,1518,CRW_16S_B_16269,Bacteria,
Eubacterium cellulosolvens,1512,CRW_16S_B_16275,Bacteria,
Eubacterium ventriosum,1529,CRW_16S_B_16308,Bacteria,
Halanaerobium acetethylicum,1526,CRW_16S_B_16316,Bacteria,
Halanaerobium praevalens,1532,CRW_16S_B_16319,Bacteria,
Heliobacterium chlorum,1512,CRW_16S_B_16328,Bacteria,
Megasphaera elsdenii,1539,CRW_16S_B_16347,Bacteria,
Moorella thermoacetica,1550,CRW_16S_B_16352,Bacteria,
Phascolarctobacterium faecium,1511,CRW_16S_B_16359,Bacteria,
Phascolarctobacterium faecium,1547,CRW_16S_B_16361,Bacteria,
Pseudoramibacter alactolyticus,1521,CRW_16S_B_16382,Bacteria,
Nocardiopsis alba,1515,CRW_16S_B_1779,Bacteria,Actinobacteria
Clostridium sporogenes,1517,CRW_16S_B_16420,Bacteria,
Syntrophobotulus glycolicus,1557,CRW_16S_B_16430,Bacteria,
Thermoanaerobacter acetoethylicus,1740,CRW_16S_B_16432,Bacteria,
Thermoanaerobacter acetoethylicus,1740,CRW_16S_B_16433,Bacteria,
Thermoanaerobacter brockii subsp. finnii,1523,CRW_16S_B_16436,Bacteria,
Thermoanaerobacter ethanolicus,1740,CRW_16S_B_16440,Bacteria,
Thermoanaerobacter ethanolicus,1515,CRW_16S_B_16441,Bacteria,
Thermoanaerobacter kivui,1662,CRW_16S_B_16444,Bacteria,
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16445,Bacteria,
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16446,Bacteria,
Thermoanaerobacter thermohydrosulfuricus,1768,CRW_16S_B_16448,Bacteria,
Thermoanaerobacter brockii subsp. lactiethylicus,1571,CRW_16S_B_16450,Bacteria,
Thermoanaerobacterium saccharolyticum,1552,CRW_16S_B_16452,Bacteria,
Thermoanaerobacterium thermosulfurigenes,1574,CRW_16S_B_16455,Bacteria,
Thermoanaerobacterium xylanolyticum,1581,CRW_16S_B_16456,Bacteria,
Veillonella atypica,1513,CRW_16S_B_16463,Bacteria,
Veillonella dispar,1513,CRW_16S_B_16464,Bacteria,
Veillonella parvula,1513,CRW_16S_B_16465,Bacteria,
Rhodococcus erythropolis,1524,CRW_16S_B_1808,Bacteria,Actinobacteria
Rhodococcus erythropolis,1522,CRW_16S_B_1810,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1811,Bacteria,Actinobacteria
Rhodococcus erythropolis,1521,CRW_16S_B_1814,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1815,Bacteria,Actinobacteria
Rhodococcus erythropolis,1520,CRW_16S_B_1818,Bacteria,Actinobacteria
Rhodococcus erythropolis,1513,CRW_16S_B_1820,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1822,Bacteria,Actinobacteria
Kitasatospora putterlickiae,1532,CRW_16S_B_1830,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1835,Bacteria,Actinobacteria
Streptomyces acidiscabies,1521,CRW_16S_B_1845,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1523,CRW_16S_B_1851,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1521,CRW_16S_B_1855,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1860,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1863,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1864,Bacteria,Actinobacteria
Streptomyces scabiei,1522,CRW_16S_B_1866,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1868,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1869,Bacteria,Actinobacteria
Nocardiopsis alkaliphila,1516,CRW_16S_B_1896,Bacteria,Actinobacteria
Streptomyces hebeiensis,1520,CRW_16S_B_1919,Bacteria,Actinobacteria
Clostridium ramosum,1524,CRW_16S_B_16654,Bacteria,
Clostridium innocuum,1544,CRW_16S_B_16744,Bacteria,
Clostridium ramosum,1519,CRW_16S_B_16747,Bacteria,
Clostridium ramosum,1514,CRW_16S_B_16748,Bacteria,
Clostridium spiroforme,1512,CRW_16S_B_16751,Bacteria,
Mycoplasma bovis,1519,CRW_16S_B_16852,Bacteria,
Mycoplasma capricolum subsp. capripneumoniae,1524,CRW_16S_B_16859,Bacteria,
Mycoplasma capricolum subsp. capricolum,1524,CRW_16S_B_16861,Bacteria,
Mycoplasma capricolum subsp. capricolum,1524,CRW_16S_B_16864,Bacteria,
Mycoplasma capricolum subsp. capricolum,1524,CRW_16S_B_16866,Bacteria,
Mycoplasma flocculare,1541,CRW_16S_B_16880,Bacteria,
Mycoplasma flocculare,1547,CRW_16S_B_16881,Bacteria,
Mycoplasma flocculare,1547,CRW_16S_B_16883,Bacteria,
Mycoplasma gallisepticum,1519,CRW_16S_B_16884,Bacteria,
Mycoplasma gallisepticum,1519,CRW_16S_B_16885,Bacteria,
Mycoplasma gallisepticum,1519,CRW_16S_B_16886,Bacteria,
Mycoplasma genitalium,1517,CRW_16S_B_16891,Bacteria,
Mycoplasma hyopneumoniae,1537,CRW_16S_B_16899,Bacteria,
Mycoplasma iowae,1511,CRW_16S_B_16906,Bacteria,
Mycoplasma mycoides subsp. mycoides,1524,CRW_16S_B_16965,Bacteria,
Mycoplasma mycoides subsp. capri,1524,CRW_16S_B_16969,Bacteria,
Mycoplasma mycoides subsp. mycoides,1523,CRW_16S_B_16971,Bacteria,
Mycoplasma mycoides subsp. mycoides,1524,CRW_16S_B_16973,Bacteria,
Mycoplasma pneumoniae,1518,CRW_16S_B_16984,Bacteria,
Mycoplasma capricolum subsp. capripneumoniae,1522,CRW_16S_B_16994,Bacteria,
Mycoplasma synoviae,1517,CRW_16S_B_17009,Bacteria,
Spiroplasma citri,1525,CRW_16S_B_17024,Bacteria,
Ureaplasma urealyticum,1523,CRW_16S_B_17041,Bacteria,
Ureaplasma urealyticum,1520,CRW_16S_B_17049,Bacteria,
Ureaplasma urealyticum,1520,CRW_16S_B_17050,Bacteria,
Mycobacterium marinum,1526,CRW_16S_B_2120,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2121,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2138,Bacteria,Actinobacteria
Mycobacterium marinum,1525,CRW_16S_B_2139,Bacteria,Actinobacteria
Micromonospora echinospora,1517,CRW_16S_B_2161,Bacteria,Actinobacteria
Streptomyces daliensis,1520,CRW_16S_B_2426,Bacteria,Actinobacteria
Streptomyces fradiae,1523,CRW_16S_B_250,Bacteria,Actinobacteria
Streptomyces fradiae,1523,CRW_16S_B_251,Bacteria,Actinobacteria
Streptomyces fradiae,1521,CRW_16S_B_252,Bacteria,Actinobacteria
Streptomyces albiaxialis,1538,CRW_16S_B_2727,Bacteria,Actinobacteria
Streptomyces asterosporus,1532,CRW_16S_B_2728,Bacteria,Actinobacteria
Streptomyces kasugaensis,1536,CRW_16S_B_2745,Bacteria,Actinobacteria
Streptomyces viridochromogenes,1520,CRW_16S_B_275,Bacteria,Actinobacteria
Brachybacterium alimentarium,1512,CRW_16S_B_2770,Bacteria,Actinobacteria
Brachybacterium conglomeratum,1513,CRW_16S_B_2771,Bacteria,Actinobacteria
Brachybacterium faecium,1513,CRW_16S_B_2772,Bacteria,Actinobacteria
Brachybacterium nesterenkovii,1514,CRW_16S_B_2774,Bacteria,Actinobacteria
Brachybacterium tyrofermentans,1512,CRW_16S_B_2775,Bacteria,Actinobacteria
Bifidobacterium bifidum,1525,CRW_16S_B_2781,Bacteria,Actinobacteria
Bifidobacterium bifidum,1515,CRW_16S_B_2784,Bacteria,Actinobacteria
Bifidobacterium breve,1519,CRW_16S_B_2788,Bacteria,Actinobacteria
Bifidobacterium animalis,1518,CRW_16S_B_2801,Bacteria,Actinobacteria
Streptomyces poonensis,1516,CRW_16S_B_287,Bacteria,Actinobacteria
Corynebacterium urealyticum,1511,CRW_16S_B_2947,Bacteria,Actinobacteria
Rhodococcus erythropolis,1516,CRW_16S_B_3000,Bacteria,Actinobacteria
Streptomyces globisporus subsp. globisporus,1542,CRW_16S_B_3022,Bacteria,Actinobacteria
Streptomyces regensis,1540,CRW_16S_B_3037,Bacteria,Actinobacteria
Streptomyces yokosukanensis,1555,CRW_16S_B_3040,Bacteria,Actinobacteria
Streptomyces atrovirens,1542,CRW_16S_B_3058,Bacteria,Actinobacteria
Streptomyces flavovirens,1518,CRW_16S_B_314,Bacteria,Actinobacteria
Arthrobacter luteolus,1514,CRW_16S_B_3489,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_3675,Bacteria,Actinobacteria
Streptomyces scabiei,1528,CRW_16S_B_3676,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1529,CRW_16S_B_3678,Bacteria,Actinobacteria
Dermabacter hominis,1511,CRW_16S_B_3702,Bacteria,Actinobacteria
Mycobacterium elephantis,1515,CRW_16S_B_3885,Bacteria,Actinobacteria
Mycobacterium gordonae,1525,CRW_16S_B_3889,Bacteria,Actinobacteria
Micrococcus lylae,1511,CRW_16S_B_3899,Bacteria,Actinobacteria
Mycobacterium smegmatis,1528,CRW_16S_B_3939,Bacteria,Actinobacteria
Mycobacterium psychrotolerans,1517,CRW_16S_B_3945,Bacteria,Actinobacteria
Mycobacterium chlorophenolicum,1532,CRW_16S_B_4000,Bacteria,Actinobacteria
Mycobacterium haemophilum,1517,CRW_16S_B_4024,Bacteria,Actinobacteria
Mycobacterium leprae,1547,CRW_16S_B_4054,Bacteria,Actinobacteria
Mycobacterium leprae,1548,CRW_16S_B_4055,Bacteria,Actinobacteria
Mycobacterium leprae,1549,CRW_16S_B_4056,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1536,CRW_16S_B_4099,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1537,CRW_16S_B_4103,Bacteria,Actinobacteria
Mycobacterium leprae,1549,CRW_16S_B_4112,Bacteria,Actinobacteria
Nocardioides plantarum,1512,CRW_16S_B_4118,Bacteria,Actinobacteria
Rubrobacter radiotolerans,1550,CRW_16S_B_4213,Bacteria,
Rhodococcus erythropolis,1519,CRW_16S_B_4230,Bacteria,Actinobacteria
Streptomyces albogriseolus,1519,CRW_16S_B_4279,Bacteria,Actinobacteria
Streptomyces griseocarneus,1515,CRW_16S_B_4319,Bacteria,Actinobacteria
Streptomyces acidiscabies,1530,CRW_16S_B_4364,Bacteria,Actinobacteria
Streptomyces ambofaciens,1528,CRW_16S_B_4367,Bacteria,Actinobacteria
Streptomyces bikiniensis,1517,CRW_16S_B_4369,Bacteria,Actinobacteria
Streptomyces bluensis,1520,CRW_16S_B_4370,Bacteria,Actinobacteria
Streptomyces bottropensis,1531,CRW_16S_B_4371,Bacteria,Actinobacteria
Streptomyces caelestis,1518,CRW_16S_B_4373,Bacteria,Actinobacteria
Streptomyces diastatochromogenes,1531,CRW_16S_B_4382,Bacteria,Actinobacteria
Streptomyces eurythermus,1531,CRW_16S_B_4385,Bacteria,Actinobacteria
Streptomyces galbus,1517,CRW_16S_B_4387,Bacteria,Actinobacteria
Streptomyces galbus,1517,CRW_16S_B_4388,Bacteria,Actinobacteria
Streptomyces glaucescens,1519,CRW_16S_B_4390,Bacteria,Actinobacteria
Streptomyces griseus,1528,CRW_16S_B_4392,Bacteria,Actinobacteria
Streptomyces lincolnensis,1519,CRW_16S_B_4398,Bacteria,Actinobacteria
Streptomyces mashuensis,1518,CRW_16S_B_4403,Bacteria,Actinobacteria
Streptomyces neyagawaensis,1531,CRW_16S_B_4406,Bacteria,Actinobacteria
Streptomyces nodosus,1528,CRW_16S_B_4407,Bacteria,Actinobacteria
Streptomyces pseudogriseolus,1516,CRW_16S_B_4412,Bacteria,Actinobacteria
Streptomyces rimosus,1529,CRW_16S_B_4414,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_4420,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_4421,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_4422,Bacteria,Actinobacteria
Streptomyces subrutilus,1516,CRW_16S_B_4431,Bacteria,Actinobacteria
Streptomyces tendae,1530,CRW_16S_B_4439,Bacteria,Actinobacteria
Thermocrispum agreste,1518,CRW_16S_B_4500,Bacteria,Actinobacteria
Tropheryma whipplei,1525,CRW_16S_B_4509,Bacteria,Actinobacteria
Tropheryma whipplei,1525,CRW_16S_B_4510,Bacteria,Actinobacteria
Tropheryma whipplei,1525,CRW_16S_B_4512,Bacteria,Actinobacteria
Acinetobacter calcoaceticus,1537,CRW_16S_B_17141,Bacteria,
Arthrobacter globiformis,1531,CRW_16S_B_17144,Bacteria,Actinobacteria
Actinomyces israelii,1550,CRW_16S_B_17146,Bacteria,Actinobacteria
Aquifex pyrophilus,1582,CRW_16S_B_17148,Bacteria,Aquificae
Allochromatium vinosum,1528,CRW_16S_B_17150,Bacteria,
Brevinema andersonii,1530,CRW_16S_B_17151,Bacteria,
Bacillus anthracis,1552,CRW_16S_B_17152,Bacteria,
Bordetella bronchiseptica,1532,CRW_16S_B_17154,Bacteria,
Borrelia burgdorferi,1537,CRW_16S_B_17155,Bacteria,
Borrelia burgdorferi,1538,CRW_16S_B_17156,Bacteria,
Bacillus cereus,1551,CRW_16S_B_17157,Bacteria,
Bacteroides fragilis,1537,CRW_16S_B_17159,Bacteria,
Brachyspira hyodysenteriae,1515,CRW_16S_B_17163,Bacteria,
Burkholderia mallei,1533,CRW_16S_B_17165,Bacteria,
Bordetella parapertussis,1531,CRW_16S_B_17167,Bacteria,
Bordetella pertussis,1531,CRW_16S_B_17168,Bacteria,
Bacillus subtilis,1552,CRW_16S_B_17170,Bacteria,
Coxiella burnetii,1541,CRW_16S_B_17174,Bacteria,
Citrobacter freundii,1542,CRW_16S_B_17177,Bacteria,
Clostridium innocuum,1543,CRW_16S_B_17179,Bacteria,
Campylobacter jejuni,1515,CRW_16S_B_17180,Bacteria,
Campylobacter jejuni,1515,CRW_16S_B_17181,Bacteria,
Chromohalobacter marismortui,1538,CRW_16S_B_17182,Bacteria,
Chlamydia muridarum,1554,CRW_16S_B_17183,Bacteria,
Clostridium perfringens,1514,CRW_16S_B_17184,Bacteria,
Comamonas testosteroni,1536,CRW_16S_B_17191,Bacteria,
Clostridium tetani,1517,CRW_16S_B_17192,Bacteria,
Desulfovibrio desulfuricans,1551,CRW_16S_B_17196,Bacteria,
Dichelobacter nodosus,1533,CRW_16S_B_17197,Bacteria,
Escherichia coli,1542,CRW_16S_B_17203,Bacteria,
Enterococcus faecalis,1561,CRW_16S_B_17205,Bacteria,
Enterococcus faecium,1538,CRW_16S_B_17206,Bacteria,
Edwardsiella tarda,1542,CRW_16S_B_17209,Bacteria,
Fusobacterium nucleatum subsp. nucleatum,1522,CRW_16S_B_17211,Bacteria,
Geotoga subterranea,1530,CRW_16S_B_17216,Bacteria,Thermotogae
Heliobacterium chlorum,1526,CRW_16S_B_17218,Bacteria,
Holophaga foetida,1540,CRW_16S_B_17219,Bacteria,
Halomonas halodenitrificans,1538,CRW_16S_B_17220,Bacteria,
Haemophilus influenzae,1539,CRW_16S_B_17221,Bacteria,
Haemophilus influenzae,1539,CRW_16S_B_17222,Bacteria,
Haemophilus influenzae,1539,CRW_16S_B_17223,Bacteria,
Haemophilus influenzae,1539,CRW_16S_B_17225,Bacteria,
Isosphaera pallida,1518,CRW_16S_B_17229,Bacteria,
Lactobacillus acidophilus,1568,CRW_16S_B_17231,Bacteria,
Leptonema illini,1528,CRW_16S_B_17233,Bacteria,
Lactococcus lactis subsp. lactis,1551,CRW_16S_B_17235,Bacteria,
Listeria monocytogenes,1552,CRW_16S_B_17236,Bacteria,
Legionella pneumophila,1543,CRW_16S_B_17237,Bacteria,
Legionella pneumophila,1543,CRW_16S_B_17238,Bacteria,
Methylococcus capsulatus,1534,CRW_16S_B_17242,Bacteria,
Mycoplasma gallisepticum,1519,CRW_16S_B_17244,Bacteria,
Mycoplasma genitalium,1519,CRW_16S_B_17245,Bacteria,
Mycoplasma hyopneumoniae,1537,CRW_16S_B_17246,Bacteria,
Mycobacterium leprae,1548,CRW_16S_B_17247,Bacteria,Actinobacteria
Mycobacterium leprae,1550,CRW_16S_B_17248,Bacteria,Actinobacteria
Micrococcus luteus,1524,CRW_16S_B_17250,Bacteria,Actinobacteria
Mycoplasma pneumoniae,1516,CRW_16S_B_17252,Bacteria,
Mycoplasma pneumoniae,1517,CRW_16S_B_17253,Bacteria,
Mycobacterium tuberculosis,1534,CRW_16S_B_17254,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1532,CRW_16S_B_17255,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1537,CRW_16S_B_17257,Bacteria,Actinobacteria
Myxococcus xanthus,1540,CRW_16S_B_17258,Bacteria,
Nocardia asteroides,1517,CRW_16S_B_17259,Bacteria,Actinobacteria
Neisseria gonorrhoeae,1544,CRW_16S_B_17260,Bacteria,
Neisseria meningitidis,1544,CRW_16S_B_17261,Bacteria,
Neisseria meningitidis,1544,CRW_16S_B_17262,Bacteria,
Pseudomonas aeruginosa,1536,CRW_16S_B_17264,Bacteria,
Pseudomonas aeruginosa,1536,CRW_16S_B_17265,Bacteria,
Porphyromonas gingivalis,1531,CRW_16S_B_17266,Bacteria,
Petrotoga miotherma,1529,CRW_16S_B_17269,Bacteria,Thermotogae
Psychrobacter pacificensis,1536,CRW_16S_B_17272,Bacteria,
Pseudomonas putida,1537,CRW_16S_B_17273,Bacteria,
Plesiomonas shigelloides,1542,CRW_16S_B_17276,Bacteria,
Pirellula staleyi,1525,CRW_16S_B_17277,Bacteria,
Proteus vulgaris,1543,CRW_16S_B_17278,Bacteria,
Rhodococcus erythropolis,1519,CRW_16S_B_17281,Bacteria,Actinobacteria
Streptomyces acidiscabies,1530,CRW_16S_B_17287,Bacteria,Actinobacteria
Streptomyces albidoflavus,1527,CRW_16S_B_17288,Bacteria,Actinobacteria
Streptomyces ambofaciens,1529,CRW_16S_B_17289,Bacteria,Actinobacteria
Streptomyces bikiniensis,1525,CRW_16S_B_17293,Bacteria,Actinobacteria
Streptomyces bluensis,1528,CRW_16S_B_17294,Bacteria,Actinobacteria
Streptomyces bottropensis,1531,CRW_16S_B_17295,Bacteria,Actinobacteria
Streptomyces caelestis,1526,CRW_16S_B_17296,Bacteria,Actinobacteria
Streptomyces diastatochromogenes,1531,CRW_16S_B_17298,Bacteria,Actinobacteria
Shigella dysenteriae,1538,CRW_16S_B_17299,Bacteria,
Shigella dysenteriae,1540,CRW_16S_B_17300,Bacteria,
Streptomyces eurythermus,1531,CRW_16S_B_17302,Bacteria,Actinobacteria
Streptomyces galbus,1525,CRW_16S_B_17304,Bacteria,Actinobacteria
Streptomyces glaucescens,1527,CRW_16S_B_17305,Bacteria,Actinobacteria
Streptomyces gougerotii,1527,CRW_16S_B_17306,Bacteria,Actinobacteria
Streptomyces griseus,1528,CRW_16S_B_17307,Bacteria,Actinobacteria
Streptomyces intermedius,1525,CRW_16S_B_17309,Bacteria,Actinobacteria
Streptomyces lincolnensis,1527,CRW_16S_B_17311,Bacteria,Actinobacteria
Streptomyces macrosporus,1529,CRW_16S_B_17312,Bacteria,Actinobacteria
Serratia marcescens,1542,CRW_16S_B_17313,Bacteria,
Streptomyces mashuensis,1526,CRW_16S_B_17314,Bacteria,Actinobacteria
Streptomyces megasporus,1535,CRW_16S_B_17315,Bacteria,Actinobacteria
Streptobacillus moniliformis,1521,CRW_16S_B_17316,Bacteria,
Streptomyces neyagawaensis,1531,CRW_16S_B_17317,Bacteria,Actinobacteria
Streptomyces nodosus,1528,CRW_16S_B_17318,Bacteria,Actinobacteria
Streptococcus pneumoniae,1550,CRW_16S_B_17321,Bacteria,
Streptomyces pseudogriseolus,1524,CRW_16S_B_17322,Bacteria,Actinobacteria
Shewanella putrefaciens,1543,CRW_16S_B_17323,Bacteria,
Streptococcus pyogenes,1549,CRW_16S_B_17324,Bacteria,
Streptococcus pyogenes,1549,CRW_16S_B_17325,Bacteria,
Streptomyces rimosus,1530,CRW_16S_B_17326,Bacteria,Actinobacteria
Streptomyces rutgersensis,1527,CRW_16S_B_17327,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_17329,Bacteria,Actinobacteria
Streptomyces subrutilus,1524,CRW_16S_B_17330,Bacteria,Actinobacteria
Streptomyces tendae,1530,CRW_16S_B_17331,Bacteria,Actinobacteria
