Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.class,Taxonomy.ENA.order,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.tribe,Taxonomy.ENA.species group,Taxonomy.ENA.species subgroup,Taxonomy.ENA.subgenus,Taxonomy.ENA.no rank 0,Taxonomy.ENA.unknown 0,Taxonomy.ENA.subclass,Taxonomy.ENA.suborder,Taxonomy.ENA.no rank 1
Vibrio vulnificus YJ016,BA000038,75,31,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12234,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,74,34,40,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12235,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,,Geobacillus thermoleovorans group,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,75,31,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12236,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,,Geobacillus thermoleovorans group,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12241,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,,Geobacillus thermoleovorans group,,,,,,,
Bacillus subtilis,D26185,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12243,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K01986,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12244,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K00637,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12245,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K00637,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12246,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,M87888,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12247,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K01389,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12248,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K01390,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12249,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K01390,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12250,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,D84213,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12251,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,K00201,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12252,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Bacillus subtilis,M23210,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12253,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,,
Candidatus Blochmannia floridanus,BX248583,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12265,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,,,,,ant endosymbionts,,,,
Nitrosomonas europaea ATCC 19718,BX321857,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12274,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,,,,,,,,,
Nitrosomonas europaea ATCC 19718,BX321857,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12275,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12279,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12280,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12281,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12282,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12283,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12284,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12285,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12286,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12287,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12288,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Burkholderia pseudomallei K96243,BX571965,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12297,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Burkholderia pseudomallei K96243,BX571965,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12298,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Rhodopseudomonas palustris CGA009,BX572593,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12304,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,,,,,
Rhodopseudomonas palustris CGA009,BX572603,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12305,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,,,,,
Rhodopseudomonas palustris CGA009,BX572608,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12306,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,,,,,
Bordetella parapertussis,BX640423,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12311,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,,,,,
Bordetella parapertussis,BX640424,74,32,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12312,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,,,,,
Bartonella quintana str. Toulouse,BX897700,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12326,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BX927155,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12333,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BX927156,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12334,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12336,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12337,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,,,,
Bacillus cereus E33L,CP000001,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12356,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Bacillus cereus E33L,CP000001,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12358,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Bacillus cereus E33L,CP000001,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12359,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus cereus group,,,,,,,
Gluconobacter oxydans 621H,CP000009,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12369,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12370,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,,,,,,,,
Gluconobacter oxydans 621H,CP000009,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12371,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,,,,,,,,
Burkholderia mallei ATCC 23344,CP000010,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12372,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Burkholderia mallei ATCC 23344,CP000010,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12373,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Campylobacter jejuni RM1221,CP000025,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12394,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,,,,,,,,
Campylobacter jejuni RM1221,CP000025,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12396,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,,,,,,,,
Lactobacillus acidophilus NCFM,CP000033,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12417,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Lactobacillus acidophilus NCFM,CP000033,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12418,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12421,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12422,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella dysenteriae Sd197,CP000034,74,32,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12426,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella boydii Sb227,CP000036,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12428,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella boydii Sb227,CP000036,75,31,44,No,0,tRNA,0,(()()()),(()()(())),--,No,CRW,--,CRW_t_B_12429,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella boydii Sb227,CP000036,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12434,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella sonnei Ss046,CP000038,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12436,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella sonnei Ss046,CP000038,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12437,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Shigella sonnei Ss046,CP000038,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12439,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12444,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12445,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12446,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12447,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12448,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12449,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,,,,,
Rickettsia felis URRWXCal2,CP000053,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12454,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsieae,spotted fever group,,,,,,,
Rickettsia felis URRWXCal2,CP000053,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12455,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsieae,spotted fever group,,,,,,,
Haemophilus influenzae 86-028NP,CP000057,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12460,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,,,,,,,,
Aster yellows witches'-broom phytoplasma AYWB,CP000061,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12470,--,Yes,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,Candidatus Phytoplasma asteris,,,,,,,
Pseudomonas syringae pv. syringae B728a,CP000075,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12474,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,Pseudomonas syringae,,,
Pseudomonas syringae pv. syringae B728a,CP000075,74,30,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_12475,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,,Pseudomonas syringae,,,
Psychrobacter arcticus 273-4,CP000082,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12482,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12483,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,,,,
Psychrobacter arcticus 273-4,CP000082,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12484,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,,,,
Colwellia psychrerythraea 34H,CP000083,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12489,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,,,,,,,,
Burkholderia thailandensis E264,CP000086,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12490,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Burkholderia thailandensis E264,CP000086,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12491,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Rickettsia bellii RML369-C,CP000087,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12494,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsieae,belli group,,,,,,,
Rickettsia bellii RML369-C,CP000087,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12495,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsieae,belli group,,,,,,,
Thermobifida fusca YX,CP000088,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12497,--,Yes,Bacteria,Actinobacteria,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,,,,,,,,
Dechloromonas aromatica RCB,CP000089,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12503,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,,,,,,,,,
Dechloromonas aromatica RCB,CP000089,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12504,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,,,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12526,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,,,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12527,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,,,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12528,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,,,,,,,,,
Myxococcus xanthus DK 1622,CP000113,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12545,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,,,,,,,Cystobacterineae,
Myxococcus xanthus DK 1622,CP000113,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12546,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,,,,,,,Cystobacterineae,
Nitrobacter winogradskyi Nb-255,CP000115,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12553,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,,,,,,,,,
Nitrobacter winogradskyi Nb-255,CP000115,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12554,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,,,,,,,,,
Nitrobacter winogradskyi Nb-255,CP000115,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12555,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,,,,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12556,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,,,,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12557,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,CP000123,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12562,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,,,,,
Burkholderia pseudomallei 1710b,CP000124,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12565,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Burkholderia pseudomallei 1710b,CP000124,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12566,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,pseudomallei group,,,,,,,
Nitrosococcus oceani ATCC 19707,CP000127,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12567,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,,,,,,,,,
Nitrosococcus oceani ATCC 19707,CP000127,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12568,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,,,,,,,,,
Rhizobium etli CFN 42,CP000133,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12570,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,,,,Rhizobium/Agrobacterium group,,,,
Rhizobium etli CFN 42,CP000133,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12571,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,,,,Rhizobium/Agrobacterium group,,,,
Rhizobium etli CFN 42,CP000133,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12572,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,,,,Rhizobium/Agrobacterium group,,,,
