Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Bacillus anthracis,1452,CRW_16S_B_11321,Bacteria,Firmicutes
Bacillus atrophaeus,1429,CRW_16S_B_11326,Bacteria,Firmicutes
Bacillus azotoformans,1432,CRW_16S_B_11327,Bacteria,Firmicutes
Bacillus azotoformans,1428,CRW_16S_B_11328,Bacteria,Firmicutes
Bacillus badius,1442,CRW_16S_B_11331,Bacteria,Firmicutes
Bacillus badius,1435,CRW_16S_B_11332,Bacteria,Firmicutes
Bacillus badius,1434,CRW_16S_B_11333,Bacteria,Firmicutes
Brevibacillus agri,1419,CRW_16S_B_11334,Bacteria,Firmicutes
Brevibacillus borstelensis,1419,CRW_16S_B_11335,Bacteria,Firmicutes
Brevibacillus brevis,1419,CRW_16S_B_11337,Bacteria,Firmicutes
Brevibacillus brevis,1418,CRW_16S_B_11338,Bacteria,Firmicutes
Brevibacillus centrosporus,1419,CRW_16S_B_11339,Bacteria,Firmicutes
Brevibacillus choshinensis,1419,CRW_16S_B_11340,Bacteria,Firmicutes
Bacillus benzoevorans,1431,CRW_16S_B_11341,Bacteria,Firmicutes
Brevibacillus formosus,1419,CRW_16S_B_11342,Bacteria,Firmicutes
Brevibacillus laterosporus,1417,CRW_16S_B_11343,Bacteria,Firmicutes
Brevibacillus laterosporus,1470,CRW_16S_B_11344,Bacteria,Firmicutes
Brevibacillus laterosporus,1419,CRW_16S_B_11345,Bacteria,Firmicutes
Brevibacillus laterosporus,1464,CRW_16S_B_11346,Bacteria,Firmicutes
Brevibacillus parabrevis,1419,CRW_16S_B_11347,Bacteria,Firmicutes
Brevibacillus reuszeri,1419,CRW_16S_B_11348,Bacteria,Firmicutes
Bacillus cereus,1449,CRW_16S_B_11356,Bacteria,Firmicutes
Bacillus cereus,1456,CRW_16S_B_11363,Bacteria,Firmicutes
Bacillus cereus,1456,CRW_16S_B_11364,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11365,Bacteria,Firmicutes
Bacillus cereus,1457,CRW_16S_B_11366,Bacteria,Firmicutes
Bacillus cereus,1446,CRW_16S_B_11367,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11368,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11369,Bacteria,Firmicutes
Bacillus cereus,1407,CRW_16S_B_11370,Bacteria,Firmicutes
Bacillus cereus,1449,CRW_16S_B_11371,Bacteria,Firmicutes
Bacillus cereus,1445,CRW_16S_B_11373,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11374,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11375,Bacteria,Firmicutes
Bacillus cereus,1466,CRW_16S_B_11376,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11378,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11379,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11386,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11387,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11388,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11389,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11390,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11391,Bacteria,Firmicutes
Bacillus cereus,1473,CRW_16S_B_11392,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11396,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11398,Bacteria,Firmicutes
Bacillus circulans,1431,CRW_16S_B_11402,Bacteria,Firmicutes
Bacillus circulans,1427,CRW_16S_B_11403,Bacteria,Firmicutes
Bacillus coagulans,1422,CRW_16S_B_11405,Bacteria,Firmicutes
Bacillus coagulans,1431,CRW_16S_B_11406,Bacteria,Firmicutes
Bacillus drentensis,1428,CRW_16S_B_11413,Bacteria,Firmicutes
Bacillus drentensis,1438,CRW_16S_B_11414,Bacteria,Firmicutes
Bacillus fastidiosus,1430,CRW_16S_B_11415,Bacteria,Firmicutes
Bacillus firmus,1434,CRW_16S_B_11417,Bacteria,Firmicutes
Bacillus firmus,1432,CRW_16S_B_11418,Bacteria,Firmicutes
Sporosarcina globispora,1431,CRW_16S_B_11426,Bacteria,Firmicutes
Geobacillus kaustophilus,1434,CRW_16S_B_11433,Bacteria,Firmicutes
Bacillus lentus,1433,CRW_16S_B_11435,Bacteria,Firmicutes
Bacillus lentus,1430,CRW_16S_B_11436,Bacteria,Firmicutes
Bacillus licheniformis,1424,CRW_16S_B_11441,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11442,Bacteria,Firmicutes
Bacillus racemilacticus,1426,CRW_16S_B_11445,Bacteria,Firmicutes
Bacillus cereus,1433,CRW_16S_B_11452,Bacteria,Firmicutes
Bacillus megaterium,1433,CRW_16S_B_11454,Bacteria,Firmicutes
Bacillus mycoides,1474,CRW_16S_B_11461,Bacteria,Firmicutes
Bacillus mycoides,1474,CRW_16S_B_11462,Bacteria,Firmicutes
Bacillus mycoides,1451,CRW_16S_B_11464,Bacteria,Firmicutes
Bacillus novalis,1432,CRW_16S_B_11466,Bacteria,Firmicutes
Bacillus novalis,1430,CRW_16S_B_11467,Bacteria,Firmicutes
Virgibacillus pantothenticus,1439,CRW_16S_B_11472,Bacteria,Firmicutes
Sporosarcina pasteurii,1432,CRW_16S_B_11473,Bacteria,Firmicutes
Bacillus pseudomegaterium,1451,CRW_16S_B_11477,Bacteria,Firmicutes
Sporosarcina psychrophila,1458,CRW_16S_B_11478,Bacteria,Firmicutes
Sporosarcina psychrophila,1430,CRW_16S_B_11480,Bacteria,Firmicutes
Sporosarcina psychrophila,1458,CRW_16S_B_11481,Bacteria,Firmicutes
Bacillus psychrosaccharolyticus,1427,CRW_16S_B_11482,Bacteria,Firmicutes
Bacillus pumilus,1429,CRW_16S_B_11484,Bacteria,Firmicutes
Exiguobacterium acetylicum,1473,CRW_16S_B_11486,Bacteria,Firmicutes
Brochothrix thermosphacta,1470,CRW_16S_B_11488,Bacteria,Firmicutes
Bacillus simplex,1431,CRW_16S_B_11492,Bacteria,Firmicutes
Bacillus smithii,1437,CRW_16S_B_11494,Bacteria,Firmicutes
Bacillus smithii,1430,CRW_16S_B_11495,Bacteria,Firmicutes
Bacillus soli,1441,CRW_16S_B_11496,Bacteria,Firmicutes
Bacillus soli,1431,CRW_16S_B_11497,Bacteria,Firmicutes
Bacillus sp. P53-2,1453,CRW_16S_B_11507,Bacteria,Firmicutes
Bacillus sp. 19498,1430,CRW_16S_B_11515,Bacteria,Firmicutes
Bacillus sp. 19500,1435,CRW_16S_B_11517,Bacteria,Firmicutes
Bacillus sp. LMG 20243,1430,CRW_16S_B_11523,Bacteria,Firmicutes
Geobacillus stearothermophilus,1436,CRW_16S_B_11571,Bacteria,Firmicutes
Bacillus subtilis,1428,CRW_16S_B_11595,Bacteria,Firmicutes
Bacillus subtilis,1477,CRW_16S_B_11603,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11606,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11612,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11613,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11614,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11615,Bacteria,Firmicutes
Bacillus thuringiensis,1474,CRW_16S_B_11616,Bacteria,Firmicutes
Bacillus thuringiensis,1451,CRW_16S_B_11627,Bacteria,Firmicutes
Bacillus vireti,1430,CRW_16S_B_11630,Bacteria,Firmicutes
Bacillus viscosus,1443,CRW_16S_B_11631,Bacteria,Firmicutes
Bacillus sp. Baikal-1,1405,CRW_16S_B_11748,Bacteria,Firmicutes
Bacillus subtilis,1458,CRW_16S_B_11756,Bacteria,Firmicutes
Bacillus subtilis,1442,CRW_16S_B_11765,Bacteria,Firmicutes
Lactococcus garvieae,1427,CRW_16S_B_11766,Bacteria,Firmicutes
Lactobacillus rhamnosus,1442,CRW_16S_B_11767,Bacteria,Firmicutes
Bacillus subtilis,1476,CRW_16S_B_11771,Bacteria,Firmicutes
uncultured Streptococcus sp.,1423,CRW_16S_B_11787,Bacteria,Firmicutes
Bacillus okhensis,1467,CRW_16S_B_11795,Bacteria,Firmicutes
Bacillus alkalogaya,1436,CRW_16S_B_11800,Bacteria,Firmicutes
Bacillus subtilis,1468,CRW_16S_B_11814,Bacteria,Firmicutes
Halobacillus blutaparonensis,1451,CRW_16S_B_11829,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11850,Bacteria,Firmicutes
Bacillus licheniformis,1435,CRW_16S_B_11851,Bacteria,Firmicutes
Bacillus licheniformis,1431,CRW_16S_B_11852,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11853,Bacteria,Firmicutes
Bacillus sp. GB02-2A,1417,CRW_16S_B_11863,Bacteria,Firmicutes
Bacillus subtilis,1466,CRW_16S_B_11884,Bacteria,Firmicutes
Lactobacillus casei,1436,CRW_16S_B_11898,Bacteria,Firmicutes
Bacillus pumilus,1449,CRW_16S_B_11899,Bacteria,Firmicutes
Bacillus megaterium,1463,CRW_16S_B_11900,Bacteria,Firmicutes
Bacillus aquimaris,1443,CRW_16S_B_11901,Bacteria,Firmicutes
Bacillus marisflavi,1450,CRW_16S_B_11903,Bacteria,Firmicutes
Bacillus simplex,1448,CRW_16S_B_11904,Bacteria,Firmicutes
Bacillus sp. HU33,1416,CRW_16S_B_11908,Bacteria,Firmicutes
Bacillus licheniformis,1440,CRW_16S_B_11927,Bacteria,Firmicutes
Bacillus licheniformis,1433,CRW_16S_B_11928,Bacteria,Firmicutes
Paenibacillus polymyxa,1450,CRW_16S_B_11939,Bacteria,Firmicutes
Staphylococcus simiae,1478,CRW_16S_B_11948,Bacteria,Firmicutes
Streptococcus equinus,1470,CRW_16S_B_12025,Bacteria,Firmicutes
Bacillus cohnii,1446,CRW_16S_B_12041,Bacteria,Firmicutes
Bacillus niabensis,1478,CRW_16S_B_12702,Bacteria,Firmicutes
Bacillus niabensis,1478,CRW_16S_B_12703,Bacteria,Firmicutes
Bacillus niabensis,1478,CRW_16S_B_12704,Bacteria,Firmicutes
Bacillus licheniformis,1454,CRW_16S_B_12707,Bacteria,Firmicutes
Bacillus subtilis,1458,CRW_16S_B_12716,Bacteria,Firmicutes
Bacillus thuringiensis,1410,CRW_16S_B_12808,Bacteria,Firmicutes
Bacillus cereus,1458,CRW_16S_B_12812,Bacteria,Firmicutes
Bacillus licheniformis,1445,CRW_16S_B_12820,Bacteria,Firmicutes
Bacillus licheniformis,1443,CRW_16S_B_12821,Bacteria,Firmicutes
Lactococcus lactis,1470,CRW_16S_B_12822,Bacteria,Firmicutes
Lactococcus lactis,1465,CRW_16S_B_12823,Bacteria,Firmicutes
Lactococcus lactis,1454,CRW_16S_B_12824,Bacteria,Firmicutes
Lactococcus lactis,1470,CRW_16S_B_12825,Bacteria,Firmicutes
Lactococcus lactis,1465,CRW_16S_B_12826,Bacteria,Firmicutes
Lactococcus lactis,1452,CRW_16S_B_12827,Bacteria,Firmicutes
Bacillus sp. LQC-4,1440,CRW_16S_B_12828,Bacteria,Firmicutes
Bacillus subtilis subsp. spizizenii,1410,CRW_16S_B_12830,Bacteria,Firmicutes
Staphylococcus sp. zf-IRht16,1462,CRW_16S_B_12836,Bacteria,Firmicutes
Staphylococcus aureus,1478,CRW_16S_B_12838,Bacteria,Firmicutes
Bacillus licheniformis,1478,CRW_16S_B_12841,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12842,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12843,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12844,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12845,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12846,Bacteria,Firmicutes
Streptococcus equinus,1469,CRW_16S_B_12847,Bacteria,Firmicutes
Streptococcus lutetiensis,1470,CRW_16S_B_12856,Bacteria,Firmicutes
Streptococcus oralis,1469,CRW_16S_B_12857,Bacteria,Firmicutes
Streptococcus pyogenes,1470,CRW_16S_B_12858,Bacteria,Firmicutes
Bacillus pumilus,1456,CRW_16S_B_12860,Bacteria,Firmicutes
Bacillus pumilus,1454,CRW_16S_B_12861,Bacteria,Firmicutes
Staphylococcus equorum,1471,CRW_16S_B_12862,Bacteria,Firmicutes
Bacillus anthracis,1419,CRW_16S_B_12864,Bacteria,Firmicutes
Bacillus sp. L41,1423,CRW_16S_B_12884,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12896,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12897,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12898,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12899,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12900,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12901,Bacteria,Firmicutes
Staphylococcus epidermidis,1475,CRW_16S_B_12904,Bacteria,Firmicutes
Brochothrix sp. TM5_5,1408,CRW_16S_B_12935,Bacteria,Firmicutes
Bacillus thuringiensis,1421,CRW_16S_B_12942,Bacteria,Firmicutes
Bacillus thuringiensis,1415,CRW_16S_B_12944,Bacteria,Firmicutes
Bacillus thuringiensis,1422,CRW_16S_B_12945,Bacteria,Firmicutes
Bacillus thuringiensis,1419,CRW_16S_B_12946,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12947,Bacteria,Firmicutes
Bacillus thuringiensis,1411,CRW_16S_B_12948,Bacteria,Firmicutes
Bacillus thuringiensis,1408,CRW_16S_B_12949,Bacteria,Firmicutes
Bacillus thuringiensis,1406,CRW_16S_B_12950,Bacteria,Firmicutes
Bacillus thuringiensis,1413,CRW_16S_B_12951,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12952,Bacteria,Firmicutes
Bacillus thuringiensis,1415,CRW_16S_B_12953,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12954,Bacteria,Firmicutes
Bacillus thuringiensis,1425,CRW_16S_B_12955,Bacteria,Firmicutes
Bacillus thuringiensis,1410,CRW_16S_B_12956,Bacteria,Firmicutes
Bacillus thuringiensis,1409,CRW_16S_B_12957,Bacteria,Firmicutes
Bacillus thuringiensis,1414,CRW_16S_B_12959,Bacteria,Firmicutes
Bacillus thuringiensis,1412,CRW_16S_B_12960,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12961,Bacteria,Firmicutes
Bacillus thuringiensis,1414,CRW_16S_B_12963,Bacteria,Firmicutes
Bacillus thuringiensis,1402,CRW_16S_B_12964,Bacteria,Firmicutes
Bacillus thuringiensis,1424,CRW_16S_B_12965,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12966,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12967,Bacteria,Firmicutes
Bacillus thuringiensis,1408,CRW_16S_B_12968,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12969,Bacteria,Firmicutes
Bacillus thuringiensis,1428,CRW_16S_B_12970,Bacteria,Firmicutes
Bacillus thuringiensis,1423,CRW_16S_B_12971,Bacteria,Firmicutes
Bacillus thuringiensis,1421,CRW_16S_B_12972,Bacteria,Firmicutes
Bacillus thuringiensis,1415,CRW_16S_B_12973,Bacteria,Firmicutes
Bacillus thuringiensis,1414,CRW_16S_B_12974,Bacteria,Firmicutes
Bacillus thuringiensis,1405,CRW_16S_B_12975,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12976,Bacteria,Firmicutes
Bacillus thuringiensis,1419,CRW_16S_B_12977,Bacteria,Firmicutes
Bacillus thuringiensis,1418,CRW_16S_B_12978,Bacteria,Firmicutes
Bacillus thuringiensis,1403,CRW_16S_B_12979,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12980,Bacteria,Firmicutes
Bacillus thuringiensis,1403,CRW_16S_B_12981,Bacteria,Firmicutes
Bacillus thuringiensis,1403,CRW_16S_B_12982,Bacteria,Firmicutes
Bacillus thuringiensis,1430,CRW_16S_B_12983,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12984,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12985,Bacteria,Firmicutes
Bacillus thuringiensis,1423,CRW_16S_B_12986,Bacteria,Firmicutes
Bacillus cereus,1417,CRW_16S_B_12988,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12990,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12991,Bacteria,Firmicutes
Bacillus cereus,1424,CRW_16S_B_12992,Bacteria,Firmicutes
Bacillus cereus,1407,CRW_16S_B_12993,Bacteria,Firmicutes
Bacillus horikoshii,1453,CRW_16S_B_12994,Bacteria,Firmicutes
Bacillus horikoshii,1457,CRW_16S_B_12995,Bacteria,Firmicutes
Bacillus cereus,1422,CRW_16S_B_12996,Bacteria,Firmicutes
Bacillus subtilis,1450,CRW_16S_B_12997,Bacteria,Firmicutes
Bacillus cereus,1405,CRW_16S_B_12998,Bacteria,Firmicutes
Bacillus cereus,1403,CRW_16S_B_13001,Bacteria,Firmicutes
Bacillus cereus,1415,CRW_16S_B_13002,Bacteria,Firmicutes
Bacillus cereus,1423,CRW_16S_B_13003,Bacteria,Firmicutes
Bacillus cereus,1419,CRW_16S_B_13004,Bacteria,Firmicutes
Bacillus cereus,1415,CRW_16S_B_13005,Bacteria,Firmicutes
Bacillus cereus,1418,CRW_16S_B_13006,Bacteria,Firmicutes
Bacillus cereus,1417,CRW_16S_B_13007,Bacteria,Firmicutes
Bacillus cereus,1407,CRW_16S_B_13008,Bacteria,Firmicutes
Bacillus cereus,1418,CRW_16S_B_13010,Bacteria,Firmicutes
Bacillus pumilus,1413,CRW_16S_B_13012,Bacteria,Firmicutes
Bacillus pumilus,1419,CRW_16S_B_13013,Bacteria,Firmicutes
Bacillus megaterium,1435,CRW_16S_B_13015,Bacteria,Firmicutes
Bacillus megaterium,1420,CRW_16S_B_13016,Bacteria,Firmicutes
Bacillus subtilis,1412,CRW_16S_B_13017,Bacteria,Firmicutes
Bacillus mycoides,1411,CRW_16S_B_13018,Bacteria,Firmicutes
Bacillus licheniformis,1433,CRW_16S_B_13031,Bacteria,Firmicutes
Bacillus subtilis,1430,CRW_16S_B_13032,Bacteria,Firmicutes
Bacillus sp. CDB3,1423,CRW_16S_B_13037,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1409,CRW_16S_B_13051,Bacteria,Firmicutes
uncultured Bacillus sp.,1409,CRW_16S_B_13052,Bacteria,Firmicutes
Bacillus subtilis,1420,CRW_16S_B_13061,Bacteria,Firmicutes
Bacillus subtilis,1440,CRW_16S_B_13065,Bacteria,Firmicutes
Bacillus sp. Y17,1430,CRW_16S_B_13067,Bacteria,Firmicutes
Streptococcus agalactiae,1465,CRW_16S_B_13071,Bacteria,Firmicutes
Streptococcus canis,1462,CRW_16S_B_13072,Bacteria,Firmicutes
Streptococcus didelphis,1451,CRW_16S_B_13073,Bacteria,Firmicutes
Streptococcus iniae,1466,CRW_16S_B_13074,Bacteria,Firmicutes
Streptococcus sanguinis,1420,CRW_16S_B_13075,Bacteria,Firmicutes
Streptococcus suis,1476,CRW_16S_B_13076,Bacteria,Firmicutes
Streptococcus urinalis,1476,CRW_16S_B_13077,Bacteria,Firmicutes
Streptococcus porcinus,1472,CRW_16S_B_13078,Bacteria,Firmicutes
Streptococcus porcinus,1449,CRW_16S_B_13079,Bacteria,Firmicutes
Streptococcus porcinus,1472,CRW_16S_B_13080,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13081,Bacteria,Firmicutes
Streptococcus porcinus,1436,CRW_16S_B_13082,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13083,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1472,CRW_16S_B_13084,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13085,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1440,CRW_16S_B_13086,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1472,CRW_16S_B_13087,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1475,CRW_16S_B_13088,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13089,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1474,CRW_16S_B_13091,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1456,CRW_16S_B_13092,Bacteria,Firmicutes
Bacillus subtilis,1455,CRW_16S_B_13139,Bacteria,Firmicutes
Bacillus sp. M9D,1422,CRW_16S_B_13140,Bacteria,Firmicutes
Bacillus sp. M9H,1464,CRW_16S_B_13142,Bacteria,Firmicutes
Bacillus thuringiensis,1405,CRW_16S_B_13161,Bacteria,Firmicutes
Bacillus thuringiensis,1418,CRW_16S_B_13163,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_13164,Bacteria,Firmicutes
Bacillus cereus,1401,CRW_16S_B_13165,Bacteria,Firmicutes
Bacillus cereus,1406,CRW_16S_B_13167,Bacteria,Firmicutes
Streptococcus porcinus,1454,CRW_16S_B_13226,Bacteria,Firmicutes
Lactococcus lactis,1434,CRW_16S_B_13230,Bacteria,Firmicutes
Bacillus firmus,1425,CRW_16S_B_13256,Bacteria,Firmicutes
Bacillus sp. B5-4b,1426,CRW_16S_B_13265,Bacteria,Firmicutes
Staphylococcus xylosus,1422,CRW_16S_B_13277,Bacteria,Firmicutes
Staphylococcus succinus,1412,CRW_16S_B_13292,Bacteria,Firmicutes
Bacillus licheniformis,1476,CRW_16S_B_13293,Bacteria,Firmicutes
Bacillus flexus,1455,CRW_16S_B_13298,Bacteria,Firmicutes
Bacillus pumilus,1450,CRW_16S_B_13299,Bacteria,Firmicutes
Bacillus subtilis,1452,CRW_16S_B_13300,Bacteria,Firmicutes
Bacillus granadensis,1473,CRW_16S_B_13319,Bacteria,Firmicutes
Bacillus cereus,1476,CRW_16S_B_13321,Bacteria,Firmicutes
Staphylococcus sp. PN/Y,1416,CRW_16S_B_13339,Bacteria,Firmicutes
Enterococcus faecium,1460,CRW_16S_B_13351,Bacteria,Firmicutes
Enterococcus saccharolyticus,1480,CRW_16S_B_13353,Bacteria,Firmicutes
Lactobacillus casei,1464,CRW_16S_B_13358,Bacteria,Firmicutes
Bacillus cereus,1444,CRW_16S_B_13366,Bacteria,Firmicutes
Bacillus cereus,1475,CRW_16S_B_13368,Bacteria,Firmicutes
Bacillus cereus,1476,CRW_16S_B_13370,Bacteria,Firmicutes
Paenibacillus polymyxa,1427,CRW_16S_B_13371,Bacteria,Firmicutes
Bacillus megaterium,1431,CRW_16S_B_13382,Bacteria,Firmicutes
Bacillus sp. CNJ796 PL04,1457,CRW_16S_B_13385,Bacteria,Firmicutes
Halobacillus sp. YT222,1434,CRW_16S_B_13414,Bacteria,Firmicutes
Bacillus cereus,1454,CRW_16S_B_13418,Bacteria,Firmicutes
Enterococcus faecalis,1414,CRW_16S_B_13457,Bacteria,Firmicutes
Bacillus megaterium,1464,CRW_16S_B_13461,Bacteria,Firmicutes
Bacillus thuringiensis,1453,CRW_16S_B_13505,Bacteria,Firmicutes
Bacillus megaterium,1476,CRW_16S_B_13529,Bacteria,Firmicutes
Bacillus cereus,1468,CRW_16S_B_13765,Bacteria,Firmicutes
Bacillus cereus,1467,CRW_16S_B_13767,Bacteria,Firmicutes
Bacillus cereus,1472,CRW_16S_B_13768,Bacteria,Firmicutes
Bacillus cereus,1476,CRW_16S_B_13769,Bacteria,Firmicutes
Bacillus megaterium,1443,CRW_16S_B_13773,Bacteria,Firmicutes
Bacillus subtilis,1445,CRW_16S_B_13825,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13846,Bacteria,Firmicutes
Bacillus subtilis,1438,CRW_16S_B_13847,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13848,Bacteria,Firmicutes
Bacillus subtilis,1444,CRW_16S_B_13849,Bacteria,Firmicutes
Geobacillus kaustophilus,1474,CRW_16S_B_14844,Bacteria,Firmicutes
Bacillus flexus,1467,CRW_16S_B_14858,Bacteria,Firmicutes
Bacillus flexus,1468,CRW_16S_B_14859,Bacteria,Firmicutes
Bacillus pumilus,1466,CRW_16S_B_14861,Bacteria,Firmicutes
Bacillus subtilis,1432,CRW_16S_B_14868,Bacteria,Firmicutes
Streptococcus iniae,1447,CRW_16S_B_15051,Bacteria,Firmicutes
Staphylococcus pseudintermedius,1402,CRW_16S_B_15056,Bacteria,Firmicutes
Staphylococcus intermedius,1403,CRW_16S_B_15057,Bacteria,Firmicutes
Staphylococcus aureus,1473,CRW_16S_B_15061,Bacteria,Firmicutes
Staphylococcus aureus,1461,CRW_16S_B_15062,Bacteria,Firmicutes
Staphylococcus aureus,1466,CRW_16S_B_15063,Bacteria,Firmicutes
Enterococcus sp.,1440,CRW_16S_B_15068,Bacteria,Firmicutes
Enterococcus faecium,1459,CRW_16S_B_15072,Bacteria,Firmicutes
Enterococcus saccharolyticus,1438,CRW_16S_B_15078,Bacteria,Firmicutes
Enterococcus faecalis,1477,CRW_16S_B_15085,Bacteria,Firmicutes
Enterococcus faecalis,1449,CRW_16S_B_15088,Bacteria,Firmicutes
Exiguobacterium sp.,1473,CRW_16S_B_15094,Bacteria,Firmicutes
Globicatella sanguinis,1451,CRW_16S_B_15104,Bacteria,Firmicutes
Kurthia gibsonii,1463,CRW_16S_B_15113,Bacteria,Firmicutes
Kurthia zopfii,1451,CRW_16S_B_15114,Bacteria,Firmicutes
Lactobacillus animalis,1408,CRW_16S_B_15125,Bacteria,Firmicutes
Lactococcus garvieae,1475,CRW_16S_B_15146,Bacteria,Firmicutes
Leuconostoc citreum,1479,CRW_16S_B_15147,Bacteria,Firmicutes
Lactococcus lactis,1472,CRW_16S_B_15151,Bacteria,Firmicutes
Lactococcus plantarum,1477,CRW_16S_B_15157,Bacteria,Firmicutes
Lactococcus raffinolactis,1479,CRW_16S_B_15158,Bacteria,Firmicutes
Listeria innocua,1404,CRW_16S_B_15181,Bacteria,Firmicutes
Listeria welshimeri,1404,CRW_16S_B_15182,Bacteria,Firmicutes
Listeria innocua,1404,CRW_16S_B_15183,Bacteria,Firmicutes
Listeria monocytogenes,1404,CRW_16S_B_15185,Bacteria,Firmicutes
Listeria seeligeri,1404,CRW_16S_B_15187,Bacteria,Firmicutes
Listeria monocytogenes,1404,CRW_16S_B_15189,Bacteria,Firmicutes
Listeria innocua,1474,CRW_16S_B_15191,Bacteria,Firmicutes
Listeria innocua,1470,CRW_16S_B_15192,Bacteria,Firmicutes
Listeria monocytogenes,1470,CRW_16S_B_15194,Bacteria,Firmicutes
Listeria monocytogenes,1474,CRW_16S_B_15195,Bacteria,Firmicutes
Listeria seeligeri,1453,CRW_16S_B_15200,Bacteria,Firmicutes
Lactobacillus paracasei,1476,CRW_16S_B_15214,Bacteria,Firmicutes
Marinococcus halophilus,1440,CRW_16S_B_15241,Bacteria,Firmicutes
Paenibacillus chibensis,1436,CRW_16S_B_15244,Bacteria,Firmicutes
Paenibacillus alginolyticus,1424,CRW_16S_B_15245,Bacteria,Firmicutes
Paenibacillus alvei,1433,CRW_16S_B_15246,Bacteria,Firmicutes
Paenibacillus alvei,1446,CRW_16S_B_15247,Bacteria,Firmicutes
