Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Azorhizobium caulinodans,Z48959,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13679,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Xanthobacteraceae,Hyphomicrobiales,,
Rickettsia prowazekii,Z54170,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13689,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,,
Bacillus subtilis,Z82044,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13712,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,Z93102,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13713,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Mycoplasma hominis,AJ629114,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_14211,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Mycoplasma hominis,AJ629115,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_14212,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Micromonospora nigra,AY150030,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_14536,--,Yes,Bacteria,Actinomycetota,,Micromonosporales,Micromonosporaceae,,,Actinobacteria
Micromonospora nigra,AY150031,75,31,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_14537,--,Yes,Bacteria,Actinomycetota,,Micromonosporales,Micromonosporaceae,,,Actinobacteria
Vibrio harveyi,M29762,74,34,40,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_15410,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Saprospira grandis,AB071786,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_15527,--,Yes,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,,,
Pseudomonas fluorescens,AF148208,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16067,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Treponema denticola,AF179263,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16158,--,Yes,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,,Treponemataceae,,
Treponema phagedenis,AF179265,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16159,--,Yes,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,,Treponemataceae,,
Alcanivorax borkumensis,AF197570,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16170,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,,,
Alcanivorax venustensis,AF328763,74,30,44,No,0,tRNA,0,()(),()(()),--,No,CRW,--,CRW_t_B_16283,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,,,
Alcanivorax venustensis,AF328765,74,30,44,No,0,tRNA,0,()(),()(()),--,No,CRW,--,CRW_t_B_16284,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,,,
Alcanivorax jadensis,AF328767,74,30,44,No,0,tRNA,0,()(),()(()),--,No,CRW,--,CRW_t_B_16285,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,,,
Legionella pneumophila,AF362960,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16381,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362962,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16382,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362964,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16383,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362966,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16384,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362968,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16385,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362970,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16386,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362972,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16387,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362974,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16388,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362976,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16389,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362978,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16390,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362980,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16391,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362982,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16392,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Legionella pneumophila,AF362986,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16393,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,,,
Fusobacterium necrophorum subsp. necrophorum,AF369872,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16407,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Fusobacterium necrophorum subsp. funduliforme,AF369878,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16408,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Carnobacterium gallinarum,AF374287,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16412,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Carnobacterium mobile,AF374291,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16413,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Carnobacterium divergens,AF374294,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16414,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Carnobacterium maltaromaticum,AF374297,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16415,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Treponema medium,AF378325,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16418,--,Yes,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,,Treponemataceae,,
Fusobacterium necrophorum subsp. necrophorum,AF410959,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16491,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Fusobacterium necrophorum subsp. funduliforme,AF410961,74,32,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16492,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Fusobacterium necrophorum subsp. necrophorum,AF410963,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16493,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Fusobacterium necrophorum subsp. necrophorum,AF410965,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16494,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Fusobacterium necrophorum subsp. funduliforme,AF410967,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16495,--,Yes,Bacteria,Fusobacteriota,Fusobacteriia,,,Fusobacteriotales,Fusobacteriotaceae,
Bacillus amyloliquefaciens,AF478079,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16543,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus licheniformis,AF478087,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16545,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Brevibacillus borstelensis,AF478092,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16546,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Brevibacillus borstelensis,AF478093,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16547,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Brevibacillus parabrevis,AF478097,74,30,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_16548,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Salinibacter ruber,AJ605294,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16963,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605295,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16964,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605296,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16965,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605297,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16966,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605298,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16967,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605300,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16969,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Salinibacter ruber,AJ605301,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_16970,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salinibacteraceae,,,
Thermotoga neapolitana,AJ872266,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17049,--,Yes,Bacteria,Thermotogota,,Thermotogales,Thermotogaceae,,,Thermotogae
Thermotoga neapolitana,AJ872267,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17050,--,Yes,Bacteria,Thermotogota,,Thermotogales,Thermotogaceae,,,Thermotogae
Thermotoga petrophila,AJ872269,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17052,--,Yes,Bacteria,Thermotogota,,Thermotogales,Thermotogaceae,,,Thermotogae
Listeria monocytogenes,AL591980,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17093,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17094,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17095,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596170,74,30,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17096,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596172,74,30,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17097,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596173,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17098,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Persephonella guaymasensis,AM259507,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17145,--,Yes,Bacteria,Aquificota,,Aquificales,Hydrogenothermaceae,,,Aquificae
Persephonella hydrogeniphila,AM259508,74,30,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_17146,--,Yes,Bacteria,Aquificota,,Aquificales,Hydrogenothermaceae,,,Aquificae
Sulfurihydrogenibium yellowstonense,AM259516,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17153,--,Yes,Bacteria,Aquificota,,Aquificales,Hydrogenothermaceae,,,Aquificae
Sulfurihydrogenibium azorense,AM259517,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17154,--,Yes,Bacteria,Aquificota,,Aquificales,Hydrogenothermaceae,,,Aquificae
Sulfurihydrogenibium subterraneum,AM259518,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17155,--,Yes,Bacteria,Aquificota,,Aquificales,Hydrogenothermaceae,,,Aquificae
Aquifex pyrophilus,AM259526,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17163,--,Yes,Bacteria,Aquificota,,Aquificales,Aquificaceae,,,Aquificae
Thermocrinis ruber,AM259527,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17164,--,Yes,Bacteria,Aquificota,,Aquificales,Aquificaceae,,,Aquificae
Hydrogenobacter subterraneus,AM259528,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17165,--,Yes,Bacteria,Aquificota,,Aquificales,Aquificaceae,,,Aquificae
Pseudomonas fluorescens,AY119683,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17338,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Carnobacterium funditum,AY170831,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17350,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Carnobacterium viridans,AY229994,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17376,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,,,
Vibrio alginolyticus,AY245200,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17379,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245203,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17380,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245206,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17381,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245209,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17382,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio alginolyticus,AY245212,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17383,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Arsenophonus nasoniae,AY264674,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17394,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,,,
Vibrio parahaemolyticus,AY298802,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17427,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY298804,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17428,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY298805,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17429,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Weissella confusa,AY342325,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17446,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella hellenica,AY342330,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17448,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella minor,AY342334,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17449,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella paramesenteroides,AY342337,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17450,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella thailandensis,AY342341,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17451,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella viridescens,AY342343,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17452,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Weissella cibaria,AY342345,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17453,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Leuconostocaceae,,,
Vibrio parahaemolyticus,AY531066,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17571,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY531069,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17572,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio parahaemolyticus,AY531071,74,34,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17573,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Dysgonomonas mossii,AY704410,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17712,--,Yes,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,Dysgonomonadaceae,,
Photobacterium phosphoreum,AY779759,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17778,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Photobacterium phosphoreum,AY779761,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17779,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Borrelia japonica,AY836548,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_17802,--,Yes,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Borreliaceae,,,
Bacillus subtilis,D26185,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18723,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,D26185,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18724,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Borrelia burgdorferi,U03396,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18735,--,Yes,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Borreliaceae,,,
Listeria seeligeri,DQ065839,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19392,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065840,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19393,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065841,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19394,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065842,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19395,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065843,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19396,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065844,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19397,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,DQ065845,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19398,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria welshimeri,DQ065846,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19399,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Bartonella bacilliformis,DQ179107,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19437,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ200882,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19477,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ200883,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19478,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ200884,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19479,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ200885,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19480,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,DQ200886,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19481,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Burkholderia cepacia,DQ273266,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19509,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia cepacia,DQ273267,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19510,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Acholeplasma axanthum,DQ400422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19678,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma axanthum,DQ400425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19679,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma granularum,DQ400428,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19680,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma granularum,DQ400430,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19681,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Acholeplasma granularum,DQ400432,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19682,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
