Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Pseudomonas fluorescens,AY582380,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2298,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas fluorescens,AY582381,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2299,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Azospirillum lipoferum,AY685923,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2339,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum lipoferum,AY685924,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2340,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum brasilense,AY685926,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2341,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Azospirillum brasilense,AY685927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2342,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,,Azospirillaceae,,
Bartonella quintana,AY763120,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2378,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella quintana,AY763121,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2379,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Paenibacillus lentimorbus,AY763502,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2380,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Paenibacillus lentimorbus,AY763503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2381,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Ethanoligenens harbinense,AY833422,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2409,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833423,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2410,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833424,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2411,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833425,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2412,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833427,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2413,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833428,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2414,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833429,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2415,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833430,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_2416,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ethanoligenens harbinense,AY833431,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2417,--,Yes,Bacteria,Bacillota,Clostridia,,Oscillospiraceae,Eubacteriales,,
Ralstonia pickettii,AY847456,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_2430,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia pickettii,AY847457,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2431,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Zymomonas mobilis subsp. mobilis,AY940084,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2967,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. mobilis,AY940085,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2968,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. francensis,AY940086,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2969,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. francensis,AY940087,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2970,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Zymomonas mobilis subsp. pomaceae,AY940088,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2971,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,,Zymomonadaceae,,
Xanthomonas translucens,AY994099,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_2992,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Lysobacterales,Lysobacteraceae,
Bacillus subtilis,D26185,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3065,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01986,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3068,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,M87888,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3070,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,J01551,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3071,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00141,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3074,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bartonella quintana,L35100,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3075,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,L35101,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3076,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella vinsonii subsp. vinsonii,L35102,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3077,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella elizabethae,L35103,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3078,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,L26364,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3079,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bordetella parapertussis,BX640426,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3135,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640426,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3136,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640428,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3137,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640430,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3138,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640434,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_3139,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Dichelobacter nodosus,U26683,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3943,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,,,
Paenibacillus popilliae,DQ062684,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3974,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Paenibacillus popilliae,DQ062685,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3975,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Paenibacillus popilliae,DQ062687,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3976,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Paenibacillus popilliae,DQ062688,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_3977,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Moorella thermoacetica,DQ192547,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4067,--,Yes,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,,,
Nitrosospira multiformis,DQ228470,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4075,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,,,
Bartonella vinsonii subsp. berkhoffii,DQ360833,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4180,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella vinsonii subsp. berkhoffii,DQ360834,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4181,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Escherichia coli,J01702,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_4304,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00763,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_4305,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,D12649,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4306,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00139,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4307,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00140,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4308,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M10927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4309,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,U18997,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_4310,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M87049,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_4311,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,U70214,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4314,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Listeria grayi,U57918,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4372,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,U57915,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4374,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,U44061,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4376,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,U57912,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4377,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria seeligeri,U57916,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4379,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria welshimeri,U57917,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4380,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Pseudomonas aeruginosa,L28148,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4391,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,L28149,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4392,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,L28150,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4393,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas mendocina,L28159,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4400,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas mendocina,L28160,76,32,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_4401,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas mendocina,L28162,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4402,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Listeria monocytogenes,S83265,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4410,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Acidithiobacillus ferrooxidans,U18089,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4429,--,Yes,Bacteria,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,,,
Spiroplasma melliferum,X03715,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4467,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Acidithiobacillus ferrooxidans,X07395,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4474,--,Yes,Bacteria,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,,,
Escherichia coli,X52795,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4487,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X63976,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4493,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X63976,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4494,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X66515,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4496,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Rhodothermus marinus,X80994,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4509,--,Yes,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,,,
Brucella melitensis,X95890,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4518,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Brucellaceae,Hyphomicrobiales,,
Campylobacter jejuni,Z29326,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_4547,--,Yes,Bacteria,Campylobacterota,,Campylobacterales,Campylobacteraceae,Campylobacteria,,
Yersinia pestis,AF091251,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4832,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,,
Pseudomonas aeruginosa,AF147795,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4836,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Listeria monocytogenes,AJ010599,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4851,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AJ249398,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4856,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4904,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4905,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596172,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4907,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596173,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4908,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Ralstonia solanacearum,AL646052,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4913,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Escherichia coli,AM229678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4937,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,AM236324,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4940,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,AM236324,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4941,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,AM236324,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4942,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,AM236324,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4943,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Spiroplasma citri,AM285320,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_4949,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Pseudomonas aeruginosa,AY273869,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5053,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Pseudomonas aeruginosa,AY273871,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5054,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Bordetella parapertussis,BX640428,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5152,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640436,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5153,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Escherichia coli,L31639,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5672,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M35841,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5673,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M35840,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5675,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M24867,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5677,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M35839,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5679,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00164,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5681,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Klebsiella aerogenes,L01114,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5701,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X52790,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5778,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X52791,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5779,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,X52792,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5780,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Listeria monocytogenes,AL591980,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6174,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria monocytogenes,AL591983,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6175,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596170,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6177,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Listeria innocua,AL596172,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6178,--,Yes,Bacteria,Bacillota,Bacilli,,Listeriaceae,Caryophanales,,
Spiroplasma citri,AM285317,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6218,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6298,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6299,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Bacillus cereus,AY224383,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6309,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
