Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Acidiphilium organovorum,1413,CRW_16S_B_4914,Bacteria,Proteobacteria
Acidiphilium rubrum,1413,CRW_16S_B_4915,Bacteria,Proteobacteria
Acidiphilium sp.,1417,CRW_16S_B_4917,Bacteria,Proteobacteria
Acidomonas methanolica,1411,CRW_16S_B_4922,Bacteria,Proteobacteria
Asticcacaulis excentricus,1416,CRW_16S_B_4946,Bacteria,Proteobacteria
Aminobacter ciceronei,1407,CRW_16S_B_4950,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5007,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5008,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5009,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5010,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5011,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5012,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5013,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5014,Bacteria,Proteobacteria
Brevundimonas alba,1364,CRW_16S_B_5015,Bacteria,Proteobacteria
Brevundimonas alba,1362,CRW_16S_B_5016,Bacteria,Proteobacteria
Brevundimonas alba,1361,CRW_16S_B_5017,Bacteria,Proteobacteria
Rhizobium loessense,1413,CRW_16S_B_5029,Bacteria,Proteobacteria
Bradyrhizobium sp. Ellin179,1391,CRW_16S_B_5056,Bacteria,Proteobacteria
Bradyrhizobium yuanmingense,1413,CRW_16S_B_5103,Bacteria,Proteobacteria
Erythrobacter flavus,1407,CRW_16S_B_5111,Bacteria,Proteobacteria
Erythrobacter flavus,1407,CRW_16S_B_5112,Bacteria,Proteobacteria
Sphingomonas sp. ATCC 53159,1403,CRW_16S_B_5114,Bacteria,Proteobacteria
Bradyrhizobium sp. KKI14,1415,CRW_16S_B_5136,Bacteria,Proteobacteria
Mesorhizobium plurifarium subsp. americum,1411,CRW_16S_B_5263,Bacteria,Proteobacteria
Mesorhizobium plurifarium subsp. americum,1411,CRW_16S_B_5264,Bacteria,Proteobacteria
Mesorhizobium plurifarium subsp. americum,1379,CRW_16S_B_5265,Bacteria,Proteobacteria
uncultured Rhizobium sp.,1414,CRW_16S_B_5269,Bacteria,Proteobacteria
Brevundimonas bullata,1367,CRW_16S_B_5342,Bacteria,Proteobacteria
Xanthobacter autotrophicus,1408,CRW_16S_B_5390,Bacteria,Proteobacteria
Xanthobacter autotrophicus,1384,CRW_16S_B_5391,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5440,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5441,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5442,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5443,Bacteria,Proteobacteria
Ochrobactrum tritici,1388,CRW_16S_B_5444,Bacteria,Proteobacteria
Ochrobactrum tritici,1388,CRW_16S_B_5445,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5446,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5447,Bacteria,Proteobacteria
Ochrobactrum anthropi,1388,CRW_16S_B_5448,Bacteria,Proteobacteria
Ochrobactrum anthropi,1389,CRW_16S_B_5449,Bacteria,Proteobacteria
Ochrobactrum anthropi,1390,CRW_16S_B_5450,Bacteria,Proteobacteria
Ochrobactrum intermedium,1390,CRW_16S_B_5451,Bacteria,Proteobacteria
Amblyospora connecticus,1395,CRW_16S_E_17376,Eukaryota,Microsporidia
Amblyospora ferocious,1356,CRW_16S_E_17378,Eukaryota,Microsporidia
Amblyospora khaliulini,1404,CRW_16S_E_17384,Eukaryota,Microsporidia
Amblyospora sp.,1394,CRW_16S_E_17387,Eukaryota,Microsporidia
Bacillidium sp.,1413,CRW_16S_E_17394,Eukaryota,Microsporidia
Rhizobiales bacterium VKM-B1336,1409,CRW_16S_B_5506,Bacteria,Proteobacteria
Intrapredatorus barri,1383,CRW_16S_E_17476,Eukaryota,Microsporidia
Sphingobium yanoikuyae,1369,CRW_16S_B_5532,Bacteria,Proteobacteria
Rhizobium tropici,1390,CRW_16S_B_5546,Bacteria,Proteobacteria
Rhizobium tropici,1396,CRW_16S_B_5547,Bacteria,Proteobacteria
Rhizobium etli,1395,CRW_16S_B_5549,Bacteria,Proteobacteria
Rhizobium etli,1389,CRW_16S_B_5550,Bacteria,Proteobacteria
Rhizobium etli,1398,CRW_16S_B_5551,Bacteria,Proteobacteria
Rhizobium etli,1403,CRW_16S_B_5552,Bacteria,Proteobacteria
Rhizobium etli,1404,CRW_16S_B_5553,Bacteria,Proteobacteria
Rhizobium etli,1404,CRW_16S_B_5554,Bacteria,Proteobacteria
uncultured Rhizobiales bacterium,1415,CRW_16S_B_5563,Bacteria,Proteobacteria
Rhizobium etli,1401,CRW_16S_B_5602,Bacteria,Proteobacteria
Rhizobium etli,1406,CRW_16S_B_5603,Bacteria,Proteobacteria
Rhizobium etli,1399,CRW_16S_B_5604,Bacteria,Proteobacteria
Bradyrhizobium sp. 1,1408,CRW_16S_B_5637,Bacteria,Proteobacteria
Bartonella chomelii,1375,CRW_16S_B_5641,Bacteria,Proteobacteria
Rhizobium daejeonense,1420,CRW_16S_B_5744,Bacteria,Proteobacteria
Sphingomonas paucimobilis,1363,CRW_16S_B_5771,Bacteria,Proteobacteria
Sphingomonas paucimobilis,1365,CRW_16S_B_5772,Bacteria,Proteobacteria
Sphingomonas paucimobilis,1361,CRW_16S_B_5773,Bacteria,Proteobacteria
uncultured Phyllobacteriaceae bacterium,1392,CRW_16S_B_5788,Bacteria,Proteobacteria
Methylobacterium sp. PM1,1407,CRW_16S_B_5797,Bacteria,Proteobacteria
Methylobacterium sp. ST4.1,1382,CRW_16S_B_5798,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 01012,1401,CRW_16S_B_5800,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 33061,1419,CRW_16S_B_5801,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 33215,1408,CRW_16S_B_5802,Bacteria,Proteobacteria
Erythrobacter aquimaris,1409,CRW_16S_B_5809,Bacteria,Proteobacteria
Erythrobacter aquimaris,1409,CRW_16S_B_5810,Bacteria,Proteobacteria
Erythrobacter aquimaris,1409,CRW_16S_B_5811,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1375,CRW_16S_B_5812,Bacteria,Proteobacteria
Rhizobium etli,1397,CRW_16S_B_5813,Bacteria,Proteobacteria
Rhizobium etli,1398,CRW_16S_B_5814,Bacteria,Proteobacteria
Rhizobium etli,1402,CRW_16S_B_5815,Bacteria,Proteobacteria
Rhizobium etli,1406,CRW_16S_B_5816,Bacteria,Proteobacteria
Bartonella quintana,1410,CRW_16S_B_5830,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 11736,1419,CRW_16S_B_5870,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 15054,1384,CRW_16S_B_5875,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 12685,1384,CRW_16S_B_5876,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 11541,1384,CRW_16S_B_5877,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 13190,1384,CRW_16S_B_5878,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 11722,1384,CRW_16S_B_5879,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 11708,1384,CRW_16S_B_5880,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 14319,1384,CRW_16S_B_5881,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 12635,1406,CRW_16S_B_5882,Bacteria,Proteobacteria
Mesorhizobium amorphae,1409,CRW_16S_B_5884,Bacteria,Proteobacteria
Mesorhizobium amorphae,1377,CRW_16S_B_5885,Bacteria,Proteobacteria
Bradyrhizobium sp. ICMP 14752,1417,CRW_16S_B_5888,Bacteria,Proteobacteria
Bradyrhizobium sp. ICMP 14755,1358,CRW_16S_B_5896,Bacteria,Proteobacteria
Bradyrhizobium sp. ICMP 14533,1375,CRW_16S_B_5898,Bacteria,Proteobacteria
Rhizobium leguminosarum,1367,CRW_16S_B_5920,Bacteria,Proteobacteria
Sinorhizobium sp. S1-2A,1410,CRW_16S_B_5924,Bacteria,Proteobacteria
Sinorhizobium sp. S1-2B,1410,CRW_16S_B_5925,Bacteria,Proteobacteria
Nitrobacter sp. PBAB17,1413,CRW_16S_B_5933,Bacteria,Proteobacteria
Rhizobium mongolense,1400,CRW_16S_B_5934,Bacteria,Proteobacteria
Rhizobium etli,1397,CRW_16S_B_5935,Bacteria,Proteobacteria
Sphingomonas sp. A1-8,1414,CRW_16S_B_5944,Bacteria,Proteobacteria
Ochrobactrum anthropi,1419,CRW_16S_B_5951,Bacteria,Proteobacteria
Ochrobactrum anthropi,1419,CRW_16S_B_5952,Bacteria,Proteobacteria
Ochrobactrum anthropi,1419,CRW_16S_B_5953,Bacteria,Proteobacteria
Afipia broomeae,1377,CRW_16S_B_5956,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5974,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5975,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5976,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5977,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5978,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5979,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5980,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5981,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5982,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5983,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5984,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5985,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5986,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5987,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5988,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5989,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5990,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5991,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5992,Bacteria,Proteobacteria
Brucella melitensis,1412,CRW_16S_B_5993,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 21244,1388,CRW_16S_B_6034,Bacteria,Proteobacteria
Erythrobacter seohaensis,1409,CRW_16S_B_6040,Bacteria,Proteobacteria
Erythrobacter gaetbuli,1406,CRW_16S_B_6041,Bacteria,Proteobacteria
uncultured Brevundimonas sp.,1357,CRW_16S_B_6055,Bacteria,Proteobacteria
Brucella melitensis biovar Melitensis,1412,CRW_16S_B_6081,Bacteria,Proteobacteria
uncultured Bradyrhizobium sp.,1419,CRW_16S_B_6085,Bacteria,Proteobacteria
uncultured Rhizobium sp.,1384,CRW_16S_B_6096,Bacteria,Proteobacteria
uncultured Rhizobium sp.,1396,CRW_16S_B_6106,Bacteria,Proteobacteria
uncultured Rhizobium sp.,1358,CRW_16S_B_6107,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1372,CRW_16S_B_6183,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1373,CRW_16S_B_6187,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1378,CRW_16S_B_6190,Bacteria,Proteobacteria
Ochrobactrum intermedium,1361,CRW_16S_B_6193,Bacteria,Proteobacteria
Mesorhizobium plurifarium,1401,CRW_16S_B_6217,Bacteria,Proteobacteria
Mesorhizobium plurifarium,1401,CRW_16S_B_6218,Bacteria,Proteobacteria
Rhizobium sp. EGY2,1392,CRW_16S_B_6241,Bacteria,Proteobacteria
Erythrobacter vulgaris,1399,CRW_16S_B_6269,Bacteria,Proteobacteria
Erythrobacter vulgaris,1399,CRW_16S_B_6270,Bacteria,Proteobacteria
Erythrobacter vulgaris,1399,CRW_16S_B_6271,Bacteria,Proteobacteria
Erythrobacter vulgaris,1399,CRW_16S_B_6272,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1396,CRW_16S_B_6287,Bacteria,Proteobacteria
Sinorhizobium sp. CCBAU 33036A,1367,CRW_16S_B_6304,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 23174,1379,CRW_16S_B_6308,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 65199,1376,CRW_16S_B_6309,Bacteria,Proteobacteria
Ochrobactrum anthropi,1401,CRW_16S_B_6362,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6363,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6364,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6365,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6366,Bacteria,Proteobacteria
Phyllobacterium brassicacearum,1401,CRW_16S_B_6367,Bacteria,Proteobacteria
Phyllobacterium bourgognense,1401,CRW_16S_B_6368,Bacteria,Proteobacteria
Phyllobacterium leguminum,1401,CRW_16S_B_6369,Bacteria,Proteobacteria
Phyllobacterium leguminum,1401,CRW_16S_B_6370,Bacteria,Proteobacteria
Phyllobacterium leguminum,1401,CRW_16S_B_6371,Bacteria,Proteobacteria
Phyllobacterium ifriqiyense,1401,CRW_16S_B_6372,Bacteria,Proteobacteria
Phyllobacterium ifriqiyense,1401,CRW_16S_B_6373,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6374,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6375,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6376,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6377,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6378,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6379,Bacteria,Proteobacteria
Phyllobacterium myrsinacearum,1401,CRW_16S_B_6380,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 23230,1367,CRW_16S_B_6399,Bacteria,Proteobacteria
Rhodopseudomonas palustris,1419,CRW_16S_B_6407,Bacteria,Proteobacteria
Mesorhizobium sp. CCBAU 41172,1377,CRW_16S_B_6417,Bacteria,Proteobacteria
Mesorhizobium sp. CCBAU 25219,1388,CRW_16S_B_6418,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 43107,1387,CRW_16S_B_6419,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 21218,1388,CRW_16S_B_6420,Bacteria,Proteobacteria
Sphingomonas yunnanensis,1415,CRW_16S_B_6436,Bacteria,Proteobacteria
Brevundimonas kwangchunensis,1416,CRW_16S_B_6533,Bacteria,Proteobacteria
Brevundimonas kwangchunensis,1416,CRW_16S_B_6534,Bacteria,Proteobacteria
Azorhizobium caulinodans,1410,CRW_16S_B_6568,Bacteria,Proteobacteria
Azospirillum brasilense,1362,CRW_16S_B_6574,Bacteria,Proteobacteria
Azospirillum brasilense,1384,CRW_16S_B_6577,Bacteria,Proteobacteria
Azospirillum lipoferum,1390,CRW_16S_B_6589,Bacteria,Proteobacteria
Azospirillum lipoferum,1387,CRW_16S_B_6590,Bacteria,Proteobacteria
Azospirillum sp.,1385,CRW_16S_B_6593,Bacteria,Proteobacteria
Azospirillum sp.,1385,CRW_16S_B_6594,Bacteria,Proteobacteria
Azospirillum sp.,1368,CRW_16S_B_6597,Bacteria,Proteobacteria
Azospirillum sp.,1394,CRW_16S_B_6599,Bacteria,Proteobacteria
Bartonella bacilliformis,1401,CRW_16S_B_6603,Bacteria,Proteobacteria
Bartonella bacilliformis,1410,CRW_16S_B_6604,Bacteria,Proteobacteria
Bartonella doshiae,1399,CRW_16S_B_6608,Bacteria,Proteobacteria
Bartonella henselae,1410,CRW_16S_B_6612,Bacteria,Proteobacteria
Bartonella henselae,1414,CRW_16S_B_6613,Bacteria,Proteobacteria
Bartonella quintana,1415,CRW_16S_B_6615,Bacteria,Proteobacteria
Bartonella quintana,1406,CRW_16S_B_6616,Bacteria,Proteobacteria
Bartonella taylorii,1405,CRW_16S_B_6619,Bacteria,Proteobacteria
Bartonella vinsonii,1414,CRW_16S_B_6624,Bacteria,Proteobacteria
Bartonella clarridgeiae,1410,CRW_16S_B_6625,Bacteria,Proteobacteria
Brevundimonas intermedia,1396,CRW_16S_B_6687,Bacteria,Proteobacteria
Methylobacterium sp.,1410,CRW_16S_B_6696,Bacteria,Proteobacteria
Blastochloris sulfoviridis,1408,CRW_16S_B_6697,Bacteria,Proteobacteria
Blastochloris viridis,1377,CRW_16S_B_6698,Bacteria,Proteobacteria
Bosea thiooxidans,1377,CRW_16S_B_6700,Bacteria,Proteobacteria
Brucella melitensis,1405,CRW_16S_B_6715,Bacteria,Proteobacteria
Brevundimonas sp. LMG 9567t1,1416,CRW_16S_B_6723,Bacteria,Proteobacteria
Brevundimonas sp. LMG 11070,1416,CRW_16S_B_6724,Bacteria,Proteobacteria
Brevundimonas sp. LMG 9564,1416,CRW_16S_B_6725,Bacteria,Proteobacteria
Brevundimonas mediterranea,1416,CRW_16S_B_6728,Bacteria,Proteobacteria
Brevundimonas mediterranea,1397,CRW_16S_B_6729,Bacteria,Proteobacteria
Brevundimonas mediterranea,1416,CRW_16S_B_6730,Bacteria,Proteobacteria
Brevundimonas mediterranea,1415,CRW_16S_B_6731,Bacteria,Proteobacteria
Brevundimonas mediterranea,1395,CRW_16S_B_6732,Bacteria,Proteobacteria
Caulobacter sp. FWC14,1398,CRW_16S_B_6762,Bacteria,Proteobacteria
Novosphingobium aromaticivorans DSM 12444,1406,CRW_16S_B_6790,Bacteria,Proteobacteria
Novosphingobium aromaticivorans DSM 12444,1406,CRW_16S_B_6791,Bacteria,Proteobacteria
Novosphingobium aromaticivorans DSM 12444,1406,CRW_16S_B_6792,Bacteria,Proteobacteria
Brevundimonas diminuta,1415,CRW_16S_B_6799,Bacteria,Proteobacteria
Sphingobium yanoikuyae,1388,CRW_16S_B_6801,Bacteria,Proteobacteria
Sphingomonas sanguinis,1359,CRW_16S_B_6802,Bacteria,Proteobacteria
Mesorhizobium sp. ICMP 11720,1363,CRW_16S_B_6839,Bacteria,Proteobacteria
Rhizobium daejeonense,1376,CRW_16S_B_6844,Bacteria,Proteobacteria
Rhizobium leguminosarum,1397,CRW_16S_B_6848,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 35085,1366,CRW_16S_B_6849,Bacteria,Proteobacteria
Mesorhizobium plurifarium,1375,CRW_16S_B_6852,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 25213,1351,CRW_16S_B_6856,Bacteria,Proteobacteria
Sinorhizobium sp. CCBAU 35204,1360,CRW_16S_B_6857,Bacteria,Proteobacteria
Mesorhizobium plurifarium,1375,CRW_16S_B_6858,Bacteria,Proteobacteria
Mesorhizobium sp. JS 7,1389,CRW_16S_B_6860,Bacteria,Proteobacteria
Mesorhizobium sp. JS 6,1390,CRW_16S_B_6863,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 05327,1351,CRW_16S_B_6869,Bacteria,Proteobacteria
Rhizobium taeanense,1386,CRW_16S_B_6871,Bacteria,Proteobacteria
uncultured Brevundimonas sp.,1391,CRW_16S_B_6925,Bacteria,Proteobacteria
uncultured Acetobacter sp.,1416,CRW_16S_B_6926,Bacteria,Proteobacteria
uncultured Acetobacter sp.,1412,CRW_16S_B_6927,Bacteria,Proteobacteria
Brevundimonas sp. Tibet-IK53,1396,CRW_16S_B_6929,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 23210,1413,CRW_16S_B_6948,Bacteria,Proteobacteria
Agrobacterium sp. CCBAU 65185,1377,CRW_16S_B_6949,Bacteria,Proteobacteria
Agrobacterium sp. CCBAU 31104,1382,CRW_16S_B_6950,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 33141,1379,CRW_16S_B_6951,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 43054,1359,CRW_16S_B_6952,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 23151,1363,CRW_16S_B_6957,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 43142,1357,CRW_16S_B_6958,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 45111-1,1382,CRW_16S_B_6964,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 35186-1,1409,CRW_16S_B_6967,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 25232,1391,CRW_16S_B_6968,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 43018-1,1383,CRW_16S_B_6969,Bacteria,Proteobacteria
Sinorhizobium sp. CCBAU 31015,1387,CRW_16S_B_6970,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 43197,1391,CRW_16S_B_6971,Bacteria,Proteobacteria
Ochrobactrum sp. CCBAU 61322,1375,CRW_16S_B_6972,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 51159,1389,CRW_16S_B_6973,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 61316,1408,CRW_16S_B_6974,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 33012-2,1407,CRW_16S_B_6975,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 51377,1394,CRW_16S_B_6976,Bacteria,Proteobacteria
Phyllobacterium sp. CCBAU 45190,1363,CRW_16S_B_6977,Bacteria,Proteobacteria
Rhizobium sp. CCBAU 45157,1352,CRW_16S_B_6978,Bacteria,Proteobacteria
Phyllobacterium sp. CCBAU 45127-2,1357,CRW_16S_B_6981,Bacteria,Proteobacteria
Agrobacterium sp. 24DA-1,1360,CRW_16S_B_6985,Bacteria,Proteobacteria
uncultured Mesorhizobium sp.,1406,CRW_16S_B_7002,Bacteria,Proteobacteria
Bradyrhizobium sp. CCBAU 23024,1361,CRW_16S_B_7069,Bacteria,Proteobacteria
Agrobacterium sp. CCBAU 25231,1351,CRW_16S_B_7072,Bacteria,Proteobacteria
Sinorhizobium sp. CCBAU 43116,1357,CRW_16S_B_7076,Bacteria,Proteobacteria
Brevundimonas terrae,1418,CRW_16S_B_7086,Bacteria,Proteobacteria
Brevundimonas sp. Antarctic IS04,1404,CRW_16S_B_7122,Bacteria,Proteobacteria
Sinorhizobium sp. CCBAU 01290,1361,CRW_16S_B_7128,Bacteria,Proteobacteria
Sphingobium sp. TP340-2,1406,CRW_16S_B_7166,Bacteria,Proteobacteria
Ensifer adhaerens,1354,CRW_16S_B_7168,Bacteria,Proteobacteria
Rhizobiales bacterium CL-DNM10,1407,CRW_16S_B_7205,Bacteria,Proteobacteria
Rhizobium etli,1365,CRW_16S_B_7210,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7211,Bacteria,Proteobacteria
Rhizobium leguminosarum,1358,CRW_16S_B_7214,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7215,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7216,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7217,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7218,Bacteria,Proteobacteria
Rhizobium etli,1365,CRW_16S_B_7219,Bacteria,Proteobacteria
Rhizobium etli,1359,CRW_16S_B_7220,Bacteria,Proteobacteria
Rhizobium etli,1365,CRW_16S_B_7221,Bacteria,Proteobacteria
Rhizobium leguminosarum,1365,CRW_16S_B_7222,Bacteria,Proteobacteria
Rhizobium leguminosarum,1361,CRW_16S_B_7223,Bacteria,Proteobacteria
Rhizobium leguminosarum,1361,CRW_16S_B_7224,Bacteria,Proteobacteria
Rhizobium leguminosarum,1365,CRW_16S_B_7225,Bacteria,Proteobacteria
Rhizobium gallicum,1365,CRW_16S_B_7226,Bacteria,Proteobacteria
Rhizobium leguminosarum,1365,CRW_16S_B_7227,Bacteria,Proteobacteria
Rhizobium tropici,1353,CRW_16S_B_7228,Bacteria,Proteobacteria
Ochrobactrum anthropi,1393,CRW_16S_B_7241,Bacteria,Proteobacteria
Neorickettsia sennetsu,1377,CRW_16S_B_7451,Bacteria,Proteobacteria
Erythrobacter longus,1412,CRW_16S_B_7509,Bacteria,Proteobacteria
Erythrobacter longus,1403,CRW_16S_B_7510,Bacteria,Proteobacteria
Hirschia baltica,1390,CRW_16S_B_7526,Bacteria,Proteobacteria
Hyphomonas jannaschiana,1363,CRW_16S_B_7529,Bacteria,Proteobacteria
Hyphomonas sp.,1371,CRW_16S_B_7530,Bacteria,Proteobacteria
Hyphomicrobium vulgare,1386,CRW_16S_B_7531,Bacteria,Proteobacteria
Magnetospirillum magnetotacticum,1407,CRW_16S_B_7536,Bacteria,Proteobacteria
Aminobacter ciceronei,1410,CRW_16S_B_7560,Bacteria,Proteobacteria
Methylobacterium sp.,1407,CRW_16S_B_7567,Bacteria,Proteobacteria
Methylobacterium sp.,1407,CRW_16S_B_7568,Bacteria,Proteobacteria
Methylobacterium mesophilicum,1405,CRW_16S_B_7569,Bacteria,Proteobacteria
Methylobacterium organophilum,1405,CRW_16S_B_7570,Bacteria,Proteobacteria
Methylobacterium radiotolerans,1400,CRW_16S_B_7572,Bacteria,Proteobacteria
Methylobacterium sp.,1405,CRW_16S_B_7577,Bacteria,Proteobacteria
Methylobacterium sp.,1405,CRW_16S_B_7578,Bacteria,Proteobacteria
Methylobacterium sp.,1407,CRW_16S_B_7579,Bacteria,Proteobacteria
Methylobacterium sp.,1405,CRW_16S_B_7580,Bacteria,Proteobacteria
Methylobacterium sp.,1405,CRW_16S_B_7581,Bacteria,Proteobacteria
Methylobacterium sp.,1407,CRW_16S_B_7582,Bacteria,Proteobacteria
Methylobacterium sp.,1405,CRW_16S_B_7583,Bacteria,Proteobacteria
Methylosinus sporium,1413,CRW_16S_B_7596,Bacteria,Proteobacteria
Mycoplana ramosa,1371,CRW_16S_B_7605,Bacteria,Proteobacteria
Caulobacter segnis,1402,CRW_16S_B_7606,Bacteria,Proteobacteria
Nitrobacter hamburgensis,1409,CRW_16S_B_7612,Bacteria,Proteobacteria
Nitrobacter sp.,1394,CRW_16S_B_7618,Bacteria,Proteobacteria
Ochrobactrum tritici,1396,CRW_16S_B_7646,Bacteria,Proteobacteria
Paracoccus alcaliphilus,1385,CRW_16S_B_7647,Bacteria,Proteobacteria
Paracoccus aminophilus,1385,CRW_16S_B_7648,Bacteria,Proteobacteria
Paracoccus aminovorans,1385,CRW_16S_B_7649,Bacteria,Proteobacteria
Paracoccus kocurii,1385,CRW_16S_B_7652,Bacteria,Proteobacteria
Paracoccus solventivorans,1405,CRW_16S_B_7653,Bacteria,Proteobacteria
Paracoccus thiocyanatus,1384,CRW_16S_B_7654,Bacteria,Proteobacteria
Paracoccus versutus,1383,CRW_16S_B_7655,Bacteria,Proteobacteria
Paracoccus versutus,1383,CRW_16S_B_7656,Bacteria,Proteobacteria
Phaeospirillum fulvum,1401,CRW_16S_B_7663,Bacteria,Proteobacteria
Porphyrobacter neustonensis,1353,CRW_16S_B_7673,Bacteria,Proteobacteria
Porphyrobacter neustonensis,1353,CRW_16S_B_7674,Bacteria,Proteobacteria
Rhodobacter azotoformans,1389,CRW_16S_B_7678,Bacteria,Proteobacteria
