Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Staphylococcus cohnii,1467,CRW_16S_B_10252,Bacteria,Firmicutes
Geobacillus sp. R-6707,1450,CRW_16S_B_10257,Bacteria,Firmicutes
Bacillus halodurans,1468,CRW_16S_B_10260,Bacteria,Firmicutes
Bacillus sp. FO-011,1453,CRW_16S_B_10303,Bacteria,Firmicutes
Bacillus sp. FO-080,1459,CRW_16S_B_10304,Bacteria,Firmicutes
Bacillus subtilis,1428,CRW_16S_B_10305,Bacteria,Firmicutes
Bacillus subtilis,1424,CRW_16S_B_10306,Bacteria,Firmicutes
Bacillus pumilus,1424,CRW_16S_B_10309,Bacteria,Firmicutes
Bacillus pumilus,1431,CRW_16S_B_10311,Bacteria,Firmicutes
Bacillus subtilis,1425,CRW_16S_B_10312,Bacteria,Firmicutes
Micromonospora chaiyaphumensis,1437,CRW_16S_B_1053,Bacteria,Actinobacteria
Streptococcus cristatus,1469,CRW_16S_B_10475,Bacteria,Firmicutes
Micromonospora chaiyaphumensis,1436,CRW_16S_B_1054,Bacteria,Actinobacteria
Micromonospora chaiyaphumensis,1437,CRW_16S_B_1055,Bacteria,Actinobacteria
Micromonospora marina,1437,CRW_16S_B_1056,Bacteria,Actinobacteria
Micromonospora marina,1435,CRW_16S_B_1057,Bacteria,Actinobacteria
Micromonospora marina,1437,CRW_16S_B_1058,Bacteria,Actinobacteria
Micromonospora krabiensis,1440,CRW_16S_B_1059,Bacteria,Actinobacteria
Micromonospora krabiensis,1437,CRW_16S_B_1060,Bacteria,Actinobacteria
Nocardia brasiliensis,1425,CRW_16S_B_1063,Bacteria,Actinobacteria
Nocardia transvalensis,1434,CRW_16S_B_1064,Bacteria,Actinobacteria
Bacillus subtilis,1437,CRW_16S_B_10595,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,1425,CRW_16S_B_10608,Bacteria,Firmicutes
Nocardia otitidiscaviarum,1452,CRW_16S_B_1067,Bacteria,Actinobacteria
Geobacillus stearothermophilus,1464,CRW_16S_B_10683,Bacteria,Firmicutes
Bacillus halodurans,1460,CRW_16S_B_10685,Bacteria,Firmicutes
Streptococcus anginosus,1438,CRW_16S_B_10745,Bacteria,Firmicutes
Paenibacillus polymyxa,1466,CRW_16S_B_10807,Bacteria,Firmicutes
Lactobacillus paracasei,1440,CRW_16S_B_10811,Bacteria,Firmicutes
Lactobacillus paracasei,1457,CRW_16S_B_10812,Bacteria,Firmicutes
Lactobacillus paracasei,1466,CRW_16S_B_10813,Bacteria,Firmicutes
Lactobacillus paracasei,1467,CRW_16S_B_10814,Bacteria,Firmicutes
Lactobacillus rhamnosus,1466,CRW_16S_B_10815,Bacteria,Firmicutes
Lactobacillus rhamnosus,1435,CRW_16S_B_10816,Bacteria,Firmicutes
Streptomyces panayensis,1446,CRW_16S_B_1091,Bacteria,Actinobacteria
Streptomyces purpurascens,1447,CRW_16S_B_1092,Bacteria,Actinobacteria
Bacillus subtilis,1439,CRW_16S_B_10896,Bacteria,Firmicutes
uncultured Enterococcus sp.,1470,CRW_16S_B_10928,Bacteria,Firmicutes
uncultured Enterococcus sp.,1470,CRW_16S_B_10929,Bacteria,Firmicutes
uncultured Enterococcus sp.,1470,CRW_16S_B_10930,Bacteria,Firmicutes
uncultured Enterococcus sp.,1470,CRW_16S_B_10931,Bacteria,Firmicutes
uncultured Enterococcus sp.,1470,CRW_16S_B_10932,Bacteria,Firmicutes
uncultured Enterococcus sp.,1469,CRW_16S_B_10933,Bacteria,Firmicutes
uncultured Enterococcus sp.,1467,CRW_16S_B_10935,Bacteria,Firmicutes
uncultured Enterococcus sp.,1469,CRW_16S_B_10936,Bacteria,Firmicutes
Bacillus simplex,1443,CRW_16S_B_10938,Bacteria,Firmicutes
Bacillus licheniformis,1469,CRW_16S_B_10973,Bacteria,Firmicutes
Bacillus halodurans,1464,CRW_16S_B_11004,Bacteria,Firmicutes
Bacillus licheniformis,1470,CRW_16S_B_11020,Bacteria,Firmicutes
Bacillus licheniformis,1435,CRW_16S_B_11022,Bacteria,Firmicutes
Bacillus subtilis subsp. natto,1435,CRW_16S_B_11034,Bacteria,Firmicutes
Streptomyces sclerotialus,1437,CRW_16S_B_1110,Bacteria,Actinobacteria
Bacillus pumilus,1434,CRW_16S_B_11047,Bacteria,Firmicutes
Bacillus pumilus,1434,CRW_16S_B_11048,Bacteria,Firmicutes
Bacillus pumilus,1434,CRW_16S_B_11049,Bacteria,Firmicutes
Bacillus subtilis,1461,CRW_16S_B_11055,Bacteria,Firmicutes
Streptomyces peucetius,1453,CRW_16S_B_1112,Bacteria,Actinobacteria
Bacillus subtilis,1440,CRW_16S_B_11062,Bacteria,Firmicutes
Bacillus subtilis,1459,CRW_16S_B_11064,Bacteria,Firmicutes
Bacillus subtilis,1463,CRW_16S_B_11065,Bacteria,Firmicutes
Streptomyces gardneri,1451,CRW_16S_B_1113,Bacteria,Actinobacteria
Bacillus subtilis,1421,CRW_16S_B_11071,Bacteria,Firmicutes
Streptomyces blastmyceticus,1449,CRW_16S_B_1115,Bacteria,Actinobacteria
Streptomyces netropsis,1449,CRW_16S_B_1116,Bacteria,Actinobacteria
Enterococcus durans,1461,CRW_16S_B_11101,Bacteria,Firmicutes
Enterococcus durans,1438,CRW_16S_B_11103,Bacteria,Firmicutes
Staphylococcus lugdunensis,1444,CRW_16S_B_11104,Bacteria,Firmicutes
Staphylococcus lugdunensis,1452,CRW_16S_B_11106,Bacteria,Firmicutes
Bacillus subtilis,1447,CRW_16S_B_11118,Bacteria,Firmicutes
Streptomyces abikoensis,1448,CRW_16S_B_1118,Bacteria,Actinobacteria
Bacillus subtilis,1465,CRW_16S_B_11123,Bacteria,Firmicutes
Bacillus subtilis,1462,CRW_16S_B_11125,Bacteria,Firmicutes
Bacillus pumilus,1434,CRW_16S_B_11127,Bacteria,Firmicutes
Streptomyces thermospinosisporus,1455,CRW_16S_B_1119,Bacteria,Actinobacteria
Streptomyces albus,1451,CRW_16S_B_1120,Bacteria,Actinobacteria
Bacillus subtilis,1455,CRW_16S_B_11145,Bacteria,Firmicutes
Streptomyces roseofulvus,1451,CRW_16S_B_1121,Bacteria,Actinobacteria
Streptococcus parauberis,1446,CRW_16S_B_11155,Bacteria,Firmicutes
Streptococcus parauberis,1459,CRW_16S_B_11157,Bacteria,Firmicutes
Paenibacillus polymyxa,1436,CRW_16S_B_11158,Bacteria,Firmicutes
Streptomyces glomeratus,1452,CRW_16S_B_1122,Bacteria,Actinobacteria
Streptomyces malaysiensis,1445,CRW_16S_B_1123,Bacteria,Actinobacteria
Streptomyces aureoverticillatus,1453,CRW_16S_B_1124,Bacteria,Actinobacteria
Streptomyces olivaceus,1454,CRW_16S_B_1125,Bacteria,Actinobacteria
Streptomyces spiroverticillatus,1451,CRW_16S_B_1126,Bacteria,Actinobacteria
Streptomyces hiroshimensis,1449,CRW_16S_B_1127,Bacteria,Actinobacteria
Bacillus subtilis,1430,CRW_16S_B_11216,Bacteria,Firmicutes
Streptomyces netropsis,1449,CRW_16S_B_1128,Bacteria,Actinobacteria
Bacillus subtilis,1436,CRW_16S_B_11220,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_11221,Bacteria,Firmicutes
Streptomyces turgidiscabies,1452,CRW_16S_B_1129,Bacteria,Actinobacteria
Streptomyces bobili,1451,CRW_16S_B_1130,Bacteria,Actinobacteria
Streptomyces thermocarboxydus,1453,CRW_16S_B_1131,Bacteria,Actinobacteria
Bacillus acidovorans,1437,CRW_16S_B_11316,Bacteria,Firmicutes
Bacillus alcalophilus,1430,CRW_16S_B_11318,Bacteria,Firmicutes
Bacillus amyloliquefaciens,1428,CRW_16S_B_11320,Bacteria,Firmicutes
Bacillus anthracis,1452,CRW_16S_B_11321,Bacteria,Firmicutes
Bacillus atrophaeus,1429,CRW_16S_B_11326,Bacteria,Firmicutes
Bacillus azotoformans,1432,CRW_16S_B_11327,Bacteria,Firmicutes
Bacillus azotoformans,1428,CRW_16S_B_11328,Bacteria,Firmicutes
Bacillus badius,1442,CRW_16S_B_11331,Bacteria,Firmicutes
Bacillus badius,1435,CRW_16S_B_11332,Bacteria,Firmicutes
Bacillus badius,1434,CRW_16S_B_11333,Bacteria,Firmicutes
Bacillus benzoevorans,1431,CRW_16S_B_11341,Bacteria,Firmicutes
Brevibacillus laterosporus,1470,CRW_16S_B_11344,Bacteria,Firmicutes
Brevibacillus laterosporus,1464,CRW_16S_B_11346,Bacteria,Firmicutes
Bacillus cereus,1449,CRW_16S_B_11356,Bacteria,Firmicutes
Bacillus cereus,1456,CRW_16S_B_11363,Bacteria,Firmicutes
Bacillus cereus,1456,CRW_16S_B_11364,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11365,Bacteria,Firmicutes
Bacillus cereus,1457,CRW_16S_B_11366,Bacteria,Firmicutes
Bacillus cereus,1446,CRW_16S_B_11367,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11368,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11369,Bacteria,Firmicutes
Bacillus cereus,1449,CRW_16S_B_11371,Bacteria,Firmicutes
Bacillus cereus,1445,CRW_16S_B_11373,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11374,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11375,Bacteria,Firmicutes
Bacillus cereus,1466,CRW_16S_B_11376,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11378,Bacteria,Firmicutes
Bacillus cereus,1442,CRW_16S_B_11379,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11396,Bacteria,Firmicutes
Bacillus cereus,1451,CRW_16S_B_11398,Bacteria,Firmicutes
Bacillus circulans,1431,CRW_16S_B_11402,Bacteria,Firmicutes
Bacillus circulans,1427,CRW_16S_B_11403,Bacteria,Firmicutes
Bacillus coagulans,1422,CRW_16S_B_11405,Bacteria,Firmicutes
Bacillus coagulans,1431,CRW_16S_B_11406,Bacteria,Firmicutes
Bacillus drentensis,1428,CRW_16S_B_11413,Bacteria,Firmicutes
Bacillus drentensis,1438,CRW_16S_B_11414,Bacteria,Firmicutes
Bacillus fastidiosus,1430,CRW_16S_B_11415,Bacteria,Firmicutes
Bacillus firmus,1434,CRW_16S_B_11417,Bacteria,Firmicutes
Bacillus firmus,1432,CRW_16S_B_11418,Bacteria,Firmicutes
Sporosarcina globispora,1431,CRW_16S_B_11426,Bacteria,Firmicutes
Geobacillus kaustophilus,1434,CRW_16S_B_11433,Bacteria,Firmicutes
Bacillus lentus,1433,CRW_16S_B_11435,Bacteria,Firmicutes
Bacillus lentus,1430,CRW_16S_B_11436,Bacteria,Firmicutes
Bacillus licheniformis,1424,CRW_16S_B_11441,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11442,Bacteria,Firmicutes
Bacillus racemilacticus,1426,CRW_16S_B_11445,Bacteria,Firmicutes
Bacillus cereus,1433,CRW_16S_B_11452,Bacteria,Firmicutes
Bacillus megaterium,1433,CRW_16S_B_11454,Bacteria,Firmicutes
Streptacidiphilus jiangxiensis,1444,CRW_16S_B_1152,Bacteria,Actinobacteria
Bacillus mycoides,1451,CRW_16S_B_11464,Bacteria,Firmicutes
Bacillus novalis,1432,CRW_16S_B_11466,Bacteria,Firmicutes
Bacillus novalis,1430,CRW_16S_B_11467,Bacteria,Firmicutes
Streptacidiphilus neutrinimicus,1444,CRW_16S_B_1153,Bacteria,Actinobacteria
Virgibacillus pantothenticus,1439,CRW_16S_B_11472,Bacteria,Firmicutes
Sporosarcina pasteurii,1432,CRW_16S_B_11473,Bacteria,Firmicutes
Bacillus pseudomegaterium,1451,CRW_16S_B_11477,Bacteria,Firmicutes
Sporosarcina psychrophila,1458,CRW_16S_B_11478,Bacteria,Firmicutes
Streptomyces cangkringensis,1467,CRW_16S_B_1154,Bacteria,Actinobacteria
Sporosarcina psychrophila,1430,CRW_16S_B_11480,Bacteria,Firmicutes
Sporosarcina psychrophila,1458,CRW_16S_B_11481,Bacteria,Firmicutes
Bacillus psychrosaccharolyticus,1427,CRW_16S_B_11482,Bacteria,Firmicutes
Bacillus pumilus,1429,CRW_16S_B_11484,Bacteria,Firmicutes
Brochothrix thermosphacta,1470,CRW_16S_B_11488,Bacteria,Firmicutes
Streptomyces mutomycini,1469,CRW_16S_B_1155,Bacteria,Actinobacteria
Bacillus simplex,1431,CRW_16S_B_11492,Bacteria,Firmicutes
Bacillus smithii,1437,CRW_16S_B_11494,Bacteria,Firmicutes
Bacillus smithii,1430,CRW_16S_B_11495,Bacteria,Firmicutes
Bacillus soli,1441,CRW_16S_B_11496,Bacteria,Firmicutes
Bacillus soli,1431,CRW_16S_B_11497,Bacteria,Firmicutes
Bacillus sp. P53-2,1453,CRW_16S_B_11507,Bacteria,Firmicutes
Streptomyces albidochromogenes,1468,CRW_16S_B_1157,Bacteria,Actinobacteria
Bacillus sp. 19498,1430,CRW_16S_B_11515,Bacteria,Firmicutes
Bacillus sp. 19500,1435,CRW_16S_B_11517,Bacteria,Firmicutes
Streptomyces malachitospinus,1468,CRW_16S_B_1158,Bacteria,Actinobacteria
Bacillus sp. LMG 20243,1430,CRW_16S_B_11523,Bacteria,Firmicutes
Streptomyces africanus,1456,CRW_16S_B_1159,Bacteria,Actinobacteria
Streptomyces hebeiensis,1469,CRW_16S_B_1160,Bacteria,Actinobacteria
Streptomyces drozdowiczii,1468,CRW_16S_B_1161,Bacteria,Actinobacteria
Geobacillus stearothermophilus,1436,CRW_16S_B_11571,Bacteria,Firmicutes
Bacillus subtilis,1428,CRW_16S_B_11595,Bacteria,Firmicutes
Bacillus thuringiensis,1451,CRW_16S_B_11627,Bacteria,Firmicutes
Bacillus vireti,1430,CRW_16S_B_11630,Bacteria,Firmicutes
Bacillus viscosus,1443,CRW_16S_B_11631,Bacteria,Firmicutes
Streptomyces beijiangensis,1465,CRW_16S_B_1171,Bacteria,Actinobacteria
Streptomyces sulfonofaciens,1464,CRW_16S_B_1172,Bacteria,Actinobacteria
Streptomyces thermovulgaris,1463,CRW_16S_B_1173,Bacteria,Actinobacteria
Streptomyces aureus,1460,CRW_16S_B_1174,Bacteria,Actinobacteria
Streptomyces arenae,1451,CRW_16S_B_1175,Bacteria,Actinobacteria
Streptomyces griseocarneus,1456,CRW_16S_B_1176,Bacteria,Actinobacteria
Streptomyces hiroshimensis,1457,CRW_16S_B_1177,Bacteria,Actinobacteria
Streptomyces thermogriseus,1463,CRW_16S_B_1178,Bacteria,Actinobacteria
Streptomyces brasiliensis,1458,CRW_16S_B_1179,Bacteria,Actinobacteria
Streptomyces gougerotii,1452,CRW_16S_B_1180,Bacteria,Actinobacteria
Streptomyces glomeroaurantiacus,1456,CRW_16S_B_1181,Bacteria,Actinobacteria
Bacillus subtilis,1458,CRW_16S_B_11756,Bacteria,Firmicutes
Bacillus subtilis,1442,CRW_16S_B_11765,Bacteria,Firmicutes
Lactococcus garvieae,1427,CRW_16S_B_11766,Bacteria,Firmicutes
Lactobacillus rhamnosus,1442,CRW_16S_B_11767,Bacteria,Firmicutes
Nocardia seriolae,1449,CRW_16S_B_1184,Bacteria,Actinobacteria
uncultured Streptococcus sp.,1423,CRW_16S_B_11787,Bacteria,Firmicutes
Nocardia seriolae,1449,CRW_16S_B_1185,Bacteria,Actinobacteria
Bacillus okhensis,1467,CRW_16S_B_11795,Bacteria,Firmicutes
Nocardia seriolae,1436,CRW_16S_B_1186,Bacteria,Actinobacteria
Bacillus alkalogaya,1436,CRW_16S_B_11800,Bacteria,Firmicutes
Nocardia seriolae,1424,CRW_16S_B_1187,Bacteria,Actinobacteria
Bacillus subtilis,1468,CRW_16S_B_11814,Bacteria,Firmicutes
Nocardia seriolae,1449,CRW_16S_B_1188,Bacteria,Actinobacteria
Halobacillus blutaparonensis,1451,CRW_16S_B_11829,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11850,Bacteria,Firmicutes
Bacillus licheniformis,1435,CRW_16S_B_11851,Bacteria,Firmicutes
Bacillus licheniformis,1431,CRW_16S_B_11852,Bacteria,Firmicutes
Bacillus licheniformis,1430,CRW_16S_B_11853,Bacteria,Firmicutes
Bacillus subtilis,1466,CRW_16S_B_11884,Bacteria,Firmicutes
Lactobacillus casei,1436,CRW_16S_B_11898,Bacteria,Firmicutes
Bacillus pumilus,1449,CRW_16S_B_11899,Bacteria,Firmicutes
Bacillus megaterium,1463,CRW_16S_B_11900,Bacteria,Firmicutes
Bacillus aquimaris,1443,CRW_16S_B_11901,Bacteria,Firmicutes
Bacillus marisflavi,1450,CRW_16S_B_11903,Bacteria,Firmicutes
Bacillus simplex,1448,CRW_16S_B_11904,Bacteria,Firmicutes
Bacillus licheniformis,1440,CRW_16S_B_11927,Bacteria,Firmicutes
Bacillus licheniformis,1433,CRW_16S_B_11928,Bacteria,Firmicutes
Paenibacillus polymyxa,1450,CRW_16S_B_11939,Bacteria,Firmicutes
Streptomyces yanii,1453,CRW_16S_B_12,Bacteria,Actinobacteria
Actinokineospora riparia,1426,CRW_16S_B_1205,Bacteria,Actinobacteria
Streptococcus equinus,1470,CRW_16S_B_12025,Bacteria,Firmicutes
Actinomyces bovis,1434,CRW_16S_B_1209,Bacteria,Actinobacteria
Bacillus cohnii,1446,CRW_16S_B_12041,Bacteria,Firmicutes
Actinomyces denticolens,1422,CRW_16S_B_1211,Bacteria,Actinobacteria
Actinomyces israelii,1441,CRW_16S_B_1220,Bacteria,Actinobacteria
Actinomyces naeslundii,1450,CRW_16S_B_1225,Bacteria,Actinobacteria
Actinomyces sp.,1429,CRW_16S_B_1234,Bacteria,Actinobacteria
Actinomyces sp.,1453,CRW_16S_B_1238,Bacteria,Actinobacteria
Actinomyces viscosus,1454,CRW_16S_B_1241,Bacteria,Actinobacteria
Actinoplanes deccanensis,1452,CRW_16S_B_1245,Bacteria,Actinobacteria
Actinoplanes derwentensis,1455,CRW_16S_B_1246,Bacteria,Actinobacteria
Frankia sp.,1467,CRW_16S_B_1257,Bacteria,Actinobacteria
Frankia sp.,1463,CRW_16S_B_1258,Bacteria,Actinobacteria
Bacillus licheniformis,1454,CRW_16S_B_12707,Bacteria,Firmicutes
Bacillus subtilis,1458,CRW_16S_B_12716,Bacteria,Firmicutes
Nocardia pigrifrangens,1424,CRW_16S_B_1284,Bacteria,Actinobacteria
Bacillus cereus,1458,CRW_16S_B_12812,Bacteria,Firmicutes
Bacillus licheniformis,1445,CRW_16S_B_12820,Bacteria,Firmicutes
Bacillus licheniformis,1443,CRW_16S_B_12821,Bacteria,Firmicutes
Lactococcus lactis,1470,CRW_16S_B_12822,Bacteria,Firmicutes
Lactococcus lactis,1465,CRW_16S_B_12823,Bacteria,Firmicutes
Lactococcus lactis,1454,CRW_16S_B_12824,Bacteria,Firmicutes
Lactococcus lactis,1470,CRW_16S_B_12825,Bacteria,Firmicutes
Lactococcus lactis,1465,CRW_16S_B_12826,Bacteria,Firmicutes
Lactococcus lactis,1452,CRW_16S_B_12827,Bacteria,Firmicutes
Bacillus sp. LQC-4,1440,CRW_16S_B_12828,Bacteria,Firmicutes
Staphylococcus sp. zf-IRht16,1462,CRW_16S_B_12836,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12842,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12843,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12844,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12845,Bacteria,Firmicutes
Streptococcus agalactiae,1470,CRW_16S_B_12846,Bacteria,Firmicutes
Streptococcus equinus,1469,CRW_16S_B_12847,Bacteria,Firmicutes
Streptococcus lutetiensis,1470,CRW_16S_B_12856,Bacteria,Firmicutes
Streptococcus oralis,1469,CRW_16S_B_12857,Bacteria,Firmicutes
Streptococcus pyogenes,1470,CRW_16S_B_12858,Bacteria,Firmicutes
Bacillus pumilus,1456,CRW_16S_B_12860,Bacteria,Firmicutes
Bacillus pumilus,1454,CRW_16S_B_12861,Bacteria,Firmicutes
Bacillus sp. L41,1423,CRW_16S_B_12884,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12896,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12897,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12898,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12899,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12900,Bacteria,Firmicutes
Streptococcus suis,1421,CRW_16S_B_12901,Bacteria,Firmicutes
Bacillus thuringiensis,1421,CRW_16S_B_12942,Bacteria,Firmicutes
Bacillus thuringiensis,1422,CRW_16S_B_12945,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12947,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12952,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12954,Bacteria,Firmicutes
Bacillus thuringiensis,1425,CRW_16S_B_12955,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12961,Bacteria,Firmicutes
Bacillus thuringiensis,1424,CRW_16S_B_12965,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12966,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12967,Bacteria,Firmicutes
Bacillus thuringiensis,1427,CRW_16S_B_12969,Bacteria,Firmicutes
Bacillus thuringiensis,1428,CRW_16S_B_12970,Bacteria,Firmicutes
Bacillus thuringiensis,1423,CRW_16S_B_12971,Bacteria,Firmicutes
Bacillus thuringiensis,1421,CRW_16S_B_12972,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_12976,Bacteria,Firmicutes
Bacillus thuringiensis,1430,CRW_16S_B_12983,Bacteria,Firmicutes
Bacillus thuringiensis,1423,CRW_16S_B_12986,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12990,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12991,Bacteria,Firmicutes
Bacillus cereus,1424,CRW_16S_B_12992,Bacteria,Firmicutes
Bacillus horikoshii,1453,CRW_16S_B_12994,Bacteria,Firmicutes
Bacillus horikoshii,1457,CRW_16S_B_12995,Bacteria,Firmicutes
Bacillus cereus,1422,CRW_16S_B_12996,Bacteria,Firmicutes
Bacillus subtilis,1450,CRW_16S_B_12997,Bacteria,Firmicutes
Bacillus cereus,1423,CRW_16S_B_13003,Bacteria,Firmicutes
Mycobacterium lacus,1470,CRW_16S_B_1307,Bacteria,Actinobacteria
Bacillus megaterium,1435,CRW_16S_B_13015,Bacteria,Firmicutes
Bacillus licheniformis,1433,CRW_16S_B_13031,Bacteria,Firmicutes
Bacillus subtilis,1430,CRW_16S_B_13032,Bacteria,Firmicutes
Bacillus sp. CDB3,1423,CRW_16S_B_13037,Bacteria,Firmicutes
Bacillus subtilis,1440,CRW_16S_B_13065,Bacteria,Firmicutes
Bacillus sp. Y17,1430,CRW_16S_B_13067,Bacteria,Firmicutes
Streptococcus agalactiae,1465,CRW_16S_B_13071,Bacteria,Firmicutes
Streptococcus canis,1462,CRW_16S_B_13072,Bacteria,Firmicutes
Streptococcus didelphis,1451,CRW_16S_B_13073,Bacteria,Firmicutes
Streptococcus iniae,1466,CRW_16S_B_13074,Bacteria,Firmicutes
Streptococcus porcinus,1449,CRW_16S_B_13079,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13081,Bacteria,Firmicutes
Streptococcus porcinus,1436,CRW_16S_B_13082,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13083,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13085,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1440,CRW_16S_B_13086,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13089,Bacteria,Firmicutes
Mycobacterium sp. Ellin142,1430,CRW_16S_B_1315,Bacteria,Actinobacteria
Streptococcus pseudoporcinus,1456,CRW_16S_B_13092,Bacteria,Firmicutes
Bacillus subtilis,1455,CRW_16S_B_13139,Bacteria,Firmicutes
Bacillus sp. M9D,1422,CRW_16S_B_13140,Bacteria,Firmicutes
Bacillus sp. M9H,1464,CRW_16S_B_13142,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_13164,Bacteria,Firmicutes
Arthrobacter sp. Ellin178,1432,CRW_16S_B_1324,Bacteria,Actinobacteria
Streptococcus porcinus,1454,CRW_16S_B_13226,Bacteria,Firmicutes
Lactococcus lactis,1434,CRW_16S_B_13230,Bacteria,Firmicutes
Bacillus firmus,1425,CRW_16S_B_13256,Bacteria,Firmicutes
Nocardia caishijiensis,1426,CRW_16S_B_1332,Bacteria,Actinobacteria
Bacillus sp. B5-4b,1426,CRW_16S_B_13265,Bacteria,Firmicutes
Staphylococcus xylosus,1422,CRW_16S_B_13277,Bacteria,Firmicutes
Streptomyces cyaneogriseus,1436,CRW_16S_B_1335,Bacteria,Actinobacteria
Bacillus flexus,1455,CRW_16S_B_13298,Bacteria,Firmicutes
Bacillus pumilus,1450,CRW_16S_B_13299,Bacteria,Firmicutes
Bacillus subtilis,1452,CRW_16S_B_13300,Bacteria,Firmicutes
Streptomyces tuirus,1455,CRW_16S_B_1338,Bacteria,Actinobacteria
Enterococcus faecium,1460,CRW_16S_B_13351,Bacteria,Firmicutes
Lactobacillus casei,1464,CRW_16S_B_13358,Bacteria,Firmicutes
Bacillus cereus,1444,CRW_16S_B_13366,Bacteria,Firmicutes
Paenibacillus polymyxa,1427,CRW_16S_B_13371,Bacteria,Firmicutes
Bacillus megaterium,1431,CRW_16S_B_13382,Bacteria,Firmicutes
Bacillus sp. CNJ796 PL04,1457,CRW_16S_B_13385,Bacteria,Firmicutes
Streptomyces cyanogenus,1443,CRW_16S_B_1345,Bacteria,Actinobacteria
Streptomyces rubrogriseus,1421,CRW_16S_B_1346,Bacteria,Actinobacteria
Halobacillus sp. YT222,1434,CRW_16S_B_13414,Bacteria,Firmicutes
Bacillus cereus,1454,CRW_16S_B_13418,Bacteria,Firmicutes
Rhodococcus erythropolis,1453,CRW_16S_B_1350,Bacteria,Actinobacteria
Mycobacterium peregrinum,1460,CRW_16S_B_1351,Bacteria,Actinobacteria
Nocardiopsis tangguensis,1470,CRW_16S_B_1352,Bacteria,Actinobacteria
Bacillus megaterium,1464,CRW_16S_B_13461,Bacteria,Firmicutes
Bacillus thuringiensis,1453,CRW_16S_B_13505,Bacteria,Firmicutes
Actinoplanes globisporus,1452,CRW_16S_B_1376,Bacteria,Actinobacteria
Agromyces fucosus,1466,CRW_16S_B_1379,Bacteria,Actinobacteria
Agromyces mediolanus,1447,CRW_16S_B_1382,Bacteria,Actinobacteria
Bacillus cereus,1468,CRW_16S_B_13765,Bacteria,Firmicutes
Bacillus cereus,1467,CRW_16S_B_13767,Bacteria,Firmicutes
Agromyces mediolanus,1466,CRW_16S_B_1383,Bacteria,Actinobacteria
Bacillus megaterium,1443,CRW_16S_B_13773,Bacteria,Firmicutes
Agromyces succinolyticus,1469,CRW_16S_B_1386,Bacteria,Actinobacteria
Actinoplanes ianthinogenes,1444,CRW_16S_B_1388,Bacteria,Actinobacteria
Bacillus subtilis,1445,CRW_16S_B_13825,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13846,Bacteria,Firmicutes
Bacillus subtilis,1438,CRW_16S_B_13847,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13848,Bacteria,Firmicutes
Bacillus subtilis,1444,CRW_16S_B_13849,Bacteria,Firmicutes
