Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Gluconacetobacter entanii,1484,CRW_16S_B_7518,Bacteria,
Gluconacetobacter diazotrophicus,1487,CRW_16S_B_7519,Bacteria,
Gluconacetobacter europaeus,1482,CRW_16S_B_7520,,
Gluconacetobacter europaeus,1481,CRW_16S_B_7521,,
Gluconacetobacter hansenii,1481,CRW_16S_B_7522,,
Gluconacetobacter liquefaciens,1486,CRW_16S_B_7523,Bacteria,
,1494,CRW_16S_NA_7524,,
Gluconacetobacter intermedius,1480,CRW_16S_B_7525,,
Holospora obtusa,1483,CRW_16S_B_7527,,
Streptomyces sclerogranulatus,1477,CRW_16S_B_754,,
Mesorhizobium loti,1477,CRW_16S_B_7554,Bacteria,
Mesorhizobium loti,1482,CRW_16S_B_7556,Bacteria,
,1486,CRW_16S_NA_7557,,
Streptomyces sclerogranulatus,1475,CRW_16S_B_756,,
Streptomyces atroaurantiacus,1474,CRW_16S_B_757,,
Kitasatospora griseola,1471,CRW_16S_B_759,Bacteria,Actinobacteria
Streptomyces kunmingensis,1475,CRW_16S_B_760,Bacteria,Actinobacteria
Streptomyces ipomoeae,1480,CRW_16S_B_761,Bacteria,Actinobacteria
Novosphingobium hassiacum,1485,CRW_16S_B_7611,Bacteria,
Ochrobactrum anthropi,1476,CRW_16S_B_7622,,
Ochrobactrum anthropi,1476,CRW_16S_B_7623,,
Ochrobactrum anthropi,1471,CRW_16S_B_7624,,
Ochrobactrum anthropi,1476,CRW_16S_B_7625,,
Ochrobactrum grignonense,1472,CRW_16S_B_7630,,
Ochrobactrum intermedium,1475,CRW_16S_B_7631,,
Ochrobactrum intermedium,1475,CRW_16S_B_7632,,
Ochrobactrum sp. TK14,1474,CRW_16S_B_7644,,
Streptomyces parvus,1478,CRW_16S_B_766,Bacteria,Actinobacteria
Streptomyces ruber,1474,CRW_16S_B_767,Bacteria,Actinobacteria
Streptomyces erythrogriseus,1475,CRW_16S_B_768,Bacteria,Actinobacteria
Streptomyces hygroscopicus subsp. geldanus,1476,CRW_16S_B_769,,
,1486,CRW_16S_NA_7699,,
Streptomyces luteosporeus,1475,CRW_16S_B_770,Bacteria,Actinobacteria
Streptomyces peucetius subsp. caesius,1477,CRW_16S_B_771,,
Streptomyces peucetius subsp. caesius,1473,CRW_16S_B_772,,
Rhizobium leguminosarum,1475,CRW_16S_B_7723,Bacteria,
Streptomyces peucetius subsp. caesius,1478,CRW_16S_B_773,,
Streptomyces peucetius subsp. caesius,1478,CRW_16S_B_774,,
Rhizobium sp.,1473,CRW_16S_B_7746,,
Rhizobium sp.,1482,CRW_16S_B_7749,,
Streptomycoides glaucoflavus,1477,CRW_16S_B_775,,
Streptomyces rubrocyanodiastaticus subsp. piger,1475,CRW_16S_B_776,,
Streptomyces roseoverticillatus,1472,CRW_16S_B_777,,
Streptomyces baarnensis,1474,CRW_16S_B_778,,
Rhizobium sp.,1474,CRW_16S_B_7781,,
Rhizobium sp.,1474,CRW_16S_B_7782,,
Rhizobium tropici,1505,CRW_16S_B_7794,Bacteria,
Nocardia cyriacigeorgica,1479,CRW_16S_B_78,Bacteria,Actinobacteria
Streptomyces thermolineatus,1475,CRW_16S_B_780,Bacteria,Actinobacteria
Rickettsia akari,1501,CRW_16S_B_7817,Bacteria,
Rickettsia australis,1491,CRW_16S_B_7819,Bacteria,
Rickettsia bellii,1501,CRW_16S_B_7824,Bacteria,
,1502,CRW_16S_NA_7825,,
Rickettsia canadensis,1502,CRW_16S_B_7826,Bacteria,
Rickettsia canadensis,1502,CRW_16S_B_7827,Bacteria,
Rickettsia conorii,1502,CRW_16S_B_7830,,
Rickettsia honei,1491,CRW_16S_B_7832,Bacteria,
Streptomyces aculeolatus,1477,CRW_16S_B_784,Bacteria,Actinobacteria
Rickettsia prowazekii,1502,CRW_16S_B_7841,Bacteria,
Rickettsia rickettsii,1501,CRW_16S_B_7844,Bacteria,
Rickettsia sibirica,1503,CRW_16S_B_7849,Bacteria,
Rickettsia typhi,1502,CRW_16S_B_7858,Bacteria,
Rickettsia typhi,1502,CRW_16S_B_7859,Bacteria,
Streptomyces paulus,1478,CRW_16S_B_786,,
Rhizobium galegae,1471,CRW_16S_B_7861,,
Streptomyces griseus subsp. formicus,1474,CRW_16S_B_787,,
Rhodopila globiformis,1484,CRW_16S_B_7871,Bacteria,
,1501,CRW_16S_NA_7872,,
,1491,CRW_16S_NA_7874,,
Rhodopseudomonas palustris,1480,CRW_16S_B_7878,Bacteria,
Rhodopseudomonas palustris,1482,CRW_16S_B_7884,Bacteria,
Streptomyces armentosus,1473,CRW_16S_B_789,,
Rhodospirillum rubrum,1477,CRW_16S_B_7900,Bacteria,
Streptomyces anthocyanicus,1477,CRW_16S_B_791,Bacteria,Actinobacteria
Rhizobium sp. TJ167,1505,CRW_16S_B_7913,,
Rhizobium sp. TJ171,1504,CRW_16S_B_7914,,
Rhizobium sp. TJ172,1505,CRW_16S_B_7915,,
Rhizobium sp. TJ173,1506,CRW_16S_B_7916,,
Rhodocista sp. T4,1490,CRW_16S_B_7917,,
Streptomyces violaceoruber,1474,CRW_16S_B_793,Bacteria,Actinobacteria
Sinorhizobium meliloti,1484,CRW_16S_B_7930,,
Sinorhizobium meliloti,1484,CRW_16S_B_7931,,
Sinorhizobium meliloti,1484,CRW_16S_B_7932,,
star-like microcolonies,1480,CRW_16S_B_7933,,
Streptomyces minutiscleroticus,1477,CRW_16S_B_794,Bacteria,Actinobacteria
Streptomyces aurantiacus,1473,CRW_16S_B_797,Bacteria,Actinobacteria
Streptomyces albosporeus subsp. labilomyceticus,1475,CRW_16S_B_798,Bacteria,Actinobacteria
Sphingomonas aurantiaca,1483,CRW_16S_B_7996,Bacteria,
Sphingomonas aerolata,1472,CRW_16S_B_7999,Bacteria,
Rhodococcus sp. SRB1948-A07,1477,CRW_16S_B_8,,
Sinorhizobium fredii,1481,CRW_16S_B_8006,,
Streptomyces carpaticus,1476,CRW_16S_B_801,Bacteria,Actinobacteria
Sinorhizobium meliloti,1480,CRW_16S_B_8014,,
Streptomyces cavourensis subsp. washingtonensis,1477,CRW_16S_B_802,,
Streptomyces champavatii,1474,CRW_16S_B_803,,
Streptomyces chrysomallus subsp. fumigatus,1478,CRW_16S_B_805,Bacteria,Actinobacteria
Proteobacteria sp,1494,CRW_16S_B_8061,,
Streptomyces cinereoruber subsp. fructofermentans,1473,CRW_16S_B_807,,
Streptomyces cinereospinus,1471,CRW_16S_B_808,Bacteria,Actinobacteria
Streptomyces coelicoflavus,1475,CRW_16S_B_810,Bacteria,Actinobacteria
uncultured alpha proteobacterium,1471,CRW_16S_B_8103,,
Streptomyces crystallinus,1476,CRW_16S_B_812,Bacteria,Actinobacteria
Streptomyces diastaticus subsp. ardesiacus,1480,CRW_16S_B_813,,
Streptomyces erumpens,1474,CRW_16S_B_814,,
Zymomonas mobilis,1487,CRW_16S_B_8157,,
Streptomyces djakartensis,1472,CRW_16S_B_817,Bacteria,Actinobacteria
Hydrogenobaculum sp. Y04AAP1,1478,CRW_16S_B_8179,,
Hydrogenobaculum sp. Y04AAS1,1478,CRW_16S_B_8180,,
Hydrogenobaculum sp. Y04ANC1,1478,CRW_16S_B_8181,,
Streptomyces gancidicus,1474,CRW_16S_B_820,Bacteria,Actinobacteria
Streptomyces geysiriensis,1473,CRW_16S_B_821,Bacteria,Actinobacteria
Streptomyces gibsonii,1473,CRW_16S_B_823,,
Streptomyces glaucus,1477,CRW_16S_B_825,Bacteria,Actinobacteria
Hydrogenobacter hydrogenophilus,1503,CRW_16S_B_8252,Bacteria,Aquificae
Streptomyces gobitricini,1477,CRW_16S_B_826,Bacteria,Actinobacteria
Streptomyces levis,1476,CRW_16S_B_830,Bacteria,Actinobacteria
Streptomyces niveoruber,1475,CRW_16S_B_835,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1472,CRW_16S_B_836,Bacteria,Actinobacteria
Streptomyces rameus,1475,CRW_16S_B_839,Bacteria,Actinobacteria
Streptomyces rimosus subsp. paromomycinus,1477,CRW_16S_B_840,,
Streptomyces rubrogriseus,1480,CRW_16S_B_841,Bacteria,Actinobacteria
Streptomyces spororaveus,1473,CRW_16S_B_842,Bacteria,Actinobacteria
Streptomyces tricolor,1474,CRW_16S_B_843,Bacteria,Actinobacteria
Streptomyces tricolor,1473,CRW_16S_B_846,Bacteria,Actinobacteria
Streptomyces violaceorubidus,1474,CRW_16S_B_848,Bacteria,Actinobacteria
Streptomyces tuirus,1477,CRW_16S_B_849,Bacteria,Actinobacteria
Hydrogenobacter thermophilus,1504,CRW_16S_B_8492,Bacteria,Aquificae
Hydrogenobacter thermophilus,1507,CRW_16S_B_8493,Bacteria,Aquificae
bacterium EM-17,1479,CRW_16S_B_8494,,
Streptomyces naraensis,1474,CRW_16S_B_850,,
Streptomyces lividans,1472,CRW_16S_B_852,,
Streptomyces bungoensis,1479,CRW_16S_B_855,Bacteria,Actinobacteria
Enterococcus faecalis,1485,CRW_16S_B_8508,Bacteria,
Lactobacillus sp. B5406,1485,CRW_16S_B_8514,,
Lactococcus lactis subsp. lactis,1489,CRW_16S_B_8518,Bacteria,
Streptococcus dysgalactiae subsp. equisimilis,1476,CRW_16S_B_8519,Bacteria,
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8524,Bacteria,
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8525,Bacteria,
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8526,Bacteria,
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8527,Bacteria,
Lactococcus lactis subsp. lactis,1475,CRW_16S_B_8528,Bacteria,
Lactococcus lactis,1475,CRW_16S_B_8529,,
Lactococcus lactis subsp. lactis,1475,CRW_16S_B_8530,Bacteria,
Lactococcus lactis subsp. lactis,1475,CRW_16S_B_8531,Bacteria,
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8532,,
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8533,,
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8534,,
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8535,Bacteria,
Lactococcus lactis subsp. lactis,1475,CRW_16S_B_8536,Bacteria,
Lactococcus lactis subsp. hordniae,1475,CRW_16S_B_8537,Bacteria,
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8538,,
Streptococcus dysgalactiae,1505,CRW_16S_B_8539,,
Streptomyces ramulosus,1480,CRW_16S_B_860,Bacteria,Actinobacteria
Bacillus asahii,1504,CRW_16S_B_8552,,
Bacillus sp. Kas107-3,1471,CRW_16S_B_8558,,
Bacillus sp. B913-2,1510,CRW_16S_B_8559,,
Geobacillus thermodenitrificans,1504,CRW_16S_B_8563,,
Geobacillus thermodenitrificans,1497,CRW_16S_B_8564,,
Geobacillus thermodenitrificans,1494,CRW_16S_B_8565,,
Geobacillus thermodenitrificans,1501,CRW_16S_B_8566,,
Geobacillus thermodenitrificans,1501,CRW_16S_B_8567,,
Geobacillus thermodenitrificans,1503,CRW_16S_B_8568,,
Geobacillus thermodenitrificans,1493,CRW_16S_B_8569,,
Geobacillus thermodenitrificans,1504,CRW_16S_B_8570,,
Geobacillus thermodenitrificans,1497,CRW_16S_B_8571,,
Geobacillus thermodenitrificans,1504,CRW_16S_B_8572,,
Geobacillus thermodenitrificans,1497,CRW_16S_B_8573,,
Geobacillus thermodenitrificans,1497,CRW_16S_B_8574,,
Geobacillus thermodenitrificans,1497,CRW_16S_B_8575,,
Geobacillus thermodenitrificans,1496,CRW_16S_B_8576,,
Geobacillus toebii,1499,CRW_16S_B_8577,,
Geobacillus toebii,1493,CRW_16S_B_8578,,
Geobacillus toebii,1499,CRW_16S_B_8579,,
Geobacillus toebii,1506,CRW_16S_B_8581,,
Bacillus mycoides,1488,CRW_16S_B_8582,Bacteria,
Bacillus thuringiensis,1490,CRW_16S_B_8583,Bacteria,
Lactococcus lactis subsp. lactis,1491,CRW_16S_B_8586,Bacteria,
Lactococcus lactis subsp. lactis,1489,CRW_16S_B_8587,Bacteria,
Lactococcus lactis subsp. lactis,1489,CRW_16S_B_8588,Bacteria,
Lactococcus lactis subsp. lactis,1491,CRW_16S_B_8589,Bacteria,
Lactococcus lactis,1490,CRW_16S_B_8590,,
Bacillus sp. PAMU-1.13,1504,CRW_16S_B_8591,,
Bacillus sp. JAMB750,1506,CRW_16S_B_8632,,
Enterococcus faecalis,1504,CRW_16S_B_8633,Bacteria,
Lactobacillus sp. MF213,1499,CRW_16S_B_8634,,
Bacillus sp. A4-20-12,1492,CRW_16S_B_8639,,
Dactylosporangium sp. 384E08,1473,CRW_16S_B_87,,
Streptomyces fulvorobeus,1472,CRW_16S_B_870,Bacteria,Actinobacteria
Bacillus sp. ICSC-1,1491,CRW_16S_B_8641,,
Staphylococcus sp. NT N4,1474,CRW_16S_B_8647,,
Halobacillus sp. NT N43,1489,CRW_16S_B_8648,,
Staphylococcus sp. NT N87,1475,CRW_16S_B_8649,,
Halobacillus sp. NT N104,1489,CRW_16S_B_8650,,
Halobacillus sp. NT N143,1487,CRW_16S_B_8651,,
Halobacillus sp. NT N163,1489,CRW_16S_B_8652,,
Halobacillus sp. NT N165,1487,CRW_16S_B_8653,,
Halobacillus sp. NT N168,1487,CRW_16S_B_8654,,
Staphylococcus sp. J22,1475,CRW_16S_B_8655,,
Staphylococcus sp. J33,1475,CRW_16S_B_8656,,
Bacillus sp. SB J81,1488,CRW_16S_B_8657,,
Halobacillus sp. SB J82,1489,CRW_16S_B_8658,,
Bacillus sp. TP72,1510,CRW_16S_B_8660,,
Streptomyces roseoverticillatus,1475,CRW_16S_B_874,,
Streptomyces cinnamoneus,1475,CRW_16S_B_875,,
Streptomyces cinnamoneus,1476,CRW_16S_B_876,,
Lactococcus lactis subsp. cremoris,1479,CRW_16S_B_8714,Bacteria,
Lactobacillus paracasei subsp. tolerans,1492,CRW_16S_B_8720,,
Halobacillus sp. SR5-3,1493,CRW_16S_B_8722,,
Lactobacillus johnsonii,1492,CRW_16S_B_8726,Bacteria,
uncultured bacterium,1510,CRW_16S_B_8728,,
Streptomyces stramineus,1474,CRW_16S_B_879,Bacteria,Actinobacteria
Actinoplanes sp. 384E12,1477,CRW_16S_B_88,,
Streptomyces verne,1474,CRW_16S_B_884,,
Streptomyces antibioticus,1479,CRW_16S_B_885,Bacteria,Actinobacteria
Bacillus sp. M4(KU),1472,CRW_16S_B_8793,,
uncultured bacterium,1510,CRW_16S_B_8794,,
Streptomyces lavendulae subsp. lavendulae,1474,CRW_16S_B_887,Bacteria,Actinobacteria
Streptomyces olivaceus,1474,CRW_16S_B_889,Bacteria,Actinobacteria
Streptococcus thermophilus,1509,CRW_16S_B_8839,,
Streptomyces olivaceus,1475,CRW_16S_B_890,Bacteria,Actinobacteria
Bacillus pseudofirmus,1500,CRW_16S_B_8840,,
Geobacillus thermodenitrificans,1502,CRW_16S_B_8846,,
Staphylococcus lentus,1484,CRW_16S_B_8853,,
Bacillus subtilis,1479,CRW_16S_B_8854,Bacteria,
Bacillus subtilis,1494,CRW_16S_B_8856,Bacteria,
Bacillus pumilus,1503,CRW_16S_B_8857,Bacteria,
Streptomyces phaeochromogenes,1474,CRW_16S_B_892,Bacteria,Actinobacteria
Bacillus cereus,1502,CRW_16S_B_8860,Bacteria,
Bacillus circulans,1510,CRW_16S_B_8862,,
Bacillus subtilis,1510,CRW_16S_B_8863,Bacteria,
Lactobacillus sp. L02,1490,CRW_16S_B_8868,,
Bacillus licheniformis,1472,CRW_16S_B_8869,Bacteria,
Streptomyces hygroscopicus subsp. hygroscopicus,1477,CRW_16S_B_893,Bacteria,Actinobacteria
Staphylococcus lentus,1478,CRW_16S_B_8870,,
Enterococcus faecium,1509,CRW_16S_B_8872,Bacteria,
Streptomyces albus subsp. albus,1476,CRW_16S_B_894,,
Lactobacillus casei,1503,CRW_16S_B_8887,,
Bacillus pocheonensis,1495,CRW_16S_B_8902,,
Bacillus ginsengihumi,1499,CRW_16S_B_8903,,
Bacillus ginsenggisoli,1478,CRW_16S_B_8904,,
Bacillus panaciterrae,1476,CRW_16S_B_8905,,
,1490,CRW_16S_NA_8907,,
Streptococcus dysgalactiae subsp. equisimilis,1471,CRW_16S_B_8915,Bacteria,
Streptomyces rimosus subsp. rimosus,1475,CRW_16S_B_898,,
Streptomyces erythrochromogenes,1473,CRW_16S_B_899,,
Bacillus subtilis,1510,CRW_16S_B_8931,Bacteria,
Bacillus funiculus,1483,CRW_16S_B_8934,,
Bacillus funiculus,1491,CRW_16S_B_8935,,
Bacillus niabensis,1475,CRW_16S_B_8936,,
Bacillus megaterium,1491,CRW_16S_B_8937,,
Bacillus subtilis subsp. subtilis,1475,CRW_16S_B_8938,,
Bacillus circulans,1473,CRW_16S_B_8939,,
Streptomyces diastatochromogenes,1477,CRW_16S_B_900,Bacteria,Actinobacteria
Bacillus megaterium,1477,CRW_16S_B_8940,,
Bacillus pumilus,1474,CRW_16S_B_8941,Bacteria,
Paenibacillus polymyxa,1479,CRW_16S_B_8942,Bacteria,
Streptomyces griseus subsp. rhodochrous,1477,CRW_16S_B_901,,
Aneurinibacillus aneurinilyticus,1482,CRW_16S_B_8954,Bacteria,
Aneurinibacillus migulanus,1483,CRW_16S_B_8957,Bacteria,
Streptomyces flaveus,1477,CRW_16S_B_902,Bacteria,Actinobacteria
Streptomyces fradiae,1477,CRW_16S_B_903,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_8979,,
Streptomyces nitrosporeus,1473,CRW_16S_B_904,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_8980,,
Enterococcus faecalis V583,1504,CRW_16S_B_8981,,
Enterococcus faecalis V583,1504,CRW_16S_B_8982,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_8996,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_8997,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_8998,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_8999,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9000,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9001,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9002,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9003,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9004,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9005,,
Enterococcus faecalis V583,1504,CRW_16S_B_9007,,
Enterococcus faecalis V583,1504,CRW_16S_B_9008,,
Enterococcus faecalis V583,1504,CRW_16S_B_9009,,
Streptomyces gardneri,1479,CRW_16S_B_907,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_9010,,
Streptomyces californicus,1477,CRW_16S_B_908,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9024,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9025,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9026,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9027,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9028,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9029,,
Streptomyces parvus,1477,CRW_16S_B_909,Bacteria,Actinobacteria
Bacillus anthracis str. Ames,1507,CRW_16S_B_9030,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9031,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9033,,
Bacillus anthracis str. Ames,1507,CRW_16S_B_9034,,
Bacillus cereus ATCC 10987,1508,CRW_16S_B_9035,,
Actinoplanes sp. 410A09,1478,CRW_16S_B_91,,
Streptomyces vinaceus,1478,CRW_16S_B_910,Bacteria,Actinobacteria
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9040,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9042,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9044,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9045,,
Streptomyces virginiae,1477,CRW_16S_B_911,Bacteria,Actinobacteria
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9058,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9059,,
Streptomyces sindenensis,1478,CRW_16S_B_912,Bacteria,Actinobacteria
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9060,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9061,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9062,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9063,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9064,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9065,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9066,,
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9067,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9078,,
Streptomyces sakaiensis,1478,CRW_16S_B_914,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9080,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9082,,
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9083,,
Bacillus cereus ATCC 10987,1508,CRW_16S_B_9084,,
Streptomyces flaveolus,1478,CRW_16S_B_915,Bacteria,Actinobacteria
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9099,,
Streptomyces microflavus,1476,CRW_16S_B_916,Bacteria,Actinobacteria
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9100,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9101,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9102,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9103,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9104,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9105,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9106,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9107,,
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9108,,
Streptomyces roseochromogenus,1479,CRW_16S_B_917,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9110,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9111,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9112,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9113,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9114,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9115,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9116,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9118,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9119,,
Streptomyces albogriseolus,1479,CRW_16S_B_918,Bacteria,Actinobacteria
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9120,,
Bacillus thuringiensis serovar konkukian str. 97-2,1510,CRW_16S_B_9122,,
Aerococcus urinae,1481,CRW_16S_B_9123,Bacteria,
Streptomyces griseolus,1476,CRW_16S_B_919,,
Bacillus megaterium,1486,CRW_16S_B_9137,,
Bacillus mycoides,1476,CRW_16S_B_9138,Bacteria,
Bacillus cereus,1508,CRW_16S_B_9139,Bacteria,
Actinoplanes sp. 410E03,1474,CRW_16S_B_92,,
Streptomyces griseolus,1476,CRW_16S_B_920,,
Bacillus thuringiensis,1508,CRW_16S_B_9141,Bacteria,
Bacillus thuringiensis,1506,CRW_16S_B_9142,Bacteria,
Bacillus mycoides,1508,CRW_16S_B_9143,Bacteria,
Bacillus mycoides,1508,CRW_16S_B_9144,Bacteria,
Bacillus cereus,1506,CRW_16S_B_9145,Bacteria,
Bacillus thuringiensis,1496,CRW_16S_B_9148,Bacteria,
Streptomyces ehimensis,1477,CRW_16S_B_921,,
human oral bacterium C23,1472,CRW_16S_B_9155,,
Streptomyces albus subsp. albus,1477,CRW_16S_B_922,,
Bacillus cereus,1485,CRW_16S_B_9162,Bacteria,
Streptomyces rutgersensis subsp. rutgersensis,1475,CRW_16S_B_923,,
Streptomyces ochraceiscleroticus,1477,CRW_16S_B_925,Bacteria,Actinobacteria
Staphylococcus sp. B60,1472,CRW_16S_B_9190,,
uncultured bacterium,1479,CRW_16S_B_9195,,
uncultured bacterium,1471,CRW_16S_B_9196,,
uncultured bacterium,1498,CRW_16S_B_9199,,
Streptomyces alboflavus,1480,CRW_16S_B_926,Bacteria,Actinobacteria
uncultured bacterium,1502,CRW_16S_B_9201,,
Streptococcus sp. oral clone AY020,1505,CRW_16S_B_9206,,
Bacillus licheniformis,1510,CRW_16S_B_9207,Bacteria,
Staphylococcus epidermidis,1503,CRW_16S_B_9215,Bacteria,
uncultured Streptococcus sp.,1471,CRW_16S_B_9218,,
Streptomyces roseochromogenus,1480,CRW_16S_B_928,,
uncultured Lactococcus sp.,1488,CRW_16S_B_9220,,
uncultured Streptococcus sp.,1502,CRW_16S_B_9221,,
uncultured Bacillus sp.,1510,CRW_16S_B_9222,,
uncultured Streptococcus sp.,1503,CRW_16S_B_9223,,
uncultured soil bacterium,1472,CRW_16S_B_9229,,
Streptomyces sayamaensis,1476,CRW_16S_B_929,,
uncultured soil bacterium,1474,CRW_16S_B_9230,,
uncultured soil bacterium,1472,CRW_16S_B_9231,,
uncultured soil bacterium,1474,CRW_16S_B_9232,,
uncultured soil bacterium,1472,CRW_16S_B_9233,,
uncultured soil bacterium,1474,CRW_16S_B_9234,,
uncultured soil bacterium,1474,CRW_16S_B_9235,,
uncultured soil bacterium,1471,CRW_16S_B_9236,,
uncultured soil bacterium,1471,CRW_16S_B_9237,,
Actinoplanes sp. 410E04,1474,CRW_16S_B_93,,
Streptomyces olivochromogenes,1475,CRW_16S_B_930,Bacteria,Actinobacteria
Streptococcus lutetiensis,1473,CRW_16S_B_9241,Bacteria,
Streptomyces albus subsp. albus,1480,CRW_16S_B_932,,
Streptomyces albus subsp. albus,1477,CRW_16S_B_933,,
Bacillus sp. YNPRH2P-2,1481,CRW_16S_B_9279,,
Streptomyces aureofaciens,1476,CRW_16S_B_934,,
Streptomyces cellulosae,1480,CRW_16S_B_935,Bacteria,Actinobacteria
Streptomyces flaveolus,1476,CRW_16S_B_937,Bacteria,Actinobacteria
Arctic sea ice bacterum ARK9973,1501,CRW_16S_B_9315,,
Streptomyces fulvissimus,1476,CRW_16S_B_938,Bacteria,Actinobacteria
Streptomyces griseolus,1477,CRW_16S_B_939,,
Micromonospora sp. 410E05,1477,CRW_16S_B_94,,
Bacillus sp. SVM,1480,CRW_16S_B_9349,,
Streptomyces microflavus,1477,CRW_16S_B_941,Bacteria,Actinobacteria
Bacillaceae bacterium LA28,1490,CRW_16S_B_9352,,
Bacillaceae bacterium LA42,1488,CRW_16S_B_9353,,
Streptomyces luteoverticillatus,1473,CRW_16S_B_942,,
Bacillus pumilus,1481,CRW_16S_B_9363,Bacteria,
Bacillus pumilus,1481,CRW_16S_B_9364,Bacteria,
Streptomyces netropsis,1475,CRW_16S_B_943,Bacteria,Actinobacteria
Bacillus halodurans,1472,CRW_16S_B_9370,,
Bacillus subtilis,1495,CRW_16S_B_9372,Bacteria,
Streptomyces olivaceus,1477,CRW_16S_B_944,Bacteria,Actinobacteria
Bacillus licheniformis,1509,CRW_16S_B_9383,Bacteria,
Streptomyces roseoverticillatus,1472,CRW_16S_B_945,,
uncultured Bacillus sp.,1508,CRW_16S_B_9394,,
Streptococcus halichoeri,1497,CRW_16S_B_9396,Bacteria,
