Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
uncultured bacterium,1484,CRW_16S_B_14701,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14702,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14704,Bacteria,
uncultured bacterium,1498,CRW_16S_B_14707,Bacteria,
uncultured bacterium,1508,CRW_16S_B_14708,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14709,Bacteria,
Streptomyces mutomycini,1478,CRW_16S_B_1477,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14711,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14713,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14715,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14716,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14717,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14718,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14719,Bacteria,
Streptomyces mauvecolor,1478,CRW_16S_B_1478,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14720,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14721,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14722,Bacteria,
uncultured bacterium,1473,CRW_16S_B_14725,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14726,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14727,Bacteria,
uncultured bacterium,1504,CRW_16S_B_14728,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14729,Bacteria,
Streptomyces thioluteus,1476,CRW_16S_B_1479,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14730,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14731,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14732,Bacteria,
uncultured bacterium,1503,CRW_16S_B_14733,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14735,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14736,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14737,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14739,Bacteria,
Streptomyces roseoverticillatus,1486,CRW_16S_B_1480,,
uncultured bacterium,1483,CRW_16S_B_14740,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14741,Bacteria,
uncultured bacterium,1472,CRW_16S_B_14742,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14743,Bacteria,
uncultured bacterium,1474,CRW_16S_B_14744,Bacteria,
uncultured bacterium,1472,CRW_16S_B_14745,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14746,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14747,Bacteria,
uncultured bacterium,1499,CRW_16S_B_14749,Bacteria,
Streptomyces tanashiensis,1478,CRW_16S_B_1481,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14750,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14751,Bacteria,
uncultured bacterium,1479,CRW_16S_B_14753,Bacteria,
uncultured bacterium,1475,CRW_16S_B_14754,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14756,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14757,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14758,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14759,Bacteria,
Streptomyces viridiflavus,1476,CRW_16S_B_1482,,
uncultured bacterium,1486,CRW_16S_B_14760,Bacteria,
uncultured bacterium,1472,CRW_16S_B_14761,Bacteria,
uncultured bacterium,1473,CRW_16S_B_14762,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14764,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14765,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14766,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14767,Bacteria,
uncultured bacterium,1492,CRW_16S_B_14768,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14769,Bacteria,
Streptomyces purpeofuscus,1476,CRW_16S_B_1483,,
uncultured bacterium,1486,CRW_16S_B_14770,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14771,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14772,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14774,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14777,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14778,Bacteria,
Streptomyces violaceolatus,1479,CRW_16S_B_1484,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14782,Bacteria,
uncultured bacterium,1498,CRW_16S_B_14784,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14785,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14786,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14787,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14788,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14789,Bacteria,
Streptomyces rangoonensis,1483,CRW_16S_B_1485,,
uncultured bacterium,1483,CRW_16S_B_14791,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14792,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14793,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14795,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14796,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14797,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14798,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14799,Bacteria,
Streptomyces torulosus,1479,CRW_16S_B_1486,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14800,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14801,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14802,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14803,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14804,Bacteria,
uncultured bacterium,1505,CRW_16S_B_14805,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14806,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14807,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14808,Bacteria,
Streptomyces sporocinereus,1479,CRW_16S_B_1487,,
uncultured bacterium,1481,CRW_16S_B_14811,Bacteria,
uncultured bacterium,1487,CRW_16S_B_14812,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14816,Bacteria,
uncultured bacterium,1487,CRW_16S_B_14818,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14819,Bacteria,
Streptomyces sporoclivatus,1479,CRW_16S_B_1488,Bacteria,
uncultured bacterium,1485,CRW_16S_B_14821,Bacteria,
uncultured bacterium,1486,CRW_16S_B_14823,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14824,Bacteria,
uncultured bacterium,1501,CRW_16S_B_14825,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14826,Bacteria,
uncultured bacterium,1482,CRW_16S_B_14827,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14829,Bacteria,
Streptomyces spororaveus,1477,CRW_16S_B_1489,Bacteria,
uncultured bacterium,1481,CRW_16S_B_14830,Bacteria,
uncultured bacterium,1483,CRW_16S_B_14831,Bacteria,
uncultured bacterium,1484,CRW_16S_B_14832,Bacteria,
uncultured bacterium,1497,CRW_16S_B_14833,Bacteria,
uncultured bacterium,1502,CRW_16S_B_14836,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14837,Bacteria,
uncultured bacterium,1503,CRW_16S_B_14838,Bacteria,
Streptomyces variegatus,1479,CRW_16S_B_1490,Bacteria,
Geobacillus kaustophilus,1474,CRW_16S_B_14844,Bacteria,Firmicutes
Streptomyces viridobrunneus,1478,CRW_16S_B_1491,Bacteria,
Streptomyces rubrogriseus,1479,CRW_16S_B_1492,Bacteria,
Bacillus pumilus,1484,CRW_16S_B_14862,Bacteria,Firmicutes
Bacillus atrophaeus,1484,CRW_16S_B_14869,Bacteria,Firmicutes
Streptomyces violaceorubidus,1478,CRW_16S_B_1493,Bacteria,
Bacillus sp. DK1122,1494,CRW_16S_B_14870,,
Streptomyces syringium,1476,CRW_16S_B_1494,,
Bacillus megaterium,1489,CRW_16S_B_14886,Bacteria,Firmicutes
Streptomyces spinoverrucosus,1477,CRW_16S_B_1495,Bacteria,
Streptomyces pulveraceus,1478,CRW_16S_B_1496,Bacteria,
Staphylococcus sp. LAMI 001,1471,CRW_16S_B_14902,,
Streptomyces sapporonensis,1476,CRW_16S_B_1497,,
Streptomyces rameus,1479,CRW_16S_B_1498,Bacteria,
Kitasatospora kifunensis,1475,CRW_16S_B_15,Bacteria,
Streptomyces roseoverticillatus,1476,CRW_16S_B_1500,,
Streptomyces purpurascens,1479,CRW_16S_B_1501,Bacteria,
uncultured bacterium,1490,CRW_16S_B_14957,Bacteria,
uncultured bacterium,1508,CRW_16S_B_14958,Bacteria,
Streptomyces aurantiacus,1482,CRW_16S_B_1502,Bacteria,
Streptomyces gibsonii,1483,CRW_16S_B_1503,,
Streptomyces glomeratus,1479,CRW_16S_B_1504,Bacteria,
Streptomyces violaceus,1479,CRW_16S_B_1505,Bacteria,
Micromonospora sp. lupac 02,1510,CRW_16S_B_1506,,
Micromonospora sp. lupac 3A,1509,CRW_16S_B_1507,,
uncultured bacterium,1471,CRW_16S_B_15048,Bacteria,
Virgibacillus sp. NHBX5,1478,CRW_16S_B_15052,,
bacterium 8-gw2-6,1481,CRW_16S_B_15053,,
Micromonospora sp. lupac 5B,1509,CRW_16S_B_1512,,
Staphylococcus aureus,1473,CRW_16S_B_15061,Bacteria,Firmicutes
Staphylococcus aureus,1503,CRW_16S_B_15065,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,Bacteria,Firmicutes
Enterococcus faecium,1510,CRW_16S_B_15073,Bacteria,Firmicutes
Lactococcus garvieae,1497,CRW_16S_B_15079,Bacteria,Firmicutes
Micromonospora sp. lupac 07,1510,CRW_16S_B_1514,,
Enterococcus sulfureus,1496,CRW_16S_B_15080,Bacteria,Firmicutes
Enterococcus faecalis,1484,CRW_16S_B_15083,Bacteria,Firmicutes
Enterococcus faecium,1489,CRW_16S_B_15084,Bacteria,Firmicutes
Enterococcus faecalis,1477,CRW_16S_B_15085,Bacteria,Firmicutes
Enterococcus hirae,1496,CRW_16S_B_15087,Bacteria,Firmicutes
Micromonospora sp. lupac 08,1509,CRW_16S_B_1515,,
unidentified eubacterium clone A70,1484,CRW_16S_B_15090,,
Enterococcus sp. P7644,1484,CRW_16S_B_15091,Bacteria,Firmicutes
Exiguobacterium acetylicum,1482,CRW_16S_B_15092,Bacteria,Firmicutes
Exiguobacterium sp.,1473,CRW_16S_B_15094,Bacteria,Firmicutes
Micromonospora sp. lupac 09,1509,CRW_16S_B_1516,,
Gemella haemolysans,1499,CRW_16S_B_15102,Bacteria,Firmicutes
Micromonospora sp. lupac 12,1510,CRW_16S_B_1517,,
Lactobacillus animalis,1507,CRW_16S_B_15126,Bacteria,Firmicutes
Lactobacillus aviarius,1506,CRW_16S_B_15127,Bacteria,Firmicutes
Lactobacillus brevis,1510,CRW_16S_B_15130,Bacteria,Firmicutes
Lactobacillus casei,1499,CRW_16S_B_15135,Bacteria,Firmicutes
Lactobacillus casei,1493,CRW_16S_B_15138,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1496,CRW_16S_B_15145,Bacteria,Firmicutes
Lactococcus garvieae,1475,CRW_16S_B_15146,Bacteria,Firmicutes
Leuconostoc citreum,1479,CRW_16S_B_15147,Bacteria,Firmicutes
Leuconostoc citreum,1490,CRW_16S_B_15148,Bacteria,Firmicutes
Arthrobacter sp. S/4,1493,CRW_16S_B_1521,Bacteria,
Lactococcus lactis,1472,CRW_16S_B_15151,Bacteria,Firmicutes
Lactococcus piscium,1484,CRW_16S_B_15156,Bacteria,Firmicutes
Lactococcus plantarum,1477,CRW_16S_B_15157,Bacteria,Firmicutes
Lactococcus raffinolactis,1479,CRW_16S_B_15158,Bacteria,Firmicutes
Leuconostoc fallax,1505,CRW_16S_B_15159,Bacteria,Firmicutes
Leuconostoc lactis,1499,CRW_16S_B_15160,Bacteria,Firmicutes
Leuconostoc mesenteroides,1494,CRW_16S_B_15161,Bacteria,Firmicutes
Oenococcus oeni,1510,CRW_16S_B_15164,Bacteria,Firmicutes
Lactobacillus delbrueckii,1488,CRW_16S_B_15167,Bacteria,Firmicutes
Listeria grayi,1494,CRW_16S_B_15190,Bacteria,Firmicutes
Listeria innocua,1474,CRW_16S_B_15191,Bacteria,Firmicutes
Listeria ivanovii,1492,CRW_16S_B_15193,Bacteria,Firmicutes
Listeria monocytogenes,1474,CRW_16S_B_15195,Bacteria,Firmicutes
Listeria grayi,1495,CRW_16S_B_15199,Bacteria,Firmicutes
Listeria welshimeri,1492,CRW_16S_B_15201,Bacteria,Firmicutes
Lactobacillus mali,1504,CRW_16S_B_15206,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1499,CRW_16S_B_15207,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1502,CRW_16S_B_15208,Bacteria,Firmicutes
Lactobacillus murinus,1492,CRW_16S_B_15209,Bacteria,Firmicutes
Lactobacillus paracasei,1500,CRW_16S_B_15212,Bacteria,Firmicutes
Lactobacillus paracasei,1476,CRW_16S_B_15214,Bacteria,Firmicutes
Lactobacillus panis,1490,CRW_16S_B_15215,Bacteria,Firmicutes
Lactobacillus plantarum,1507,CRW_16S_B_15217,Bacteria,Firmicutes
Rhodococcus wratislaviensis,1488,CRW_16S_B_1529,Bacteria,
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Arthrobacter sp. R-20809,1478,CRW_16S_B_1530,Bacteria,
Marinococcus albus,1489,CRW_16S_B_15240,,
Paenibacillus amylolyticus,1508,CRW_16S_B_15249,Bacteria,Firmicutes
Rhodococcus sp. R-20813,1472,CRW_16S_B_1531,Bacteria,
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Arthrobacter sp. R-20814,1481,CRW_16S_B_1532,Bacteria,
Paenibacillus macerans,1496,CRW_16S_B_15265,Bacteria,Firmicutes
Paenibacillus macquariensis,1497,CRW_16S_B_15269,Bacteria,Firmicutes
Paenibacillus polymyxa,1491,CRW_16S_B_15273,Bacteria,Firmicutes
Paenibacillus validus,1483,CRW_16S_B_15278,Bacteria,Firmicutes
Planomicrobium okeanokoites,1472,CRW_16S_B_15287,Bacteria,Firmicutes
Arthrobacter sp. R-22897,1476,CRW_16S_B_1536,Bacteria,
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Staphylococcus piscifermentans,1493,CRW_16S_B_15316,Bacteria,Firmicutes
Brachybacterium sp. R-23117,1478,CRW_16S_B_1538,Bacteria,
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15322,Bacteria,Firmicutes
Sporolactobacillus laevis,1483,CRW_16S_B_15324,,
Sporolactobacillus laevis,1483,CRW_16S_B_15325,,
Sporolactobacillus laevis,1484,CRW_16S_B_15326,,
Sporolactobacillus laevis,1485,CRW_16S_B_15327,,
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15329,Bacteria,Firmicutes
Arthrobacter sp. R-23173,1476,CRW_16S_B_1539,Bacteria,
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
,1491,CRW_16S_NA_15332,,
Staphylococcus sp. LMG 21006,1504,CRW_16S_B_15335,Bacteria,Firmicutes
Verrucosispora sp. 431C08,1478,CRW_16S_B_154,,
Streptococcus anginosus,1503,CRW_16S_B_15350,Bacteria,Firmicutes
Streptococcus bovis,1491,CRW_16S_B_15359,,
Streptococcus parasanguinis,1481,CRW_16S_B_15380,Bacteria,Firmicutes
Arthrobacter sp. 68m,1481,CRW_16S_B_1545,,
Streptococcus sanguinis,1481,CRW_16S_B_15398,Bacteria,Firmicutes
Rhodococcus triatomae,1486,CRW_16S_B_1546,Bacteria,
Staphylococcus aerophilus,1501,CRW_16S_B_15407,,
Rhodococcus triatomae,1489,CRW_16S_B_1547,Bacteria,
Staphylococcus aureus,1500,CRW_16S_B_15412,Bacteria,Firmicutes
Nocardia elegans,1483,CRW_16S_B_1548,Bacteria,
Nocardia elegans,1479,CRW_16S_B_1549,Bacteria,
Verrucosispora sp. 431C09,1477,CRW_16S_B_155,,
Arthrobacter sp. J06,1480,CRW_16S_B_1550,,
Staphylococcus epidermidis,1499,CRW_16S_B_15440,Bacteria,Firmicutes
Arthrobacter sp. J64,1478,CRW_16S_B_1551,,
Staphylococcus muscae,1500,CRW_16S_B_15451,Bacteria,Firmicutes
Staphylococcus saprophyticus,1498,CRW_16S_B_15456,Bacteria,Firmicutes
Arthrobacter sp. T70,1478,CRW_16S_B_1552,,
Staphylococcus sp.,1510,CRW_16S_B_15463,Bacteria,Firmicutes
bacterium ALV,1477,CRW_16S_B_15467,,
Lactobacillus thermophilus,1493,CRW_16S_B_15469,,
Vagococcus fluvialis,1486,CRW_16S_B_15480,Bacteria,Firmicutes
Vagococcus salmoninarum,1492,CRW_16S_B_15481,Bacteria,Firmicutes
Actinoplanes garbadinensis,1483,CRW_16S_B_1556,Bacteria,
Arthrobacter sp. 68b,1481,CRW_16S_B_1564,,
Arthrobacter sp. 83b,1484,CRW_16S_B_1565,,
Arthrobacter sp. 85,1484,CRW_16S_B_1566,,
Arthrobacter sp. 94,1484,CRW_16S_B_1567,,
Arthrobacter sp. 96,1484,CRW_16S_B_1568,,
Arthrobacter sp. MC8M6,1478,CRW_16S_B_1569,,
Citricoccus sp. KGN4,1482,CRW_16S_B_1570,,
Arthrobacter sp. CK22,1474,CRW_16S_B_1571,Bacteria,
Streptomyces marokkonensis,1479,CRW_16S_B_1573,Bacteria,
Streptomyces paresii,1478,CRW_16S_B_1574,Bacteria,
Actinoplanes kinshanensis,1510,CRW_16S_B_1587,Bacteria,
Actinoplanes liguriae,1488,CRW_16S_B_1588,,
Rhodococcus sp. S1-2,1485,CRW_16S_B_1596,,
Rhodococcus sp. S2-2,1487,CRW_16S_B_1597,,
Rhodococcus sp. S5-3,1485,CRW_16S_B_1598,,
Rhodococcus sp. ZC-3,1474,CRW_16S_B_1599,,
Citricoccus sp. 3054,1483,CRW_16S_B_1600,Bacteria,
Citricoccus sp. 3056,1492,CRW_16S_B_1601,Bacteria,
Nocardiopsis sp. 7326,1496,CRW_16S_B_1603,,
Micrococcus indicus,1479,CRW_16S_B_1617,Bacteria,
Streptomyces tumenensis,1485,CRW_16S_B_1620,Bacteria,
Arthrobacter sp. IN13,1484,CRW_16S_B_1622,,
Arthrobacter sp. VP3,1487,CRW_16S_B_1623,,
Arthrobacter sp. PRH1,1487,CRW_16S_B_1624,,
Arthrobacter gandavensis,1482,CRW_16S_B_1631,Bacteria,
Streptomyces sp. OS-132.a,1478,CRW_16S_B_1636,,
Streptomyces sp. OS-135,1477,CRW_16S_B_1637,,
Micrococcus luteus,1475,CRW_16S_B_1638,Bacteria,
Streptomyces sp. OS-149,1479,CRW_16S_B_1639,,
Streptomyces sp. OS-150,1477,CRW_16S_B_1640,,
Micrococcus luteus,1477,CRW_16S_B_1641,Bacteria,
Streptomyces sp. 434D01,1476,CRW_16S_B_165,,
Actinoplanes missouriensis,1484,CRW_16S_B_1667,Bacteria,
Dactylosporangium sp. 434D06,1473,CRW_16S_B_167,,
Amycolatopsis sp.,1471,CRW_16S_B_1674,Bacteria,
Arthrobacter nitroguajacolicus,1488,CRW_16S_B_1675,,
Acidaminococcus fermentans,1506,CRW_16S_B_15495,Bacteria,Firmicutes
Acidaminococcus fermentans,1488,CRW_16S_B_15497,Bacteria,Firmicutes
Clostridium perfringens,1485,CRW_16S_B_15506,Bacteria,Firmicutes
Heliobacillus mobilis,1482,CRW_16S_B_15516,Bacteria,Firmicutes
Actinoplanes palleronii,1508,CRW_16S_B_1693,Bacteria,
Actinoplanes pallidoaurantiacus,1487,CRW_16S_B_1694,Bacteria,
Anaerobranca horikoshii,1473,CRW_16S_B_15563,Bacteria,Firmicutes
Acetohalobium arabaticum,1475,CRW_16S_B_15565,Bacteria,Firmicutes
Acetitomaculum ruminis,1480,CRW_16S_B_15568,Bacteria,Firmicutes
Arthrobacter pascens,1474,CRW_16S_B_1695,Bacteria,
Actinoplanes penicillatus,1484,CRW_16S_B_1696,Bacteria,
Ammonifex degensii,1502,CRW_16S_B_15581,,
Clostridium perfringens str. 13,1506,CRW_16S_B_15590,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15591,Bacteria,Firmicutes
uncultured bacterium,1504,CRW_16S_B_15597,Bacteria,
Clostridium butyricum,1499,CRW_16S_B_15610,Bacteria,Firmicutes
Clostridium paraputrificum,1509,CRW_16S_B_15611,Bacteria,Firmicutes
Mycobacterium sp. MU99402,1476,CRW_16S_B_17,,
Streptomyces sp. 434G08,1472,CRW_16S_B_170,,
Actinoplanes philippinensis,1504,CRW_16S_B_1702,Bacteria,
Actinoplanes utahensis,1508,CRW_16S_B_1705,Bacteria,
Actinoplanes purpeobrunneus,1487,CRW_16S_B_1706,Bacteria,
Actinoplanes pyriformis,1508,CRW_16S_B_1707,Bacteria,
Arthrobacter agilis,1482,CRW_16S_B_1708,Bacteria,
Arthrobacter atrocyaneus,1472,CRW_16S_B_1709,,
Dactylosporangium sp. 434H10,1478,CRW_16S_B_171,,
Arthrobacter aurescens,1480,CRW_16S_B_1710,,
Arthrobacter citreus,1475,CRW_16S_B_1711,Bacteria,
Arthrobacter crystallopoietes,1472,CRW_16S_B_1712,Bacteria,
Arthrobacter histidinolovorans,1480,CRW_16S_B_1715,,
Arthrobacter ilicis,1486,CRW_16S_B_1716,,
Arthrobacter nicotianae,1472,CRW_16S_B_1717,,
Arthrobacter oxydans,1486,CRW_16S_B_1719,,
Actinoplanes sp. 306E12,1471,CRW_16S_B_172,,
Arthrobacter pascens,1474,CRW_16S_B_1720,Bacteria,
Arthrobacter polychromogenes,1472,CRW_16S_B_1721,,
Arthrobacter protophormiae,1473,CRW_16S_B_1722,,
Clostridium perfringens str. 13,1506,CRW_16S_B_15846,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15847,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15848,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15849,Bacteria,Firmicutes
Arthrobacter ramosus,1473,CRW_16S_B_1723,Bacteria,
Clostridium perfringens str. 13,1507,CRW_16S_B_15850,Bacteria,Firmicutes
Clostridium perfringens str. 13,1507,CRW_16S_B_15851,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15852,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15854,Bacteria,Firmicutes
Butyrivibrio crossotus,1473,CRW_16S_B_15855,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1501,CRW_16S_B_15858,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1503,CRW_16S_B_15859,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1477,CRW_16S_B_15860,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1481,CRW_16S_B_15861,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1475,CRW_16S_B_15862,Bacteria,Firmicutes
Clostridium acidurici,1505,CRW_16S_B_15874,,
Clostridium aldrichii,1508,CRW_16S_B_15876,,
Clostridium aminophilum,1477,CRW_16S_B_15879,,
Arthrobacter sulfureus,1478,CRW_16S_B_1726,,
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15885,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15886,Bacteria,Firmicutes
Clostridium beijerinckii,1503,CRW_16S_B_15888,Bacteria,Firmicutes
Clostridium beijerinckii,1504,CRW_16S_B_15889,Bacteria,Firmicutes
Arthrobacter uratoxydans,1484,CRW_16S_B_1727,,
Clostridium bifermentans,1498,CRW_16S_B_15896,,
Clostridium botulinum,1508,CRW_16S_B_15905,Bacteria,Firmicutes
Clostridium botulinum,1505,CRW_16S_B_15906,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15907,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15908,Bacteria,Firmicutes
Clostridium botulinum A,1504,CRW_16S_B_15909,Bacteria,Firmicutes
Clostridium botulinum B,1503,CRW_16S_B_15910,Bacteria,Firmicutes
Clostridium botulinum,1509,CRW_16S_B_15911,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15912,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15916,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15917,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15918,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15919,Bacteria,Firmicutes
Clostridium cellobioparum,1510,CRW_16S_B_15925,,
Clostridium cellulosi,1500,CRW_16S_B_15928,,
Clostridium cellulovorans,1506,CRW_16S_B_15929,Bacteria,Firmicutes
Clostridium cellulovorans,1506,CRW_16S_B_15930,Bacteria,Firmicutes
Clostridium chartatabidum,1500,CRW_16S_B_15931,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium clostridioforme,1478,CRW_16S_B_15933,,
Clostridium coccoides,1480,CRW_16S_B_15935,,
Clostridium collagenovorans,1506,CRW_16S_B_15937,Bacteria,Firmicutes
Clostridium colinum,1473,CRW_16S_B_15938,,
Clostridium corinoforum,1500,CRW_16S_B_15939,Bacteria,Firmicutes
,1503,CRW_16S_NA_15942,,
Clostridium felsineum,1492,CRW_16S_B_15947,Bacteria,Firmicutes
Actinoplanes roseosporangius,1510,CRW_16S_B_1733,Bacteria,
Clostridium ghonii,1501,CRW_16S_B_15950,,
Clostridium grantii,1494,CRW_16S_B_15952,Bacteria,Firmicutes
Clostridium herbivorans,1481,CRW_16S_B_15956,,
Arthrobacter roseus,1477,CRW_16S_B_1734,Bacteria,
Clostridium irregulare,1495,CRW_16S_B_15961,,
Clostridium lentocellum,1508,CRW_16S_B_15965,,
Clostridium litorale,1507,CRW_16S_B_15968,,
Clostridium lituseburense,1487,CRW_16S_B_15969,,
Arthrobacter roseus,1477,CRW_16S_B_1735,Bacteria,
Arthrobacter sp. 19503,1478,CRW_16S_B_1736,Bacteria,
Clostridium novyi,1504,CRW_16S_B_15983,Bacteria,Firmicutes
Clostridium oroticum,1509,CRW_16S_B_15988,,
Clostridium pascui,1471,CRW_16S_B_15991,Bacteria,Firmicutes
Clostridium pasteurianum,1486,CRW_16S_B_15992,Bacteria,Firmicutes
Clostridium polysaccharolyticum,1509,CRW_16S_B_15998,,
Arthrobacter sp. LMG 20239,1477,CRW_16S_B_1738,Bacteria,
Clostridium proteolyticum,1506,CRW_16S_B_16005,,
Clostridium puniceum,1491,CRW_16S_B_16007,Bacteria,Firmicutes
Clostridium purinilyticum,1491,CRW_16S_B_16008,,
Dendrosporobacter quercicolus,1503,CRW_16S_B_16010,Bacteria,Firmicutes
Clostridium quinii,1477,CRW_16S_B_16011,Bacteria,Firmicutes
Clostridium sardiniense,1503,CRW_16S_B_16014,Bacteria,Firmicutes
Clostridium septicum,1507,CRW_16S_B_16016,Bacteria,Firmicutes
Clostridium sp.,1493,CRW_16S_B_16018,Bacteria,Firmicutes
Actinoplanes sp. 310C12,1475,CRW_16S_B_174,,
