Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Bacillus thuringiensis,1403,CRW_16S_B_12979,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12980,Bacteria,Firmicutes
Bacillus thuringiensis,1403,CRW_16S_B_12981,Bacteria,Firmicutes
Bacillus thuringiensis,1403,CRW_16S_B_12982,Bacteria,Firmicutes
Bacillus thuringiensis,1430,CRW_16S_B_12983,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12984,Bacteria,Firmicutes
Bacillus thuringiensis,1417,CRW_16S_B_12985,Bacteria,Firmicutes
Bacillus thuringiensis,1423,CRW_16S_B_12986,Bacteria,Firmicutes
Bacillus cereus,1417,CRW_16S_B_12988,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12990,Bacteria,Firmicutes
Bacillus cereus,1421,CRW_16S_B_12991,Bacteria,Firmicutes
Bacillus cereus,1424,CRW_16S_B_12992,Bacteria,Firmicutes
Bacillus cereus,1407,CRW_16S_B_12993,Bacteria,Firmicutes
Bacillus horikoshii,1453,CRW_16S_B_12994,Bacteria,Firmicutes
Bacillus horikoshii,1457,CRW_16S_B_12995,Bacteria,Firmicutes
Bacillus cereus,1422,CRW_16S_B_12996,Bacteria,Firmicutes
Bacillus subtilis,1450,CRW_16S_B_12997,Bacteria,Firmicutes
Bacillus cereus,1405,CRW_16S_B_12998,Bacteria,Firmicutes
Bacillus cereus,1403,CRW_16S_B_13001,Bacteria,Firmicutes
Bacillus cereus,1415,CRW_16S_B_13002,Bacteria,Firmicutes
Bacillus cereus,1423,CRW_16S_B_13003,Bacteria,Firmicutes
Bacillus cereus,1419,CRW_16S_B_13004,Bacteria,Firmicutes
Bacillus cereus,1415,CRW_16S_B_13005,Bacteria,Firmicutes
Bacillus cereus,1418,CRW_16S_B_13006,Bacteria,Firmicutes
Bacillus cereus,1417,CRW_16S_B_13007,Bacteria,Firmicutes
Bacillus cereus,1407,CRW_16S_B_13008,Bacteria,Firmicutes
Mycobacterium lacus,1470,CRW_16S_B_1307,Bacteria,
Bacillus cereus,1418,CRW_16S_B_13010,Bacteria,Firmicutes
Bacillus pumilus,1413,CRW_16S_B_13012,Bacteria,Firmicutes
Bacillus pumilus,1419,CRW_16S_B_13013,Bacteria,Firmicutes
Bacillus megaterium,1435,CRW_16S_B_13015,Bacteria,Firmicutes
Bacillus megaterium,1420,CRW_16S_B_13016,Bacteria,Firmicutes
Bacillus subtilis,1412,CRW_16S_B_13017,Bacteria,Firmicutes
Bacillus mycoides,1411,CRW_16S_B_13018,Bacteria,Firmicutes
Bacillus licheniformis,1433,CRW_16S_B_13031,Bacteria,Firmicutes
Bacillus subtilis,1430,CRW_16S_B_13032,Bacteria,Firmicutes
Bacillus sp. CDB3,1423,CRW_16S_B_13037,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1409,CRW_16S_B_13051,Bacteria,Firmicutes
uncultured Bacillus sp.,1409,CRW_16S_B_13052,Bacteria,Firmicutes
uncultured bacterium,1410,CRW_16S_B_13056,Bacteria,
uncultured bacterium,1410,CRW_16S_B_13057,Bacteria,
uncultured bacterium,1407,CRW_16S_B_13058,Bacteria,
uncultured bacterium,1409,CRW_16S_B_13059,Bacteria,
uncultured bacterium,1410,CRW_16S_B_13060,Bacteria,
Bacillus subtilis,1420,CRW_16S_B_13061,Bacteria,Firmicutes
Bacillus subtilis,1440,CRW_16S_B_13065,Bacteria,Firmicutes
Bacillus sp. Y17,1430,CRW_16S_B_13067,Bacteria,Firmicutes
Streptococcus agalactiae,1465,CRW_16S_B_13071,Bacteria,Firmicutes
Streptococcus canis,1462,CRW_16S_B_13072,Bacteria,Firmicutes
Streptococcus didelphis,1451,CRW_16S_B_13073,Bacteria,Firmicutes
Streptococcus iniae,1466,CRW_16S_B_13074,Bacteria,Firmicutes
Streptococcus sanguinis,1420,CRW_16S_B_13075,Bacteria,Firmicutes
Streptococcus suis,1476,CRW_16S_B_13076,Bacteria,Firmicutes
Streptococcus urinalis,1476,CRW_16S_B_13077,Bacteria,Firmicutes
Streptococcus porcinus,1472,CRW_16S_B_13078,Bacteria,Firmicutes
Streptococcus porcinus,1449,CRW_16S_B_13079,Bacteria,Firmicutes
Streptococcus porcinus,1472,CRW_16S_B_13080,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13081,Bacteria,Firmicutes
Streptococcus porcinus,1436,CRW_16S_B_13082,Bacteria,Firmicutes
Streptococcus porcinus,1468,CRW_16S_B_13083,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1472,CRW_16S_B_13084,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13085,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1440,CRW_16S_B_13086,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1472,CRW_16S_B_13087,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1475,CRW_16S_B_13088,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1455,CRW_16S_B_13089,Bacteria,Firmicutes
Mycobacterium sp. Ellin142,1430,CRW_16S_B_1315,Bacteria,
Streptococcus pseudoporcinus,1474,CRW_16S_B_13091,Bacteria,Firmicutes
Streptococcus pseudoporcinus,1456,CRW_16S_B_13092,Bacteria,Firmicutes
uncultured bacterium,1473,CRW_16S_B_13108,Bacteria,
Bacillus subtilis,1455,CRW_16S_B_13139,Bacteria,Firmicutes
Bacillus sp. M9D,1422,CRW_16S_B_13140,Bacteria,Firmicutes
Bacillus sp. M9H,1464,CRW_16S_B_13142,Bacteria,Firmicutes
Bacillus thuringiensis,1405,CRW_16S_B_13161,Bacteria,Firmicutes
Bacillus thuringiensis,1418,CRW_16S_B_13163,Bacteria,Firmicutes
Bacillus thuringiensis,1426,CRW_16S_B_13164,Bacteria,Firmicutes
Bacillus cereus,1401,CRW_16S_B_13165,Bacteria,Firmicutes
Bacillus cereus,1406,CRW_16S_B_13167,Bacteria,Firmicutes
Arthrobacter sp. Ellin178,1432,CRW_16S_B_1324,Bacteria,
Rhodococcus maanshanensis,1411,CRW_16S_B_1327,Bacteria,
Streptococcus porcinus,1454,CRW_16S_B_13226,Bacteria,Firmicutes
Rhodococcus aetherivorans,1409,CRW_16S_B_1329,Bacteria,
Lactococcus lactis,1434,CRW_16S_B_13230,Bacteria,Firmicutes
Rhodococcus aetherivorans,1410,CRW_16S_B_1330,Bacteria,
Bacillus firmus,1425,CRW_16S_B_13256,Bacteria,Firmicutes
Nocardia caishijiensis,1426,CRW_16S_B_1332,Bacteria,
Bacillus sp. B5-4b,1426,CRW_16S_B_13265,Bacteria,Firmicutes
Staphylococcus xylosus,1422,CRW_16S_B_13277,Bacteria,Firmicutes
Streptomyces cyaneogriseus,1436,CRW_16S_B_1335,Bacteria,
Staphylococcus succinus,1412,CRW_16S_B_13292,Bacteria,Firmicutes
Bacillus licheniformis,1476,CRW_16S_B_13293,Bacteria,Firmicutes
Bacillus flexus,1455,CRW_16S_B_13298,Bacteria,Firmicutes
Bacillus pumilus,1450,CRW_16S_B_13299,Bacteria,Firmicutes
Bacillus subtilis,1452,CRW_16S_B_13300,Bacteria,Firmicutes
Bacillus granadensis,1473,CRW_16S_B_13319,Bacteria,Firmicutes
Streptomyces tuirus,1455,CRW_16S_B_1338,Bacteria,
Bacillus cereus,1476,CRW_16S_B_13321,Bacteria,Firmicutes
Staphylococcus sp. PN/Y,1416,CRW_16S_B_13339,Bacteria,Firmicutes
Enterococcus faecium,1460,CRW_16S_B_13351,Bacteria,Firmicutes
Enterococcus saccharolyticus,1480,CRW_16S_B_13353,Bacteria,Firmicutes
Lactobacillus casei,1464,CRW_16S_B_13358,Bacteria,Firmicutes
Bacillus cereus,1444,CRW_16S_B_13366,Bacteria,Firmicutes
Bacillus cereus,1475,CRW_16S_B_13368,Bacteria,Firmicutes
Bacillus cereus,1476,CRW_16S_B_13370,Bacteria,Firmicutes
Paenibacillus polymyxa,1427,CRW_16S_B_13371,Bacteria,Firmicutes
Streptomyces cyanocolor,1404,CRW_16S_B_1344,Bacteria,
Bacillus megaterium,1431,CRW_16S_B_13382,Bacteria,Firmicutes
Bacillus sp. CNJ796 PL04,1457,CRW_16S_B_13385,Bacteria,Firmicutes
Streptomyces cyanogenus,1443,CRW_16S_B_1345,Bacteria,
Streptomyces rubrogriseus,1421,CRW_16S_B_1346,Bacteria,
Halobacillus sp. YT222,1434,CRW_16S_B_13414,Bacteria,Firmicutes
Bacillus cereus,1454,CRW_16S_B_13418,Bacteria,Firmicutes
Rhodococcus erythropolis,1453,CRW_16S_B_1350,Bacteria,
Mycobacterium peregrinum,1460,CRW_16S_B_1351,Bacteria,
Enterococcus faecalis,1414,CRW_16S_B_13457,Bacteria,Firmicutes
Nocardiopsis tangguensis,1470,CRW_16S_B_1352,Bacteria,
Bacillus megaterium,1464,CRW_16S_B_13461,Bacteria,Firmicutes
uncultured bacterium,1415,CRW_16S_B_13489,Bacteria,
Bacillus thuringiensis,1453,CRW_16S_B_13505,Bacteria,Firmicutes
Bacillus megaterium,1476,CRW_16S_B_13529,Bacteria,Firmicutes
uncultured bacterium,1475,CRW_16S_B_13541,Bacteria,
Actinoplanes globisporus,1452,CRW_16S_B_1376,Bacteria,
Agromyces fucosus,1466,CRW_16S_B_1379,Bacteria,
Agromyces mediolanus,1447,CRW_16S_B_1382,Bacteria,
Bacillus cereus,1468,CRW_16S_B_13765,Bacteria,Firmicutes
Bacillus cereus,1467,CRW_16S_B_13767,Bacteria,Firmicutes
Bacillus cereus,1472,CRW_16S_B_13768,Bacteria,Firmicutes
Bacillus cereus,1476,CRW_16S_B_13769,Bacteria,Firmicutes
Agromyces mediolanus,1466,CRW_16S_B_1383,Bacteria,
Bacillus megaterium,1443,CRW_16S_B_13773,Bacteria,Firmicutes
Agromyces mediolanus,1472,CRW_16S_B_1384,Bacteria,
Agromyces succinolyticus,1469,CRW_16S_B_1386,Bacteria,
Actinoplanes ianthinogenes,1444,CRW_16S_B_1388,Bacteria,
Bacillus subtilis,1445,CRW_16S_B_13825,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13846,Bacteria,Firmicutes
Bacillus subtilis,1438,CRW_16S_B_13847,Bacteria,Firmicutes
Bacillus subtilis,1431,CRW_16S_B_13848,Bacteria,Firmicutes
Bacillus subtilis,1444,CRW_16S_B_13849,Bacteria,Firmicutes
uncultured bacterium,1479,CRW_16S_B_13873,Bacteria,
uncultured bacterium,1427,CRW_16S_B_13874,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13875,Bacteria,
uncultured bacterium,1480,CRW_16S_B_13876,Bacteria,
uncultured bacterium,1474,CRW_16S_B_13881,Bacteria,
uncultured bacterium,1446,CRW_16S_B_13884,Bacteria,
uncultured bacterium,1479,CRW_16S_B_13885,Bacteria,
uncultured bacterium,1420,CRW_16S_B_13886,Bacteria,
uncultured bacterium,1479,CRW_16S_B_13889,Bacteria,
uncultured bacterium,1461,CRW_16S_B_13899,Bacteria,
uncultured bacterium,1472,CRW_16S_B_13903,Bacteria,
uncultured bacterium,1459,CRW_16S_B_13905,Bacteria,
uncultured bacterium,1455,CRW_16S_B_13908,Bacteria,
uncultured bacterium,1472,CRW_16S_B_13909,Bacteria,
uncultured bacterium,1476,CRW_16S_B_13911,Bacteria,
uncultured bacterium,1477,CRW_16S_B_13921,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13924,Bacteria,
uncultured bacterium,1476,CRW_16S_B_13925,Bacteria,
uncultured bacterium,1463,CRW_16S_B_13926,Bacteria,
uncultured bacterium,1472,CRW_16S_B_13928,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13929,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13931,Bacteria,
uncultured bacterium,1476,CRW_16S_B_13934,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13936,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13937,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13938,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13939,Bacteria,
Kitasatospora cystarginea,1476,CRW_16S_B_14,Bacteria,
uncultured bacterium,1463,CRW_16S_B_13940,Bacteria,
uncultured bacterium,1409,CRW_16S_B_13941,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13942,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13943,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13944,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13945,Bacteria,
uncultured bacterium,1459,CRW_16S_B_13946,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13947,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13949,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13950,Bacteria,
uncultured bacterium,1462,CRW_16S_B_13951,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13952,Bacteria,
uncultured bacterium,1463,CRW_16S_B_13953,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13954,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13955,Bacteria,
uncultured bacterium,1468,CRW_16S_B_13956,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13957,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13959,Bacteria,
uncultured bacterium,1468,CRW_16S_B_13960,Bacteria,
uncultured bacterium,1462,CRW_16S_B_13961,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13962,Bacteria,
uncultured bacterium,1468,CRW_16S_B_13963,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13964,Bacteria,
uncultured bacterium,1469,CRW_16S_B_13965,Bacteria,
uncultured bacterium,1470,CRW_16S_B_13966,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13967,Bacteria,
uncultured bacterium,1468,CRW_16S_B_13969,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13970,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13971,Bacteria,
uncultured bacterium,1480,CRW_16S_B_13972,Bacteria,
uncultured bacterium,1463,CRW_16S_B_13975,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13976,Bacteria,
uncultured bacterium,1462,CRW_16S_B_13978,Bacteria,
Kitasatospora recifensis,1479,CRW_16S_B_1404,Bacteria,
uncultured bacterium,1466,CRW_16S_B_13980,Bacteria,
uncultured bacterium,1476,CRW_16S_B_13982,Bacteria,
uncultured bacterium,1462,CRW_16S_B_13983,Bacteria,
uncultured bacterium,1473,CRW_16S_B_13984,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13985,Bacteria,
uncultured bacterium,1463,CRW_16S_B_13987,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13988,Bacteria,
uncultured bacterium,1478,CRW_16S_B_13989,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13990,Bacteria,
uncultured bacterium,1480,CRW_16S_B_13991,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13992,Bacteria,
uncultured bacterium,1467,CRW_16S_B_13994,Bacteria,
uncultured bacterium,1469,CRW_16S_B_13995,Bacteria,
uncultured bacterium,1465,CRW_16S_B_13996,Bacteria,
uncultured bacterium,1464,CRW_16S_B_13997,Bacteria,
uncultured bacterium,1460,CRW_16S_B_13998,Bacteria,
uncultured bacterium,1461,CRW_16S_B_13999,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14000,Bacteria,
uncultured bacterium,1461,CRW_16S_B_14002,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14003,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14005,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14006,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14007,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14008,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14009,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14012,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14013,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14014,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14015,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14016,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14017,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14018,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14019,Bacteria,
Rhodococcus sp. BH2-N1,1431,CRW_16S_B_1408,Bacteria,
uncultured bacterium,1459,CRW_16S_B_14020,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14022,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14023,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14024,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14027,Bacteria,
uncultured bacterium,1462,CRW_16S_B_14028,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14029,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14031,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14032,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14033,Bacteria,
uncultured bacterium,1477,CRW_16S_B_14034,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14035,Bacteria,
uncultured bacterium,1475,CRW_16S_B_14036,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14038,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14042,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14044,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14045,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14046,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14050,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14051,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14052,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14056,Bacteria,
uncultured bacterium,1462,CRW_16S_B_14059,Bacteria,
uncultured bacterium,1460,CRW_16S_B_14061,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14062,Bacteria,
uncultured bacterium,1462,CRW_16S_B_14063,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14064,Bacteria,
uncultured bacterium,1459,CRW_16S_B_14065,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14066,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14067,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14068,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14071,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14072,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14073,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14076,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14078,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14079,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14080,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14081,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14082,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14083,Bacteria,
uncultured bacterium,1476,CRW_16S_B_14084,Bacteria,
uncultured bacterium,1451,CRW_16S_B_14085,Bacteria,
uncultured bacterium,1476,CRW_16S_B_14086,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14087,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14088,Bacteria,
uncultured bacterium,1458,CRW_16S_B_14089,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14090,Bacteria,
uncultured bacterium,1476,CRW_16S_B_14092,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14094,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14095,Bacteria,
uncultured bacterium,1476,CRW_16S_B_14096,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14098,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14100,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14101,Bacteria,
uncultured bacterium,1476,CRW_16S_B_14103,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14107,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14108,Bacteria,
uncultured bacterium,1479,CRW_16S_B_14110,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14113,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14114,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14115,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14116,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14117,Bacteria,
uncultured bacterium,1461,CRW_16S_B_14119,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14120,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14122,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14123,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14125,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14128,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14130,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14131,Bacteria,
uncultured bacterium,1462,CRW_16S_B_14133,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14134,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14135,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14136,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14137,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14139,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14141,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14142,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14143,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14144,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14145,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14146,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14147,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14148,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14149,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14151,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14152,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14153,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14154,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14155,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14156,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14157,Bacteria,
uncultured bacterium,1477,CRW_16S_B_14158,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14159,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14162,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14168,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14169,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14170,Bacteria,
uncultured bacterium,1477,CRW_16S_B_14172,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14173,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14174,Bacteria,
uncultured bacterium,1474,CRW_16S_B_14175,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14176,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14177,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14179,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14180,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14181,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14182,Bacteria,
uncultured bacterium,1479,CRW_16S_B_14183,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14184,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14185,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14187,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14188,Bacteria,
Arthrobacter tecti,1480,CRW_16S_B_1425,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14191,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14192,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14197,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14198,Bacteria,
Arthrobacter tecti,1476,CRW_16S_B_1426,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14201,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14202,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14205,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14206,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14208,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14209,Bacteria,
uncultured bacterium,1475,CRW_16S_B_14210,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14211,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14215,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14217,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14219,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14221,Bacteria,
uncultured bacterium,1479,CRW_16S_B_14222,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14223,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14225,Bacteria,
uncultured bacterium,1451,CRW_16S_B_14226,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14229,Bacteria,
Streptomyces albus,1468,CRW_16S_B_1429,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14231,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14235,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14238,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14241,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14243,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14244,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14245,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14246,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14247,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14248,Bacteria,
uncultured bacterium,1471,CRW_16S_B_14249,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14250,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14252,Bacteria,
uncultured bacterium,1469,CRW_16S_B_14255,Bacteria,
uncultured bacterium,1479,CRW_16S_B_14257,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14260,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14261,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14263,Bacteria,
uncultured bacterium,1478,CRW_16S_B_14264,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14265,Bacteria,
uncultured bacterium,1473,CRW_16S_B_14267,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14268,Bacteria,
uncultured bacterium,1443,CRW_16S_B_14271,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14273,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14274,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14276,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14278,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14279,Bacteria,
uncultured bacterium,1462,CRW_16S_B_14280,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14281,Bacteria,
uncultured bacterium,1430,CRW_16S_B_14282,Bacteria,
uncultured bacterium,1470,CRW_16S_B_14283,Bacteria,
uncultured bacterium,1473,CRW_16S_B_14286,Bacteria,
uncultured bacterium,1468,CRW_16S_B_14293,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14294,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14296,Bacteria,
uncultured bacterium,1464,CRW_16S_B_14298,Bacteria,
uncultured bacterium,1467,CRW_16S_B_14299,Bacteria,
uncultured bacterium,1466,CRW_16S_B_14300,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14307,Bacteria,
uncultured bacterium,1461,CRW_16S_B_14309,Bacteria,
uncultured bacterium,1463,CRW_16S_B_14310,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14311,Bacteria,
uncultured bacterium,1465,CRW_16S_B_14312,Bacteria,
uncultured bacterium,1475,CRW_16S_B_14314,Bacteria,
uncultured bacterium,1480,CRW_16S_B_14315,Bacteria,
