Organism name,Length,Benchmark ID,Taxonomy.LTP.superkingdom,Taxonomy.LTP.phylum
Microlunatus phosphovorus,1468,CRW_16S_B_3879,Bacteria,Actinobacteria
Microlunatus phosphovorus,1444,CRW_16S_B_3880,Bacteria,Actinobacteria
Microlunatus phosphovorus,1444,CRW_16S_B_3881,Bacteria,Actinobacteria
Microlunatus sp.,1468,CRW_16S_B_3882,,
Micromonospora echinaurantiaca,1474,CRW_16S_B_3883,Bacteria,Actinobacteria
Micromonospora echinofusca,1472,CRW_16S_B_3884,Bacteria,Actinobacteria
Micromonospora endolithica,1477,CRW_16S_B_3886,Bacteria,Actinobacteria
Micromonospora fulviviridis,1465,CRW_16S_B_3887,Bacteria,Actinobacteria
Micrococcus lylae,1472,CRW_16S_B_3893,Bacteria,Actinobacteria
Micromonospora inyonensis,1468,CRW_16S_B_3894,Bacteria,Actinobacteria
Mycobacterium kansasii,1470,CRW_16S_B_3895,Bacteria,Actinobacteria
Micrococcus luteus,1418,CRW_16S_B_3898,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1475,CRW_16S_B_39,Bacteria,Actinobacteria
Mycobacterium marinum,1410,CRW_16S_B_3900,Bacteria,Actinobacteria
Micromonospora aurantiaca,1476,CRW_16S_B_3902,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1475,CRW_16S_B_3903,Bacteria,Actinobacteria
Micromonospora carbonacea,1459,CRW_16S_B_3904,Bacteria,Actinobacteria
Micromonospora chalcea,1476,CRW_16S_B_3905,Bacteria,Actinobacteria
Micromonospora chersina,1477,CRW_16S_B_3906,Bacteria,Actinobacteria
Micromonospora coerulea,1476,CRW_16S_B_3907,Bacteria,Actinobacteria
Micromonospora echinospora,1471,CRW_16S_B_3908,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3909,Bacteria,Actinobacteria
Micromonospora echinospora,1465,CRW_16S_B_3910,Bacteria,Actinobacteria
Micromonospora chalcea,1468,CRW_16S_B_3911,Bacteria,Actinobacteria
Micromonospora halophytica,1476,CRW_16S_B_3912,Bacteria,Actinobacteria
Micromonospora inositola,1478,CRW_16S_B_3913,Bacteria,Actinobacteria
Micromonospora chalcea,1478,CRW_16S_B_3914,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1472,CRW_16S_B_3915,Bacteria,Actinobacteria
Micromonospora echinospora,1476,CRW_16S_B_3916,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3917,Bacteria,Actinobacteria
Micromonospora rosaria,1477,CRW_16S_B_3918,Bacteria,Actinobacteria
Mycobacterium neglectum,1470,CRW_16S_B_3919,Bacteria,Actinobacteria
Micromonospora peucetia,1477,CRW_16S_B_3932,Bacteria,Actinobacteria
Mycobacterium parafortuitum,1460,CRW_16S_B_3933,Bacteria,Actinobacteria
Micromonospora sagamiensis,1466,CRW_16S_B_3938,Bacteria,Actinobacteria
Mycobacterium smegmatis,1461,CRW_16S_B_3941,Bacteria,Actinobacteria
Mycobacterium pyrenivorans,1478,CRW_16S_B_3944,Bacteria,Actinobacteria
Microtetraspora fusca,1413,CRW_16S_B_3952,Bacteria,Actinobacteria
Microtetraspora glauca,1416,CRW_16S_B_3953,Bacteria,Actinobacteria
Microtetraspora glauca,1449,CRW_16S_B_3954,Bacteria,Actinobacteria
Microtetraspora niveoalba,1416,CRW_16S_B_3955,Bacteria,Actinobacteria
Micromonospora viridifaciens,1479,CRW_16S_B_3956,Bacteria,Actinobacteria
Mycobacterium aichiense,1458,CRW_16S_B_3959,Bacteria,Actinobacteria
Mycobacterium asiaticum,1470,CRW_16S_B_3960,Bacteria,Actinobacteria
Mycobacterium aurum,1460,CRW_16S_B_3962,Bacteria,Actinobacteria
Mycobacterium avium,1465,CRW_16S_B_3979,,
Mycobacterium avium subsp. paratuberculosis,1463,CRW_16S_B_3984,Bacteria,Actinobacteria
Mycobacterium bovis,1421,CRW_16S_B_3985,,
Mycobacterium sp.,1417,CRW_16S_B_3987,,
Mycobacterium celatum,1479,CRW_16S_B_3988,Bacteria,Actinobacteria
Mycobacterium celatum,1460,CRW_16S_B_3990,Bacteria,Actinobacteria
Mycobacterium fortuitum,1449,CRW_16S_B_3991,,
Mycobacterium chitae,1459,CRW_16S_B_3996,Bacteria,Actinobacteria
Mycobacterium chitae,1427,CRW_16S_B_3997,Bacteria,Actinobacteria
Mycobacterium chlorophenolicum,1466,CRW_16S_B_3998,Bacteria,Actinobacteria
Rhodococcus sp. IBT2679-024,1456,CRW_16S_B_4,,
Nocardia cyriacigeorgica,1476,CRW_16S_B_40,Bacteria,Actinobacteria
Mycobacterium chubuense,1460,CRW_16S_B_4002,Bacteria,Actinobacteria
Mycobacterium cookii,1459,CRW_16S_B_4006,Bacteria,Actinobacteria
Mycobacterium diernhoferi,1460,CRW_16S_B_4007,Bacteria,Actinobacteria
Mycobacterium farcinogenes,1424,CRW_16S_B_4009,Bacteria,Actinobacteria
Mycobacterium flavescens,1454,CRW_16S_B_4010,Bacteria,Actinobacteria
Mycobacterium fortuitum,1450,CRW_16S_B_4014,,
Mycobacterium gadium,1458,CRW_16S_B_4015,Bacteria,Actinobacteria
Mycobacterium gastri,1460,CRW_16S_B_4017,Bacteria,Actinobacteria
Mycobacterium genavense,1449,CRW_16S_B_4018,Bacteria,Actinobacteria
Mycobacterium gilvum,1428,CRW_16S_B_4019,Bacteria,Actinobacteria
Mycobacterium gilvum,1460,CRW_16S_B_4020,Bacteria,Actinobacteria
Mycobacterium gordonae,1461,CRW_16S_B_4021,Bacteria,Actinobacteria
Mycobacterium hiberniae,1419,CRW_16S_B_4026,Bacteria,Actinobacteria
Mycobacterium hodleri,1459,CRW_16S_B_4027,Bacteria,Actinobacteria
Mycobacterium intermedium,1441,CRW_16S_B_4028,Bacteria,Actinobacteria
Mycobacterium intracellulare,1452,CRW_16S_B_4037,Bacteria,Actinobacteria
Mycobacterium interjectum,1439,CRW_16S_B_4038,Bacteria,Actinobacteria
Mycobacterium kansasii,1463,CRW_16S_B_4041,Bacteria,Actinobacteria
Mycobacterium komossense,1462,CRW_16S_B_4044,Bacteria,Actinobacteria
Mycobacterium sp.,1421,CRW_16S_B_4045,,
Mycobacterium,1450,CRW_16S_B_4046,,
Mycobacterium sp.,1421,CRW_16S_B_4047,,
Mycobacterium leprae,1448,CRW_16S_B_4049,Bacteria,Actinobacteria
Mycobacterium sp.,1462,CRW_16S_B_4058,,
Mycobacterium malmoense,1463,CRW_16S_B_4060,Bacteria,Actinobacteria
Mycobacterium nonchromogenicum,1466,CRW_16S_B_4066,Bacteria,Actinobacteria
Mycobacterium obuense,1460,CRW_16S_B_4068,Bacteria,Actinobacteria
Mycobacterium scrofulaceum,1459,CRW_16S_B_4070,Bacteria,Actinobacteria
Mycobacterium shimoidei,1428,CRW_16S_B_4072,Bacteria,Actinobacteria
Mycobacterium simiae,1450,CRW_16S_B_4074,Bacteria,Actinobacteria
Mycobacterium smegmatis,1454,CRW_16S_B_4075,Bacteria,Actinobacteria
Mycobacterium sp.,1413,CRW_16S_B_4077,,
Mycobacterium sp.,1430,CRW_16S_B_4080,,
Mycobacterium sp.,1453,CRW_16S_B_4081,,
Mycobacterium sp.,1470,CRW_16S_B_4083,,
Mycobacterium sphagni,1461,CRW_16S_B_4085,Bacteria,Actinobacteria
Mycobacterium szulgai,1462,CRW_16S_B_4088,Bacteria,Actinobacteria
Mycobacterium terrae,1466,CRW_16S_B_4090,Bacteria,Actinobacteria
Mycobacterium thermoresistibile,1466,CRW_16S_B_4091,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1464,CRW_16S_B_4095,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1416,CRW_16S_B_4097,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1463,CRW_16S_B_41,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1432,CRW_16S_B_4100,Bacteria,Actinobacteria
Mycobacterium ulcerans,1457,CRW_16S_B_4104,Bacteria,Actinobacteria
Mycobacterium ulcerans,1442,CRW_16S_B_4105,Bacteria,Actinobacteria
Mycobacterium vaccae,1449,CRW_16S_B_4106,Bacteria,Actinobacteria
Mycobacterium xenopi,1474,CRW_16S_B_4110,Bacteria,Actinobacteria
Nocardioides albus,1450,CRW_16S_B_4113,Bacteria,Actinobacteria
Nocardioides jensenii,1467,CRW_16S_B_4114,Bacteria,Actinobacteria
Nocardioides jensenii,1452,CRW_16S_B_4115,Bacteria,Actinobacteria
Nocardioides luteus,1447,CRW_16S_B_4116,Bacteria,Actinobacteria
Pimelobacter simplex,1468,CRW_16S_B_4120,,
Nocardioides sp.,1451,CRW_16S_B_4122,,
Nocardioides sp.,1407,CRW_16S_B_4123,,
Nesterenkonia halobia,1451,CRW_16S_B_4124,Bacteria,Actinobacteria
Nocardia asteroides,1472,CRW_16S_B_4126,Bacteria,Actinobacteria
Nocardia asteroides,1412,CRW_16S_B_4127,Bacteria,Actinobacteria
Nocardia asteroides,1471,CRW_16S_B_4128,Bacteria,Actinobacteria
Nocardia asteroides,1447,CRW_16S_B_4130,Bacteria,Actinobacteria
Nocardia brasiliensis,1465,CRW_16S_B_4132,Bacteria,Actinobacteria
Nocardia brasiliensis,1474,CRW_16S_B_4133,Bacteria,Actinobacteria
Nocardia brevicatena,1474,CRW_16S_B_4135,Bacteria,Actinobacteria
Nocardia carnea,1463,CRW_16S_B_4137,Bacteria,Actinobacteria
Nocardia carnea,1472,CRW_16S_B_4138,Bacteria,Actinobacteria
Nocardia farcinica,1465,CRW_16S_B_4142,Bacteria,Actinobacteria
Nocardia farcinica,1474,CRW_16S_B_4143,Bacteria,Actinobacteria
Nocardia nova,1472,CRW_16S_B_4145,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1477,CRW_16S_B_4147,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1460,CRW_16S_B_4149,Bacteria,Actinobacteria
Skermania piniformis,1477,CRW_16S_B_4150,Bacteria,Actinobacteria
Nocardia seriolae,1472,CRW_16S_B_4152,Bacteria,Actinobacteria
Nocardia transvalensis,1472,CRW_16S_B_4154,Bacteria,Actinobacteria
Nocardia transvalensis,1474,CRW_16S_B_4155,Bacteria,Actinobacteria
Nocardia vaccinii,1472,CRW_16S_B_4157,Bacteria,Actinobacteria
Nonomuraea africana,1413,CRW_16S_B_4158,Bacteria,Actinobacteria
Nonomuraea angiospora,1411,CRW_16S_B_4159,Bacteria,Actinobacteria
Nonomuraea fastidiosa,1412,CRW_16S_B_4160,Bacteria,Actinobacteria
Nonomuraea helvata,1411,CRW_16S_B_4161,Bacteria,Actinobacteria
Nonomuraea polychroma,1413,CRW_16S_B_4162,Bacteria,Actinobacteria
Nonomuraea pusilla,1414,CRW_16S_B_4163,Bacteria,Actinobacteria
Nonomuraea recticatena,1413,CRW_16S_B_4164,Bacteria,Actinobacteria
Nonomuraea roseola,1414,CRW_16S_B_4165,Bacteria,Actinobacteria
Nonomuraea salmonea,1413,CRW_16S_B_4166,Bacteria,Actinobacteria
Nonomuraea salmonea,1449,CRW_16S_B_4167,Bacteria,Actinobacteria
Nonomuraea spiralis,1409,CRW_16S_B_4168,Bacteria,Actinobacteria
Nocardia puris,1474,CRW_16S_B_4170,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4171,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4172,Bacteria,Actinobacteria
Nocardiopsis dassonvillei subsp. albirubida,1461,CRW_16S_B_4173,,
Nocardiopsis dassonvillei,1461,CRW_16S_B_4174,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4175,Bacteria,Actinobacteria
Nocardiopsis listeri,1463,CRW_16S_B_4176,Bacteria,Actinobacteria
Nocardiopsis lucentensis,1461,CRW_16S_B_4177,Bacteria,Actinobacteria
Nocardiopsis synnemataformans,1461,CRW_16S_B_4178,Bacteria,Actinobacteria
Pilimelia anulata,1468,CRW_16S_B_4180,Bacteria,Actinobacteria
Pilimelia terevasa,1478,CRW_16S_B_4181,Bacteria,Actinobacteria
Propioniferax innocua,1450,CRW_16S_B_4184,Bacteria,Actinobacteria
Promicromonospora citrea,1453,CRW_16S_B_4185,Bacteria,Actinobacteria
Oerskovia enterophila,1451,CRW_16S_B_4186,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1462,CRW_16S_B_4192,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1455,CRW_16S_B_4194,Bacteria,Actinobacteria
Propionibacterium thoenii,1467,CRW_16S_B_4199,,
Nocardia cyriacigeorgica,1454,CRW_16S_B_42,Bacteria,Actinobacteria
Pseudonocardia halophobica,1438,CRW_16S_B_4205,Bacteria,Actinobacteria
Pseudonocardia saturnea,1429,CRW_16S_B_4207,Bacteria,Actinobacteria
Rubrobacter radiotolerans,1410,CRW_16S_B_4214,Bacteria,
Rhodococcus equi,1478,CRW_16S_B_4219,Bacteria,Actinobacteria
Rhodococcus equi,1475,CRW_16S_B_4223,Bacteria,Actinobacteria
Rhodococcus erythreus,1476,CRW_16S_B_4225,,
Rhodococcus erythropolis,1476,CRW_16S_B_4227,Bacteria,Actinobacteria
Rhodococcus fascians,1424,CRW_16S_B_4231,Bacteria,Actinobacteria
Rhodococcus sp.,1438,CRW_16S_B_4235,,
Rhodococcus globerulus,1463,CRW_16S_B_4236,Bacteria,Actinobacteria
Rhodococcus globerulus,1473,CRW_16S_B_4238,Bacteria,Actinobacteria
Rhodococcus fascians,1467,CRW_16S_B_4240,Bacteria,Actinobacteria
Rhodococcus marinonascens,1474,CRW_16S_B_4241,Bacteria,Actinobacteria
Rhodococcus opacus,1473,CRW_16S_B_4243,Bacteria,Actinobacteria
Rhodococcus opacus,1460,CRW_16S_B_4244,Bacteria,Actinobacteria
Rhodococcus rhodnii,1478,CRW_16S_B_4248,Bacteria,Actinobacteria
Rhodococcus rhodnii,1476,CRW_16S_B_4251,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1474,CRW_16S_B_4252,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1471,CRW_16S_B_4256,Bacteria,Actinobacteria
Rhodococcus sp.,1421,CRW_16S_B_4258,,
Rhodococcus sp.,1470,CRW_16S_B_4259,,
Rhodococcus sp.,1436,CRW_16S_B_4260,,
Rhodococcus sp.,1428,CRW_16S_B_4261,,
Streptomyces roseiscleroticus,1475,CRW_16S_B_427,Bacteria,Actinobacteria
Renibacterium salmoninarum,1470,CRW_16S_B_4270,Bacteria,Actinobacteria
Rhodococcus erythropolis,1445,CRW_16S_B_4271,Bacteria,Actinobacteria
Rhodococcus erythropolis,1451,CRW_16S_B_4272,Bacteria,Actinobacteria
Rhodococcus fascians,1449,CRW_16S_B_4273,Bacteria,Actinobacteria
Rothia dentocariosa,1476,CRW_16S_B_4274,Bacteria,Actinobacteria
Rathayibacter rathayi,1464,CRW_16S_B_4276,Bacteria,Actinobacteria
Rathayibacter rathayi,1474,CRW_16S_B_4277,Bacteria,Actinobacteria
Rathayibacter tritici,1471,CRW_16S_B_4278,Bacteria,Actinobacteria
Streptomyces citricolor,1439,CRW_16S_B_428,,
Sporichthya polymorpha,1445,CRW_16S_B_4280,Bacteria,Actinobacteria
Saccharomonospora azurea,1435,CRW_16S_B_4286,Bacteria,Actinobacteria
Saccharomonospora sp.,1433,CRW_16S_B_4291,,
Streptomyces coeruleorubidus,1451,CRW_16S_B_4297,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1469,CRW_16S_B_43,Bacteria,Actinobacteria
Streptomyces fradiae subsp. acinicolor,1430,CRW_16S_B_430,,
Saccharopolyspora gregorii,1402,CRW_16S_B_4305,Bacteria,Actinobacteria
Saccharothrix australiensis,1460,CRW_16S_B_4312,Bacteria,Actinobacteria
Saccharothrix coeruleofusca,1458,CRW_16S_B_4313,Bacteria,Actinobacteria
Saccharothrix longispora,1459,CRW_16S_B_4314,Bacteria,Actinobacteria
Saccharothrix mutabilis,1458,CRW_16S_B_4315,,
Saccharothrix mutabilis,1458,CRW_16S_B_4316,,
Streptomyces cyaneus,1444,CRW_16S_B_4317,Bacteria,Actinobacteria
Streptomyces griseochromogenes,1448,CRW_16S_B_4321,Bacteria,Actinobacteria
Streptomyces hygroscopicus,1465,CRW_16S_B_4322,,
Streptomyces peruviensis,1448,CRW_16S_B_4324,,
Streptomyces purpurascens,1448,CRW_16S_B_4325,Bacteria,Actinobacteria
Streptomyces resistomycificus,1448,CRW_16S_B_4327,Bacteria,Actinobacteria
Streptomyces sp. ISP5207,1448,CRW_16S_B_4328,,
Streptomyces sp. 19504,1480,CRW_16S_B_4336,,
Streptomyces sp. D6R1,1476,CRW_16S_B_4339,,
Streptomyces almquistii,1445,CRW_16S_B_434,,
Streptomyces sp. C9P3,1470,CRW_16S_B_4341,,
Streptomyces sp. A23R2,1471,CRW_16S_B_4342,,
Streptomyces sp. A33R1,1468,CRW_16S_B_4345,,
Streptomyces javensis,1471,CRW_16S_B_4346,Bacteria,Actinobacteria
Streptomyces rhizosphaericus,1480,CRW_16S_B_4347,Bacteria,Actinobacteria
Streptomyces sp. B13P3,1467,CRW_16S_B_4348,,
Streptomyces sp.,1452,CRW_16S_B_4351,,
Streptomyces thermotolerans,1462,CRW_16S_B_4359,,
Rhodococcus sp.,1472,CRW_16S_B_4361,,
Rhodococcus sp.,1438,CRW_16S_B_4362,,
Streptomyces albidoflavus,1476,CRW_16S_B_4365,Bacteria,Actinobacteria
Streptomyces bottropensis,1419,CRW_16S_B_437,Bacteria,Actinobacteria
Streptomyces canescens,1476,CRW_16S_B_4374,,
Streptomyces coelicolor,1476,CRW_16S_B_4379,,
Streptomyces carnosus,1457,CRW_16S_B_438,,
Streptomyces felleus,1476,CRW_16S_B_4386,,
Streptomyces gougerotii,1476,CRW_16S_B_4391,Bacteria,Actinobacteria
Kitasatospora griseola,1458,CRW_16S_B_4393,Bacteria,Actinobacteria
Streptomyces intermedius,1474,CRW_16S_B_4395,Bacteria,Actinobacteria
Streptomyces limosus,1476,CRW_16S_B_4397,,
Nocardia cyriacigeorgica,1458,CRW_16S_B_44,Bacteria,Actinobacteria
Streptomyces cellulosae,1461,CRW_16S_B_440,Bacteria,Actinobacteria
Streptomyces odorifer,1476,CRW_16S_B_4408,,
Streptomyces cinnabarinus,1450,CRW_16S_B_441,Bacteria,Actinobacteria
Kitasatospora phosalacinea,1457,CRW_16S_B_4411,Bacteria,Actinobacteria
Streptomyces rutgersensis,1476,CRW_16S_B_4415,Bacteria,Actinobacteria
Streptomyces sampsonii,1476,CRW_16S_B_4417,,
Streptomyces corchorusii,1439,CRW_16S_B_442,Bacteria,Actinobacteria
Kitasatospora setae,1464,CRW_16S_B_4423,Bacteria,Actinobacteria
Streptomyces sp.,1446,CRW_16S_B_443,,
Streptomyces fimicarius,1449,CRW_16S_B_444,,
nitropropanol-degrading bacterium NPOH1,1413,CRW_16S_B_4450,,
Streptosporangium sp.,1447,CRW_16S_B_4460,,
Streptosporangium album,1447,CRW_16S_B_4461,Bacteria,Actinobacteria
Streptosporangium amethystogenes,1449,CRW_16S_B_4462,,
Streptosporangium amethystogenes,1449,CRW_16S_B_4463,,
Streptosporangium brasiliense,1448,CRW_16S_B_4464,,
Streptosporangium carneum,1450,CRW_16S_B_4465,Bacteria,Actinobacteria
Streptosporangium cinnabarium,1448,CRW_16S_B_4466,,
Streptosporangium claviforme,1445,CRW_16S_B_4467,,
Acrocarpospora corrugata,1449,CRW_16S_B_4468,Bacteria,Actinobacteria
Acrocarpospora corrugata,1417,CRW_16S_B_4469,Bacteria,Actinobacteria
Streptosporangium fragile,1412,CRW_16S_B_4471,Bacteria,Actinobacteria
Streptosporangium fragile,1449,CRW_16S_B_4472,Bacteria,Actinobacteria
Streptosporangium koreanum,1450,CRW_16S_B_4473,,
Streptosporangium longisporum,1418,CRW_16S_B_4474,Bacteria,Actinobacteria
Streptosporangium longisporum,1450,CRW_16S_B_4475,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1444,CRW_16S_B_4476,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1410,CRW_16S_B_4477,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1444,CRW_16S_B_4479,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1412,CRW_16S_B_4480,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4482,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4483,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4484,Bacteria,Actinobacteria
Streptosporangium roseum,1413,CRW_16S_B_4485,Bacteria,Actinobacteria
Streptosporangium rubrum,1446,CRW_16S_B_4487,,
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4488,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1423,CRW_16S_B_4489,Bacteria,Actinobacteria
Streptomyces griseoloalbus,1405,CRW_16S_B_449,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4490,Bacteria,Actinobacteria
Streptosporangium viridialbum,1444,CRW_16S_B_4491,,
Streptosporangium viridialbum,1416,CRW_16S_B_4492,,
Streptosporangium viridialbum,1447,CRW_16S_B_4493,,
Streptosporangium vulgare,1450,CRW_16S_B_4494,Bacteria,Actinobacteria
Streptosporangium vulgare,1450,CRW_16S_B_4495,Bacteria,Actinobacteria
Streptosporangium vulgare,1418,CRW_16S_B_4496,Bacteria,Actinobacteria
Streptosporangium vulgare,1450,CRW_16S_B_4497,Bacteria,Actinobacteria
Rothia mucilaginosa,1467,CRW_16S_B_4498,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1435,CRW_16S_B_45,Bacteria,Actinobacteria
Thermocrispum municipale,1464,CRW_16S_B_4502,Bacteria,Actinobacteria
Thermomonospora curvata,1459,CRW_16S_B_4504,Bacteria,Actinobacteria
Terrabacter tumescens,1461,CRW_16S_B_4507,Bacteria,Actinobacteria
Streptomyces intermedius,1428,CRW_16S_B_451,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4518,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4519,Bacteria,Actinobacteria
Streptomyces krainskii,1417,CRW_16S_B_452,,
Tsukamurella pulmonis,1460,CRW_16S_B_4521,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1474,CRW_16S_B_4522,,
Turicella otitidis,1461,CRW_16S_B_4523,,
Acetobacter aceti,1440,CRW_16S_B_4525,Bacteria,
Aminobacter aganoensis,1467,CRW_16S_B_4526,Bacteria,
Aminobacter aminovorans,1470,CRW_16S_B_4527,Bacteria,
Streptomyces lincolnensis,1427,CRW_16S_B_453,Bacteria,Actinobacteria
uncultured alpha proteobacterium,1445,CRW_16S_B_4531,,
Asaia bogorensis,1411,CRW_16S_B_4532,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4533,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4534,Bacteria,
Asaia bogorensis,1411,CRW_16S_B_4535,Bacteria,
Asaia sp. 85,1411,CRW_16S_B_4536,,
Acetobacter estunensis,1441,CRW_16S_B_4537,Bacteria,
Acetobacter orleanensis,1443,CRW_16S_B_4538,Bacteria,
Acetobacter lovaniensis,1443,CRW_16S_B_4539,Bacteria,
Streptomyces lucensis,1443,CRW_16S_B_454,Bacteria,Actinobacteria
Acetobacter indonesiensis,1447,CRW_16S_B_4541,Bacteria,
Acetobacter tropicalis,1451,CRW_16S_B_4542,Bacteria,
Acetobacter tropicalis,1433,CRW_16S_B_4543,Bacteria,
Acetobacter indonesiensis,1454,CRW_16S_B_4544,Bacteria,
Asaia siamensis,1411,CRW_16S_B_4545,Bacteria,
,1425,CRW_16S_NA_4546,,
Acetobacter orientalis,1412,CRW_16S_B_4548,Bacteria,
Acetobacter orientalis,1412,CRW_16S_B_4549,Bacteria,
Acetobacter orientalis,1413,CRW_16S_B_4550,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4551,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4552,Bacteria,
Acetobacter syzygii,1412,CRW_16S_B_4553,Bacteria,
Acetobacter tropicalis,1412,CRW_16S_B_4554,Bacteria,
Kozakia baliensis,1416,CRW_16S_B_4555,Bacteria,
Kozakia baliensis,1415,CRW_16S_B_4556,Bacteria,
Kozakia baliensis,1417,CRW_16S_B_4557,Bacteria,
Kozakia baliensis,1415,CRW_16S_B_4558,Bacteria,
Bradyrhizobium elkanii,1434,CRW_16S_B_4559,Bacteria,
Bradyrhizobium japonicum,1435,CRW_16S_B_4560,Bacteria,
Bradyrhizobium japonicum,1435,CRW_16S_B_4561,Bacteria,
Bradyrhizobium japonicum,1435,CRW_16S_B_4562,Bacteria,
Bradyrhizobium japonicum,1433,CRW_16S_B_4563,Bacteria,
Bradyrhizobium japonicum,1433,CRW_16S_B_4564,Bacteria,
Bradyrhizobium japonicum,1425,CRW_16S_B_4565,Bacteria,
Bradyrhizobium japonicum,1426,CRW_16S_B_4566,Bacteria,
Bradyrhizobium japonicum,1428,CRW_16S_B_4567,Bacteria,
Bradyrhizobium japonicum,1440,CRW_16S_B_4568,Bacteria,
Bradyrhizobium japonicum,1432,CRW_16S_B_4569,Bacteria,
Brevundimonas nasdae,1427,CRW_16S_B_4570,Bacteria,
Sphingomonas yabuuchiae,1454,CRW_16S_B_4571,Bacteria,
Sphingomonas sp. IW3,1413,CRW_16S_B_4577,,
Bradyrhizobium sp. BTAi 1,1415,CRW_16S_B_4578,,
Rhodopseudomonas palustris,1446,CRW_16S_B_4579,Bacteria,
Rhodovulum strictum,1427,CRW_16S_B_4580,Bacteria,
Bradyrhizobium sp. IRBG 228,1420,CRW_16S_B_4581,,
Bradyrhizobium sp. IRBG 230,1417,CRW_16S_B_4582,,
Rhodopseudomonas sp. HMD88,1435,CRW_16S_B_4583,,
Rhodopseudomonas sp. HMD89,1409,CRW_16S_B_4584,,
Rhodopseudomonas palustris,1440,CRW_16S_B_4585,Bacteria,
Bradyrhizobium sp. MAFF 210318,1443,CRW_16S_B_4586,,
Novosphingobium sp. J30,1473,CRW_16S_B_4587,,
Sphingomonas sp. P2,1428,CRW_16S_B_4588,,
Asticcacaulis sp. SA7,1436,CRW_16S_B_4589,,
Sphingomonas sp. J40,1478,CRW_16S_B_4590,,
Mesorhizobium sp. TUT1018,1446,CRW_16S_B_4592,,
Asaia krungthepensis,1411,CRW_16S_B_4599,Bacteria,
Nocardia cyriacigeorgica,1428,CRW_16S_B_46,Bacteria,Actinobacteria
Xanthobacter polyaromaticivorans,1460,CRW_16S_B_4602,,
Sphingobium yanoikuyae,1421,CRW_16S_B_4603,Bacteria,
Bradyrhizobium elkanii,1450,CRW_16S_B_4604,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4605,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4606,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4607,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4608,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4609,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4610,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4611,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4612,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4613,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4614,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4615,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4616,Bacteria,
Acidomonas methanolica,1409,CRW_16S_B_4617,Bacteria,
Acidomonas methanolica,1408,CRW_16S_B_4618,Bacteria,
uncultured alpha proteobacterium,1450,CRW_16S_B_4619,,
