Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
uncultured bacterium,1394,CRW_16S_B_14486,Bacteria,Actinobacteriota
uncultured bacterium,1366,CRW_16S_B_14498,Bacteria,Actinobacteriota
uncultured bacterium,1320,CRW_16S_B_14503,Bacteria,Actinobacteriota
uncultured bacterium,1342,CRW_16S_B_14504,Bacteria,Actinobacteriota
uncultured bacterium,1298,CRW_16S_B_14509,Bacteria,Actinobacteriota
uncultured bacterium,1381,CRW_16S_B_14520,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_14526,Bacteria,Actinobacteriota
uncultured bacterium,1396,CRW_16S_B_14539,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_14546,Bacteria,Actinobacteriota
uncultured bacterium,1356,CRW_16S_B_14566,Bacteria,Actinobacteriota
uncultured bacterium,1345,CRW_16S_B_14574,Bacteria,Actinobacteriota
uncultured bacterium,1244,CRW_16S_B_14580,Bacteria,Actinobacteriota
uncultured bacterium,1316,CRW_16S_B_14583,Bacteria,Actinobacteriota
uncultured bacterium,1363,CRW_16S_B_14585,Bacteria,Actinobacteriota
uncultured bacterium,1303,CRW_16S_B_14598,Bacteria,Actinobacteriota
uncultured bacterium,1388,CRW_16S_B_14602,Bacteria,Actinobacteriota
uncultured bacterium,1296,CRW_16S_B_14608,Bacteria,Actinobacteriota
uncultured bacterium,1293,CRW_16S_B_14613,Bacteria,Actinobacteriota
uncultured bacterium,1209,CRW_16S_B_14627,Bacteria,Actinobacteriota
uncultured bacterium,1301,CRW_16S_B_14641,Bacteria,Actinobacteriota
uncultured bacterium,1260,CRW_16S_B_14714,Bacteria,Actinobacteriota
uncultured bacterium,1248,CRW_16S_B_14775,Bacteria,Actinobacteriota
Enterococcus sp. M2E1F06,1347,CRW_16S_B_14839,,
Staphylococcus sp. M2E1A04,1367,CRW_16S_B_14840,,
Staphylococcus sp. f50-6,1117,CRW_16S_B_14850,,
Bacillus sp. JT7,1012,CRW_16S_B_14863,,
Bacillus sp. GPTSA17,1322,CRW_16S_B_14872,,
Bacillus sp. GPTSA100-16,1027,CRW_16S_B_14875,,
uncultured bacterium,1373,CRW_16S_B_14949,Bacteria,Actinobacteriota
uncultured bacterium,1346,CRW_16S_B_14950,Bacteria,Actinobacteriota
Paenibacillus polymyxa,1261,CRW_16S_B_14986,Bacteria,Firmicutes
Bacillus sp. m3-13,1399,CRW_16S_B_15020,Bacteria,Firmicutes
Bacillus funiculus,1292,CRW_16S_B_15033,,
Bacillus funiculus,1075,CRW_16S_B_15034,,
uncultured bacterium,1333,CRW_16S_B_15054,Bacteria,Actinobacteriota
uncultured bacterium,1330,CRW_16S_B_15055,Bacteria,Actinobacteriota
Staphylococcus schleiferi,1362,CRW_16S_B_15058,Bacteria,Firmicutes
Bacillus licheniformis,1002,CRW_16S_B_15067,Bacteria,Firmicutes
Micromonospora sp. lupac 06,1343,CRW_16S_B_1513,,
Enterococcus faecium,1340,CRW_16S_B_15075,Bacteria,Firmicutes
Filibacter limicola,1182,CRW_16S_B_15095,Bacteria,Firmicutes
Halobacillus sp. I3,1326,CRW_16S_B_15111,,
Halobacillus sp. I7,1326,CRW_16S_B_15112,,
Lactobacillus acidophilus,1381,CRW_16S_B_15117,Bacteria,Firmicutes
Lactobacillus buchneri,1384,CRW_16S_B_15133,,
Leuconostoc carnosum,1333,CRW_16S_B_15136,Bacteria,Firmicutes
Lactobacillus fermentum,1383,CRW_16S_B_15170,,
Leuconostoc fructosum,1333,CRW_16S_B_15174,,
Lactobacillus gasseri,1352,CRW_16S_B_15175,Bacteria,Firmicutes
Lactobacillus helveticus,1335,CRW_16S_B_15177,Bacteria,Firmicutes
Listeria seeligeri,1386,CRW_16S_B_15186,Bacteria,Firmicutes
Lactobacillus oris,1361,CRW_16S_B_15211,,
Rhodococcus erythropolis,1365,CRW_16S_B_1528,Bacteria,Actinobacteriota
Melissococcus plutonius,1400,CRW_16S_B_15238,Bacteria,Firmicutes
Melissococcus plutonius,1396,CRW_16S_B_15239,Bacteria,Firmicutes
Oenococcus oeni,1335,CRW_16S_B_15242,Bacteria,Firmicutes
Brachybacterium sp. R-20950,1293,CRW_16S_B_1533,,
Paenibacillus polymyxa,1228,CRW_16S_B_15274,Bacteria,Firmicutes
Brachybacterium sp. R-20951,1293,CRW_16S_B_1534,,
Arthrobacter sp. R-21941,1294,CRW_16S_B_1535,,
Sulfobacillus sp.,1280,CRW_16S_B_15307,Bacteria,Firmicutes_E
Sporosarcina ureae,1385,CRW_16S_B_15333,Bacteria,Firmicutes
Streptococcus sp.,1395,CRW_16S_B_15343,Bacteria,Firmicutes
Streptococcus acidominimus,1335,CRW_16S_B_15344,Bacteria,Firmicutes
Streptococcus agalactiae,1335,CRW_16S_B_15347,Bacteria,Firmicutes
Streptococcus alactolyticus,1335,CRW_16S_B_15348,Bacteria,Firmicutes
Streptococcus constellatus,1333,CRW_16S_B_15349,Bacteria,Firmicutes
Mycobacterium ratisbonense,1234,CRW_16S_B_1541,,
Streptococcus intermedius,1335,CRW_16S_B_15353,Bacteria,Firmicutes
Streptococcus anginosus,1335,CRW_16S_B_15357,Bacteria,Firmicutes
Streptococcus bovis,1335,CRW_16S_B_15358,,
Streptococcus canis,1335,CRW_16S_B_15360,Bacteria,Firmicutes
Streptococcus criae,1335,CRW_16S_B_15361,,
Streptococcus criceti,1335,CRW_16S_B_15362,Bacteria,Firmicutes
Streptococcus downei,1239,CRW_16S_B_15363,,
Streptococcus dysgalactiae,1335,CRW_16S_B_15365,Bacteria,Firmicutes
Streptococcus equi,1319,CRW_16S_B_15367,Bacteria,Firmicutes
Streptococcus equinus,1335,CRW_16S_B_15368,Bacteria,Firmicutes
Mycobacterium peregrinum,1399,CRW_16S_B_1543,,
Streptococcus hyointestinalis,1299,CRW_16S_B_15371,Bacteria,Firmicutes
Streptococcus macacae,1333,CRW_16S_B_15372,,
Streptococcus mutans,1335,CRW_16S_B_15378,Bacteria,Firmicutes
Streptococcus oralis,1334,CRW_16S_B_15379,Bacteria,Firmicutes
Streptococcus pneumoniae,1335,CRW_16S_B_15383,Bacteria,Firmicutes
Streptococcus porcinus,1333,CRW_16S_B_15384,Bacteria,Firmicutes
Streptococcus pyogenes,1335,CRW_16S_B_15386,Bacteria,Firmicutes
Streptococcus ratti,1335,CRW_16S_B_15393,Bacteria,Firmicutes
Streptococcus salivarius,1334,CRW_16S_B_15394,Bacteria,Firmicutes
Streptococcus sobrinus,1335,CRW_16S_B_15399,Bacteria,Firmicutes
Streptococcus sp.,1395,CRW_16S_B_15401,Bacteria,Firmicutes
Streptococcus suis,1333,CRW_16S_B_15402,Bacteria,Firmicutes
Streptococcus thermophilus,1335,CRW_16S_B_15404,Bacteria,Firmicutes
Streptococcus vestibularis,1333,CRW_16S_B_15406,Bacteria,Firmicutes
Staphylococcus epidermidis,1346,CRW_16S_B_15439,Bacteria,Firmicutes
Staphylococcus sp. NT165,1009,CRW_16S_B_15452,,
Actinoplanes teichomyceticus,1365,CRW_16S_B_1555,Bacteria,Actinobacteriota
Mycobacterium austroafricanum,1180,CRW_16S_B_1562,,
Streptomyces sp. Am 03,1393,CRW_16S_B_1575,,
Arthrobacter sp. Am 05,1343,CRW_16S_B_1576,,
Streptomyces sp. Am 20,1385,CRW_16S_B_1577,,
Streptomyces sp. Bt 04,1398,CRW_16S_B_1578,,
Arthrobacter sp. Bt 06,1357,CRW_16S_B_1579,,
Arthrobacter sp. Bt 09,1385,CRW_16S_B_1580,,
Streptomyces sp. Bt 13,1400,CRW_16S_B_1581,,
Arthrobacter sp. Bt 25,1385,CRW_16S_B_1582,,
Micrococcus sp. Bt 41,1354,CRW_16S_B_1583,,
Arthrobacter sp. Bt 43,1283,CRW_16S_B_1584,,
Streptomyces sp. Bt 50,1376,CRW_16S_B_1586,,
Arthrobacter ramosus,1363,CRW_16S_B_1589,,
Mycobacterium sp. CP-2,1400,CRW_16S_B_1591,,
Mycobacterium sp. CG-1,1388,CRW_16S_B_1592,,
Mycobacterium murale,1386,CRW_16S_B_1593,,
Streptomyces sp. FR1,1366,CRW_16S_B_1606,,
uncultured actinobacterium,1264,CRW_16S_B_1607,Bacteria,Actinobacteriota
uncultured actinobacterium,1269,CRW_16S_B_1608,Bacteria,Actinobacteriota
uncultured actinobacterium,1253,CRW_16S_B_1609,Bacteria,Actinobacteriota
uncultured actinobacterium,1267,CRW_16S_B_1610,Bacteria,Actinobacteriota
uncultured actinobacterium,1294,CRW_16S_B_1611,Bacteria,Actinobacteriota
uncultured actinobacterium,1270,CRW_16S_B_1612,Bacteria,Actinobacteriota
uncultured actinobacterium,1290,CRW_16S_B_1613,Bacteria,Actinobacteriota
uncultured actinobacterium,1284,CRW_16S_B_1614,Bacteria,Actinobacteriota
uncultured actinobacterium,1288,CRW_16S_B_1615,Bacteria,Actinobacteriota
Arthrobacter citreus,1268,CRW_16S_B_1630,Bacteria,Firmicutes
Kocuria marina,1209,CRW_16S_B_1632,Bacteria,Actinobacteriota
Arthrobacter sp. JG37-Iso2,1339,CRW_16S_B_1643,,
Arthrobacter sp. JG37-Iso3,1349,CRW_16S_B_1644,,
Actinoplanes couchii,1371,CRW_16S_B_1645,Bacteria,Actinobacteriota
Pseudonocardia nitrificans,1255,CRW_16S_B_1646,,
Actinocorallia aurantiaca,1344,CRW_16S_B_1649,,
Actinocorallia glomerata,1350,CRW_16S_B_1655,,
Actinomadura madurae,1341,CRW_16S_B_1662,Bacteria,Actinobacteriota
Actinomadura verrucosospora,1339,CRW_16S_B_1664,Bacteria,Actinobacteriota
Amycolatopsis azurea,1300,CRW_16S_B_1668,,
Amycolatopsis fastidiosa,1331,CRW_16S_B_1669,,
Amycolatopsis methanolica,1343,CRW_16S_B_1671,,
,1263,CRW_16S_NA_15513,,
Clostridium sp. Kas402-3,1353,CRW_16S_B_15518,,
Clostridium sp. Usu-S-R3,1385,CRW_16S_B_15523,,
Clostridium sp. UsIt102-2,1332,CRW_16S_B_15525,,
Clostridium sp. Kas201-1,1386,CRW_16S_B_15526,,
Clostridium sp. UsIt102-3,1330,CRW_16S_B_15527,,
Clostridium sp. UsS101-1,1308,CRW_16S_B_15528,,
Clostridium sp. B901-1b,1294,CRW_16S_B_15529,,
Clostridium sp. B902-1b,1276,CRW_16S_B_15531,,
Clostridium sp. RR5,1292,CRW_16S_B_15541,,
Clostridium sp. RR6,1258,CRW_16S_B_15542,,
Clostridium sp. RR28,1261,CRW_16S_B_15543,,
Clostridium sp. RR29,1261,CRW_16S_B_15544,,
Clostridium sp. RR41,1254,CRW_16S_B_15545,,
Acetonema longum,1267,CRW_16S_B_15564,,
uncultured bacterium adhufec25,1297,CRW_16S_B_15571,,
uncultured bacterium,1039,CRW_16S_B_15576,Bacteria,Actinobacteriota
uncultured bacterium,1344,CRW_16S_B_15577,Bacteria,Actinobacteriota
uncultured Clostridium sp.,1287,CRW_16S_B_15580,Bacteria,Firmicutes_A
Clostridium sp. F7/7,1398,CRW_16S_B_15593,,
Clostridium sp. C1T/10,1364,CRW_16S_B_15594,,
Clostridium sp. L1/8,1400,CRW_16S_B_15595,,
uncultured Clostridiaceae bacterium,1365,CRW_16S_B_15598,Bacteria,Firmicutes_A
Clostridium botulinum,1323,CRW_16S_B_15599,Bacteria,Firmicutes_A
Clostridium butyricum,1243,CRW_16S_B_15619,Bacteria,Firmicutes_A
Clostridium sp. HPB-55,1283,CRW_16S_B_15621,,
uncultured bacterium,1039,CRW_16S_B_15623,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15624,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15625,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15626,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15627,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15628,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15629,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15630,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15631,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15632,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15633,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15634,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15635,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15636,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15637,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15638,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15639,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15640,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15641,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15642,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15643,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15644,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15645,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15646,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15647,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15648,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15649,Bacteria,Actinobacteriota
Actinoplanes philippinensis,1286,CRW_16S_B_1703,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15650,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15651,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15652,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15653,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15654,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15655,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15656,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15657,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15658,Bacteria,Actinobacteriota
uncultured bacterium,1353,CRW_16S_B_15659,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15660,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15661,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15662,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15663,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15664,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15665,Bacteria,Actinobacteriota
uncultured bacterium,1356,CRW_16S_B_15666,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15667,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15668,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15669,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15670,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15671,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15672,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15673,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15674,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15675,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15676,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15677,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15678,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15679,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15680,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15681,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15682,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15683,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15684,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15685,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15686,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15687,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15688,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15689,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15690,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15691,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15692,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15693,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15694,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15695,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15696,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15697,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15698,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15699,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15700,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15701,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15702,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15703,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15704,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15705,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15706,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15707,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15708,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15709,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15710,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15711,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15712,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15713,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15714,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15715,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15716,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15717,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15718,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15719,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15720,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15721,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15722,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15723,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15724,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15725,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15726,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15727,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15728,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15729,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15730,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15731,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15732,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15733,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15734,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15735,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15736,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15737,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15738,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15739,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15740,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15741,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15742,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15743,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15744,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15745,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15746,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15747,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15748,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15749,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15750,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15751,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15752,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15753,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15754,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15755,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15756,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15757,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15758,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15759,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15760,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15761,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15762,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15763,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15764,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15765,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15766,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15767,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15768,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15769,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15770,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15771,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15772,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15773,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15774,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15775,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15776,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15777,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15778,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15779,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15780,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15781,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15782,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15783,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15784,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15785,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15786,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15787,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15788,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15789,Bacteria,Actinobacteriota
uncultured bacterium,1356,CRW_16S_B_15790,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15791,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15792,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15793,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15794,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15795,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15796,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15797,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15798,Bacteria,Actinobacteriota
uncultured bacterium,1356,CRW_16S_B_15799,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15800,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15801,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15802,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15803,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15804,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15805,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15806,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15807,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15808,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15809,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15810,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15811,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15812,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15813,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15814,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15815,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15816,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15817,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15818,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15819,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15820,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15821,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15822,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15823,Bacteria,Actinobacteriota
uncultured bacterium,1365,CRW_16S_B_15824,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15825,Bacteria,Actinobacteriota
uncultured bacterium,1355,CRW_16S_B_15826,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15827,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15828,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15829,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15830,Bacteria,Actinobacteriota
uncultured bacterium,1354,CRW_16S_B_15831,Bacteria,Actinobacteriota
